公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
8284,三竹,-,-15.67,129890,10.19,99395,109531,15.77,206800,239421
8416,實威,-,-16.76,86283,-4.95,75561,71814,-6.27,168680,158097
1785,光洋科,-,-38.62,1679848,-15.1,1214418,1030932,-10.68,3034970,2710780
3067,全域,"今年工廠生產線2月份春節假期較歷年來休的長,2月份整月休假中.",-38.83,5251,-52.97,6830,3212,-72.09,30333,8463
3093,港建*,-,17.82,40004,8.61,43393,47133,3.61,84093,87137
3131,弘塑,-,-25.61,139884,-15.35,122935,104055,-4.59,255690,243938
3219,倚強科,本月累積營業收入較去年同期減少，主係海外轉投資公司電子類產品收入減少所致。,-8.31,8287,-28.73,10661,7598,-88.55,138744,15885
3285,微端,-,-35.83,89818,-14.57,67471,57636,-21.4,187602,147454
3289,宜特,-,-6.15,215056,-15.28,238220,201819,-12.43,476050,416875
3303,岱稜,-,-45.22,230863,-1.63,128570,126466,4.47,342030,357330
3324,雙鴻,-,-42.36,948102,21.92,448126,546395,33.15,1122360,1494496
3373,熱映,-,-33.57,62399,-33.34,62191,41451,-21.51,132318,103850
3402,漢科,-,-12.13,233083,-22.88,265580,204796,-22.36,564013,437879
3498,陽程,-,-48.49,156092,-44.44,144732,80399,-13.75,274207,236491
3508,位速,本年度無OPV設備的銷貨，致本年度營收較去年減少。,-24.79,83661,-4.33,65766,62914,-44.34,263360,146575
3541,西柏,客戶訂單增加,-29.39,240715,26.96,133870,169966,57.68,260446,410680
3551,世禾,-,-6.17,166808,13.63,137731,156512,15.47,279981,323320
3552,同致,-,-45.24,694888,-22.64,491864,380499,-19.36,1333580,1075387
3580,友威科,-,-2.83,39370,-3.59,39681,38255,11.87,69388,77625
3587,閎康,-,-17.78,191818,12.21,140525,157697,21.17,288427,349515
3628,盈正,-,-0.19,167760,35.0,124023,167436,10.17,322386,355196
3642,駿熠電,"去年本月有銷售記憶體17,547仟元、食品9,905仟元，本月則無。",-70.87,21422,-82.29,35241,6239,-56.38,63419,27661
3663,鑫科,-,-27.68,176313,-36.38,200446,127506,-24.39,401854,303819
4554,橙的,-,-8.03,21681,-41.11,33859,19938,-41.99,71751,41620
4577,達航科技,-,-60.03,130333,-36.64,82222,52092,-8.08,198461,182425
4760,勤凱科技,-,-1.02,51004,0.17,50392,50479,-9.38,111990,101483
5205,中茂,-,11.11,27,-34.78,46,30,-34.83,89,58
5383,金利,-,-43.9,79081,-46.31,82620,44357,-39.92,205477,123438
5452,佶優,-,-19.09,424127,-12.17,390745,343159,-15.27,905604,767286
5489,彩富,-,-21.46,161974,-15.57,150661,127201,-12.84,331793,289175
5493,三聯,-,-19.51,199910,1.45,158606,160906,8.94,331189,360816
5536,聖暉*,-,-56.82,1193300,-33.71,777359,515241,-6.75,1832300,1708541
6146,耕興,-,-11.43,237126,-4.56,220063,210021,-0.03,447304,447147
6151,晉倫,-,-19.03,124138,-25.96,135757,100511,-32.05,330619,224649
6187,萬潤,-,-18.51,87776,-41.98,123280,71524,-46.98,300453,159299
6247,淇譽電,-,-38.51,55447,-17.38,41264,34089,-36.86,141814,89536
6512,啟發電,-,-38.52,43010,1.96,25930,26440,10.42,62893,69450
6613,朋億*,-,-63.34,543826,-28.69,279510,199316,8.99,681832,743142
6654,天正國際,-,13.29,46321,-31.62,76751,52481,-18.76,121623,98802
6667,信紘科,-,-20.68,65295,-3.12,53461,51791,-10.57,130931,117086
8047,星雲,-,-26.88,49411,-16.58,43307,36126,-20.81,108015,85537
8085,福華,-,-34.96,115342,5.77,70924,75017,-5.43,201296,190359
8092,建暐,-,-26.5,33340,15.72,21174,24504,25.73,46004,57844
8183,精星,-,-37.63,289747,-18.37,221393,180705,-10.59,526199,470452
8383,千附,本年營業收入較去年同期增加62.12%，主要係精密零組件收入及工程收入增加。,-30.69,449921,46.34,213068,311818,62.12,469852,761739
8431,匯鑽科,適逢農曆新年且客戶休假天數較往年多出許多，導致生產天數驟降，故而影響營收,-40.01,58661,-50.84,71584,35190,-41.56,160617,93851
8908,欣雄,-,-14.95,720900,25.22,489611,613118,24.33,1072937,1334018
8917,欣泰,-,-9.85,188025,7.58,157546,169494,5.3,339497,357518
8927,北基,-,-10.99,419613,-2.74,384003,373477,-0.35,795938,793090
8931,大汽電,-,-32.61,144101,-7.45,104923,97103,1.45,237750,241204
2596,綠意,"本公司在建個案尚未銷售,致本月營業收入較去年同期減少.",329.18,185,-99.28,111073,794,-99.61,256960,979
3188,鑫龍騰,不動產於過戶時點認列營收，故波動較大。,-63.31,265446,117.43,44787,97381,211.09,116629,362827
3489,森寶,主要係本月本公司美麗莊園建案，辦理產權移轉過戶之客戶較去年同期減少，致營收大幅減少。,-29.33,57064,-57.95,95905,40325,-27.87,135019,97389
3512,皇龍,新增營建房地銷售收入認列,-74.04,225932,112.56,27585,58635,120.17,129247,284567
4113,聯上,本月及本年累計營收較去年同期大幅減少，主要係去年2月認列桃園土地出售收入之故。,40.4,57815,-91.2,923280,81174,-86.93,1064149,138989
4416,三圓,-,-1.64,6387,25.11,5021,6282,27.4,9944,12669
4907,富宇,餘屋銷售,195.99,24860,-57.56,173408,73584,-59.13,240912,98444
5206,坤悅,本月營業收入較去年同月減少，主要係因本月僅有銷貨折讓而去年同月「君臨」餘屋銷售所致。,-100.0,411423,-100.06,10775,-7,1675.94,23166,411416
5213,亞昕,107年交屋結轉三個個案，故營數較今年高,-31.78,112282,-95.48,1696012,76589,-92.0,2362489,188871
5324,士開,係107年1-2月營建部門認列收入。,-12.17,63462,-87.82,457936,55735,-85.58,827004,119197
5455,昇益,本期因建材買賣金額減少，故與去年同期營收相比較減少幅度較大。,-98.64,3838,-99.3,7450,52,-73.26,14549,3890
5508,永信建,-,-40.21,179102,0.64,106383,107070,37.08,208751,286172
5511,德昌,本月及本年增加原因，係因依工程完工百分比認列收入所致。,20.42,398927,134.06,205243,480408,99.38,441034,879335
5512,力麒,-,-42.8,564311,-11.2,363437,322731,19.15,744420,887042
5514,三豐,本月營收因餘屋出售認列收入，致使本月營收較去年同期增加。本年累計營收因整體交屋認列較去年少，故較去年累計營收衰退。,1293.96,1774,4855.71,499,24729,-68.08,83051,26503
5516,雙喜,主係舊工案已報完工，致本期累計營收較上期大幅減少,121.14,11995,-45.86,49001,26526,-50.05,77125,38521
5520,力泰,-,-58.61,194694,-27.73,111494,80566,-11.14,309777,275260
5523,豐謙,營收減少係本月認列個案收入銳減。,-99.06,41809,-99.27,53924,390,-77.88,190813,42199
5529,鉅陞,差異說明：因本年度認列出售新竹土地營收增加所致。,-91.38,125258,0.78,10711,10795,609.2,19184,136054
6171,大城地產,本月及本年累計營收較去年本月及累計營收增加，係因過戶交屋戶數增加所致,-35.95,58973,152.92,14933,37769,60.49,60276,96742
6186,新潤,-,-36.38,50940,-26.5,44097,32407,-24.0,109670,83347
6212,理銘,本月營收較去年同期減少，主要係本期建案尚未完工,-0.42,238,-99.69,78733,237,-99.94,901931,475
6219,富旺,銷售成屋陸續入帳，本月營業收入較去年同期產生較大之波動。,-66.3,69787,-74.61,92634,23514,-29.88,133065,93301
6264,富裔,無建案收入,-25.79,2601,-18.49,2368,1930,-89.52,43252,4531
8080,永利聯合,主動元件營收減少,-69.91,1572,153.38,-886,473,-81.02,10776,2045
8424,惠普,-,-35.87,98274,21.6,51820,63015,22.98,131148,161289
2641,正德,-,-9.4,63829,14.33,50575,57826,5.97,114798,121655
2643,捷迅,-,-38.76,251088,-13.61,177975,153752,-2.35,414621,404840
5601,台聯櫃,-,-6.97,6893,-2.12,6551,6412,1.58,13097,13305
5603,陸海,-,-40.29,159535,-24.38,125984,95257,-10.56,284877,254792
5609,中菲行,-,-28.72,1556859,-8.55,1213499,1109632,3.86,2567354,2666491
1259,安心,-,-2.07,434403,3.33,411650,425382,4.64,821584,859785
1268,漢來美食,-,4.77,367891,-0.48,387325,385453,7.5,700771,753344
2718,晶悅,-,-16.66,20100,-3.9,17431,16751,-4.69,38666,36851
2719,燦星旅,-,43.62,121568,-16.5,209103,174596,-9.62,327689,296164
2729,瓦城,-,35.18,367530,11.73,444673,496863,15.22,750146,864393
2732,六角,-,-20.55,389611,34.56,230022,309520,34.6,519404,699131
2734,易飛網,-,13.92,67322,-10.18,85393,76698,-12.94,165430,144020
2736,富野,-,37.19,60599,27.83,65036,83138,38.95,103440,143736
2740,天蔥,營業店數減少,26.24,14192,-61.57,46630,17916,-60.57,81451,32108
2743,山富,-,48.91,333067,14.4,433539,496001,10.97,747108,829068
2745,五福,-,52.43,418376,9.96,579930,637735,14.41,923084,1056111
2752,豆府,-,10.95,101106,17.27,95656,112183,21.32,175804,213289
2754,亞洲藏壽司,-,7.85,137043,42.51,103708,147803,48.8,191421,284846
3252,海灣,-,2.47,25909,2.07,26011,26550,-0.44,52693,52459
3522,御頂,-,-49.24,168662,-41.01,145130,85610,-24.68,337626,254271
5301,寶得利,主要係馬來西亞業務量大幅成長,-7.73,114562,26.0,83882,105696,42.96,154059,220258
5364,力麗店,-,32.83,34396,9.93,41561,45691,25.19,63970,80087
5701,劍湖山,-,4.35,49463,-24.19,68086,51615,-9.43,111603,101078
5703,亞都麗緻,-,-10.7,74668,5.66,63097,66674,10.44,127972,141343
5704,老爺知,-,13.76,32603,-3.84,38575,37091,4.93,66415,69694
8077,洛��,-,-5.94,97049,2.09,89403,91280,2.6,183544,188330
5864,致和證,營業證券評價故,-77.47,66428,57.14,9522,14963,99.15,40869,81391
5878,台名,-,-25.66,59294,-7.0,47398,44078,-8.58,113075,103372
6015,宏遠證,本月及本期因衍生工具部位操作產生損失較去年同期減少所致。,16.6,98014,183.84,-136304,114287,1008.33,19155,212301
6016,康和證,主係營業證券出售及評價利益較去年同期增加。,-0.64,177087,802.01,-25063,175947,9.89,321256,353034
6020,大展證,自營部門營業證券出售淨利益本月及本年累積較去年同期增加.,52.15,26429,231.04,-30685,40212,402.68,13257,66641
6021,美好證,-,-11.01,36378,27.49,25390,32372,-36.64,108521,68750
6023,元大期貨,-,-44.76,276164,-32.77,226899,152535,-21.0,542714,428699
6026,福邦證,手續費收入等較同期增加。,13.02,66578,345.21,-30688,75252,15.08,123242,141830
2916,滿心,-,-19.74,138005,-14.09,128922,110756,0.58,247315,248761
2937,集雅社,-,-48.38,242652,-20.29,157131,125249,13.84,323149,367901
3171,新洲,-,-32.8,137372,-4.92,97094,92308,-5.33,242623,229680
5902,德記,-,-40.93,160593,-19.48,117808,94853,-0.16,255875,255446
5903,全家,-,-8.68,6285771,10.44,5197132,5739799,12.57,10682219,12025570
5904,寶雅,-,-0.55,1297104,4.96,1228816,1289880,11.06,2329278,2586984
5905,南仁湖,-,62.13,88434,-2.14,146524,143380,-2.11,236833,231814
6195,詩肯,-,-62.18,202398,-36.72,120976,76543,-18.72,343189,278941
6728,上洋,-,-67.27,102405,-36.7,52942,33510,33.36,101913,135915
8066,來思達,-,-59.37,705996,-25.26,383776,286807,-6.97,1067215,992803
8433,弘帆,-,-31.98,227503,-7.85,167935,154745,-20.99,483820,382248
8941,關中,-,-11.26,177345,-4.12,164138,157373,5.87,316147,334718
9960,邁達康,-,-3.31,30956,-16.42,35814,29931,-14.4,71136,60887
1584,精剛,-,-4.2,56174,-1.59,54681,53810,-5.95,116954,109984
2221,大甲,-,-30.41,125916,-5.98,93196,87619,22.06,174935,213535
2640,大車隊,-,-29.35,180289,-10.65,142563,127369,-0.37,308826,307658
3284,太普高,-,-26.59,67353,-17.61,60009,49441,-7.89,126810,116794
3313,斐成,原營業項目業務縮減，目前已轉型其他業務，待新業務投入,21.35,16017,-15.65,23044,19437,-55.73,80100,35454
4430,耀億,-,-44.2,203871,-2.88,117118,113743,-2.59,326082,317615
4529,淳紳,-,0.0,688,4.87,656,688,4.95,1312,1377
4541,晟田,-,-30.28,132981,5.22,88100,92704,21.68,185473,225685
4556,旭然,-,-19.96,38774,9.35,28377,31031,8.94,64072,69805
4950,牧東,因主要客戶調節庫存訂單減少，及配合農曆春節假期，將訂單挪至3月出貨，故本月及本年累計營收較前期減少。,-87.45,17998,-90.19,23037,2258,-56.19,46238,20256
5209,新鼎,-,-9.69,87300,-24.08,103847,78836,-29.64,236131,166136
5345,天揚,新產品尚待時間行銷,-16.66,36,-98.92,2783,30,-98.62,4783,66
5398,慕康生醫,-,-58.82,52530,-29.25,30570,21628,-8.27,80844,74158
5450,南良,主要係108年1月起新增合併子公司南良實業營收,-34.08,254777,292.67,42768,167941,267.89,114901,422718
5481,新華,-,-15.99,8284,38.21,5035,6959,37.07,11120,15243
5530,龍巖,-,-73.19,757392,-27.32,279330,202997,42.76,672711,960390
5604,中連,-,-48.62,105353,-17.09,65277,54121,-6.66,170860,159474
6179,亞通,-,-31.34,156171,2.39,104711,107220,9.22,241156,263391
6199,天品,-,-27.4,4058,-38.09,4759,2946,-32.01,10302,7004
6236,康呈,-,-34.81,8132,-17.42,6420,5301,-14.88,15782,13433
6240,松崗,-,-2.17,2947,-42.09,4979,2883,-41.15,9907,5830
6624,萬年清,本月專案工程出貨較去年同期增加,114.8,11286,267.87,6590,24243,114.58,16557,35529
6721,信實,-,-1.44,151760,0.85,148309,149574,1.44,297057,301335
6803,崑鼎投控,-,-4.55,439775,12.18,374177,419754,10.04,781095,859529
8342,益張,-,-47.3,135730,-5.46,75660,71524,-6.89,222605,207253
8354,冠好,-,-40.52,74111,11.25,39615,44075,3.34,114356,118186
8390,金益鼎,-,-34.76,310749,-10.31,226046,202719,-15.1,604860,513467
8401,白紗科,-,-27.52,114463,20.85,68640,82955,0.22,197004,197455
8420,明揚,-,-14.52,144612,19.41,103513,123613,32.98,201692,268225
8421,旭源,-,-27.73,124615,-2.49,92355,90054,5.71,203072,214669
8435,鉅邁,-,-32.26,67289,-8.73,49942,45579,5.62,106854,112868
8440,綠電,-,-32.12,63702,-8.68,47348,43238,-4.66,112176,106941
8476,台境,-,-4.57,24553,-42.4,40677,23429,-42.87,83994,47983
8489,三貝德,-,-22.43,133092,1.53,101669,103229,11.44,212059,236321
8905,裕國,-,-31.99,248289,-33.64,254469,168850,-20.6,525371,417139
8906,花王,-,-26.62,14929,-10.4,12226,10954,-13.87,30054,25883
8916,光隆,-,-19.52,657929,36.15,388849,529454,21.43,977806,1187383
8921,沈氏,-,-19.0,43789,2.59,34569,35467,2.11,77613,79256
8924,大田,-,-65.49,404182,-29.85,198834,139477,-13.72,630135,543659
8928,鉅明,-,-53.08,328639,7.17,143859,154177,20.85,399501,482816
8929,富堡,-,-22.58,118762,-16.7,110367,91935,-13.86,244615,210697
8932,宏大,-,-30.11,75605,4.5,50559,52839,10.89,115822,128444
8933,愛地雅,-,-7.91,289668,14.34,233273,266731,-23.57,728009,556399
8935,邦泰,-,-8.13,76379,16.31,60322,70163,21.23,120873,146542
8936,國統,-,-43.45,375094,1.38,209205,212112,5.49,556628,587206
8937,合騏,-,-72.68,52043,-19.27,17607,14214,20.55,54962,66257
8938,明安,-,-59.5,1745982,15.36,612941,707092,31.88,1860074,2453074
8942,森鉅,-,-23.23,470181,6.91,337578,360935,14.15,728066,831116
2926,誠品生活,-,1.37,432647,14.43,383247,438576,16.43,748229,871223
3064,泰偉,主係本期遊戲授權使用服務費和零組件出貨量增加,8.37,25258,787.0,3086,27373,690.49,6658,52631
3083,網龍,本月較去年同期增加百分比達50%以上，係因本公司點數收入增加所致。,4.43,60013,80.36,34751,62677,97.58,62095,122690
3086,華義,本月受惠遊戲新品上市貢獻，帶動營收較去年同期成長。,7.69,10036,159.55,4164,10808,145.25,8499,20844
3293,鈊象,-,6.39,299210,27.52,249640,318351,36.71,451699,617561
3546,宇峻,-,-1.52,90584,-19.41,110693,89206,-19.57,223551,179790
3629,地心引力,因淡出ITO產業，轉型為文化創意產業，營收穩定成長中。,-46.46,6945,660.32,489,3718,2306.99,443,10663
4806,昇華,節目製作收入較去年同期減少,-99.6,4514,-99.96,46700,18,-90.38,47140,4532
4946,辣椒,-,20.04,35548,-4.38,44632,42675,11.3,70275,78223
5263,智崴,因增加新訂單，本月依工程進度認列營收，致2019年2月營收較去年同期增加。,-17.09,155377,53.15,84106,128814,30.12,218391,284192
5478,智冠,因IFRS15，MyCard屬代理性質營收採淨額，若總額本期為16.75億較上期增加10.65%較去年同期增加25.37%,-6.27,510034,10.18,433849,478035,18.2,835902,988069
6101,寬魚國際,-,-34.9,4716,-23.46,4011,3070,-30.51,11205,7786
6111,大宇資,權利金收入,309.44,32718,190.98,46038,133963,78.2,93535,166682
6144,得利影,-,-11.89,34516,-8.08,33084,30409,-9.36,71637,64925
6169,昱泉,主係營運平台合作收入減少,9.18,14607,-68.44,50546,15948,-71.97,109036,30555
6180,橘子,-,10.79,915872,-42.71,1771373,1014736,-44.47,3476889,1930608
6294,智基,-,7.19,63243,6.52,63645,67795,5.34,124393,131038
6482,弘煜科,營收變化主要受中國大陸遊戲版號全面停發，遊戲產品無法上架發行，導致大陸收益銳減影響。,-50.56,18927,-52.82,19835,9357,-35.38,43724,28253
6542,隆中,-,-18.09,102887,-43.39,148861,84268,-38.59,304803,187155
6596,寬宏藝術,本期展演節目較去年同期多,231.65,51080,139.01,70878,169409,81.56,121435,220489
8446,華研,-,-22.17,124057,26.5,76325,96552,8.79,202768,220609
8450,霹靂,-,19.93,46102,9.09,50683,55292,-2.79,104308,101394
8923,時報,-,-42.55,48428,-23.15,36203,27821,-0.85,76906,76249
9949,琉園,-,-20.02,22964,-11.19,20681,18366,-10.2,46026,41330
1240,茂生農經,-,-39.3,182291,-11.58,125143,110650,16.25,251982,292941
4171,瑞基,主係東南亞及中國市場對動物疫病檢測產品需求增加，大幅挹注2月份營收表現。,-25.01,35236,125.86,11698,26422,136.02,26124,61658
6508,惠光,-,-13.39,190425,34.59,122530,164914,14.37,310688,355339
6578,達邦蛋白,-,2.41,49230,28.36,39280,50420,-2.72,102446,99651
3085,新零售,本月營收減少，主要係2月碰上春節假期，營業天數減少；本年累計營收減少主要係因關鍵字收入及實體特賣營收減少所致。,-64.37,91361,-67.55,100318,32545,-51.0,244376,119736
3687,歐買尬,-,-18.7,88762,45.72,49516,72157,40.81,114278,160919
5278,尚凡,因「愛情公寓iPair」交友APP新推出之「直播聊天功能」大受好評，使各主播收禮分潤收入屢創新高，故本月營收較去年同期大幅成長,2.76,77626,42.14,56120,79769,54.12,102121,157395
5287,數字,-,-10.59,121344,1.34,107045,108485,2.0,225311,229830
5321,美而快,107/8起增加電商事業群收入,-44.1,128319,77.67,40369,71726,89.13,105771,200045
8044,網家,-,-19.16,3430126,-1.16,2805586,2772890,12.33,5521832,6203016
8472,夠麻吉,-,-24.53,39416,-7.32,32094,29744,-8.57,75648,69160
8477,創業家,-,-47.05,505557,-34.09,406112,267649,-10.12,860268,773207
全部國內上櫃公司合計,全部國內上櫃公司合計,,-24.58,179423103,-5.71,143516356,135317075,-2.59,323158500,314757161
