公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
4576,大銀微系統,107年10月興櫃,-8.17,172898,-24.65,210720,158769,-24.65,210720,158769
8222,寶一,-,37.62,51037,-5.9,74647,70242,-5.9,74647,70242
8374,羅昇,-,2.35,259989,-25.62,357771,266110,-25.62,357771,266110
8996,高力,-,31.76,151842,23.74,161682,200077,23.74,161682,200077
1603,華電,-,-12.3,178555,-37.19,249315,156589,-37.19,249315,156589
1604,聲寶,-,52.69,486710,5.29,705825,743165,5.29,705825,743165
1605,華新,-,-8.01,14827461,-44.02,24364725,13638561,-44.02,24364725,13638561
1608,華榮,-,3.48,691647,-5.3,755884,715762,-5.3,755884,715762
1609,大亞,-,6.51,1465783,-10.5,1744424,1561227,-10.5,1744424,1561227
1611,中電,-,10.14,205492,-17.55,274528,226338,-17.55,274528,226338
1612,宏泰,-,16.27,255887,-4.59,311863,297535,-4.59,311863,297535
1614,三洋電,-,49.59,340802,16.28,438409,509806,16.28,438409,509806
1615,大山,-,-22.38,248407,-30.39,276965,192795,-30.39,276965,192795
1616,億泰,-,-14.73,225591,-21.13,243899,192355,-21.13,243899,192355
1617,榮星,-,-12.08,278595,-31.93,359858,244936,-31.93,359858,244936
1618,合機,-,32.52,109691,-30.33,208651,145365,-30.33,208651,145365
4930,燦星網,-,14.01,856899,16.26,840317,976959,16.26,840317,976959
5283,禾聯碩,-,22.66,345672,8.87,389450,424019,8.87,389450,424019
1708,東鹼,-,6.42,231953,-36.19,386931,246863,-36.19,386931,246863
1709,和益,-,8.39,572780,-17.93,756509,620853,-17.93,756509,620853
1710,東聯,無,-8.7,2545998,-2.24,2377805,2324372,-2.24,2377805,2324372
1711,永光,-,28.41,701187,9.68,820864,900397,9.68,820864,900397
1712,興農,-,16.97,1296106,12.35,1349423,1516151,12.35,1349423,1516151
1713,國化,-,65.61,40083,-23.58,86868,66383,-23.58,86868,66383
1714,和桐,-,4.03,2414790,6.87,2350632,2512281,6.87,2350632,2512281
1717,長興,-,1.29,3359989,-12.89,3907754,3403666,-12.89,3907754,3403666
1718,中纖,"本月份自結異業別合併營收資訊,未經會計師簽證或核閱",16.69,2957128,-3.91,3591328,3450764,-3.91,3591328,3450764
1721,三晃,-,29.62,273950,11.27,319137,355110,11.27,319137,355110
1722,台肥,-,14.86,1210564,38.77,1002032,1390537,38.77,1002032,1390537
1723,中碳,-,0.17,688781,-2.6,708454,689967,-2.6,708454,689967
1725,元禎,-,13.21,727029,-10.05,915125,823090,-10.05,915125,823090
1726,永記,-,14.83,689733,5.66,749584,792055,5.66,749584,792055
1727,中華化,-,0.96,213448,-12.55,246465,215510,-12.55,246465,215510
1730,花仙子,特販營收增加,27.41,339543,71.74,251904,432620,71.74,251904,432620
1732,毛寶,-,17.52,52940,-2.51,63827,62219,-2.51,63827,62219
1735,日勝化,-,-19.94,298676,-26.26,324294,239110,-26.26,324294,239110
1773,勝一,-,-3.66,622351,-7.55,648577,599553,-7.55,648577,599553
1776,展宇,-,14.56,139878,-7.1,172511,160246,-7.1,172511,160246
3708,上緯投控,-,-10.49,629790,26.25,446476,563689,26.25,446476,563689
4720,德淵,-,-0.71,308357,3.77,295033,306166,3.77,295033,306166
4722,國精化,-,6.93,377004,-10.14,448692,403153,-10.14,448692,403153
4739,康普,-,1.64,579367,14.19,515734,588923,14.19,515734,588923
4755,三福化,-,10.88,331319,0.0,367358,367378,0.0,367358,367378
4764,雙鍵,-,-2.75,382658,-9.36,410592,372127,-9.36,410592,372127
4766,南寶,-,1.86,1342014,-0.08,1368146,1367047,-0.08,1368146,1367047
1598,岱宇,-,19.12,626971,12.94,661261,746884,12.94,661261,746884
1701,中化,-,47.34,598171,11.45,790804,881375,11.45,790804,881375
1707,葡萄王,-,-21.77,967022,13.19,668271,756431,13.19,668271,756431
1720,生達,-,17.81,318058,42.23,263442,374705,42.23,263442,374705
1731,美吾華,-,60.48,88311,12.9,125526,141727,12.9,125526,141727
1733,五鼎,-,29.92,158048,19.89,171267,205344,19.89,171267,205344
1734,杏輝,-,11.31,192085,13.1,189039,213815,13.1,189039,213815
1736,喬山,-,-46.6,3300594,15.68,1523328,1762240,15.68,1523328,1762240
1752,南光,-,0.0,142534,24.41,114574,142542,24.41,114574,142542
1760,寶齡富錦,主要係大陸子公司醫美產品營收大幅成長所致,-17.52,129803,55.73,68746,107061,55.73,68746,107061
1762,中化生,單月營收較去年同期增加，主要係EVE產品銷售較去年同期增加所致。,112.11,71627,69.47,89649,151934,69.47,89649,151934
1783,和康生,-,-42.2,44417,-32.46,38009,25671,-32.46,38009,25671
1786,科妍,-,9.79,41286,29.79,34925,45331,29.79,34925,45331
1789,神隆,-,-3.28,324941,13.54,276773,314268,13.54,276773,314268
1795,美時,-,11.48,529896,9.98,537143,590779,9.98,537143,590779
3164,景岳,-,-8.39,27860,-25.61,34308,25521,-25.61,34308,25521
3705,永信,-,3.58,704998,5.28,693671,730299,5.28,693671,730299
4104,佳醫,-,15.73,507462,8.86,539496,587302,8.86,539496,587302
4106,雃博,-,0.51,176377,14.37,155011,177289,14.37,155011,177289
4108,懷特,-,-13.13,7854,-47.09,12896,6822,-47.09,12896,6822
4119,旭富,-,57.18,132536,17.23,177700,208323,17.23,177700,208323
4133,亞諾法,-,47.83,27207,7.24,37503,40221,7.24,37503,40221
4142,國光生,-,-21.32,16889,-26.9,18179,13288,-26.9,18179,13288
4155,訊映,-,-18.13,108612,-9.67,98435,88914,-9.67,98435,88914
4164,承業醫,-,-48.35,326097,19.39,141057,168412,19.39,141057,168412
4737,華廣,-,-38.75,200480,14.72,107024,122788,14.72,107024,122788
4746,台耀,-,3.54,241250,30.24,191791,249794,30.24,191791,249794
6491,晶碩,-,2.62,271556,30.82,213029,278687,30.82,213029,278687
1802,台玻,-,-5.56,3629790,-16.37,4099031,3427816,-16.37,4099031,3427816
1806,冠軍,-,-29.42,391257,-20.4,346918,276142,-20.4,346918,276142
1809,中釉,-,1.71,198588,-12.4,230609,202002,-12.4,230609,202002
1810,和成,-,-17.54,507601,-5.78,444241,418531,-5.78,444241,418531
1817,凱撒衛,-,-3.28,220381,-12.79,244408,213140,-12.79,244408,213140
1903,士紙,-,-51.42,46060,-46.43,41767,22374,-46.43,41767,22374
1904,正隆,-,9.74,3192882,0.49,3486718,3504093,0.49,3486718,3504093
1905,華紙,-,4.15,1853834,-7.28,2082674,1930865,-7.28,2082674,1930865
1906,寶隆,-,-5.16,139117,-34.92,202730,131929,-34.92,202730,131929
1907,永豐餘,-,2.14,6341843,1.71,6368921,6477996,1.71,6368921,6477996
1909,榮成,-,0.51,4313124,6.44,4072865,4335397,6.44,4072865,4335397
2002,中鋼,-,8.5,33248956,9.92,32819912,36077811,9.92,32819912,36077811
2006,東和鋼鐵,-,4.29,3725233,27.26,3052927,3885194,27.26,3052927,3885194
2007,燁興,-,13.29,627131,-10.69,795581,710512,-10.69,795581,710512
2008,高興昌,-,108.76,68412,15.63,123512,142822,15.63,123512,142822
2009,第一銅,-,-21.01,253443,-19.37,248307,200194,-19.37,248307,200194
2010,春源,-,-4.05,1475966,-4.47,1482311,1416047,-4.47,1482311,1416047
2012,春雨,-,-8.83,914512,-6.79,894559,833735,-6.79,894559,833735
2013,中鋼構,-,-22.71,2284021,17.63,1500525,1765137,17.63,1500525,1765137
2014,中鴻,-,13.33,3616564,5.74,3876195,4098860,5.74,3876195,4098860
2015,豐興,-,14.69,2496048,14.83,2492993,2862920,14.83,2492993,2862920
2017,官田鋼,-,-1.58,349856,-7.0,370226,344306,-7.0,370226,344306
2020,美亞,-,1.81,351787,-18.66,440386,358169,-18.66,440386,358169
2022,聚亨,-,27.89,907426,39.49,831956,1160536,39.49,831956,1160536
2023,燁輝,-,-10.53,5083121,-31.08,6598895,4547372,-31.08,6598895,4547372
2024,志聯,-,12.24,104319,-13.5,135380,117097,-13.5,135380,117097
2025,千興,本月營收較去年同期減少，主要係國際鎳價下跌，不�袗�市場景氣衰退所致。,-48.44,214459,-71.46,387419,110555,-71.46,387419,110555
2027,大成鋼,-,35.89,5672823,3.83,7424912,7709297,3.83,7424912,7709297
2028,威致,-,43.19,811680,25.63,925108,1162249,25.63,925108,1162249
2029,盛餘,-,18.55,660458,-31.52,1143547,782996,-31.52,1143547,782996
2030,彰源,-,23.89,876808,-3.19,1122258,1086358,-3.19,1122258,1086358
2031,新光鋼,-,28.79,506000,-5.34,688489,651691,-5.34,688489,651691
2032,新鋼,-,22.83,227654,-7.37,301913,279648,-7.37,301913,279648
2033,佳大,-,23.09,60620,11.26,67064,74621,11.26,67064,74621
2034,允強,-,22.57,1301988,-9.89,1771138,1595895,-9.89,1771138,1595895
2038,海光,-,-8.82,859458,2.3,765960,783653,2.3,765960,783653
2069,運錩,-,18.83,640296,4.87,725527,760900,4.87,725527,760900
3004,豐達科,本月營收較去年同期增加50%以上，主係本公司航太客戶採購需求增加。,-6.93,231644,52.3,141536,215570,52.3,141536,215570
5007,三星,-,24.34,612308,-1.08,769710,761368,-1.08,769710,761368
9958,世紀鋼,-,-38.06,161280,-20.11,125036,99885,-20.11,125036,99885
2101,南港,"本公告係屬自結數,與每季財報因匯率之故存有差異,屆時請以財報為主.",10.59,807039,12.85,790885,892556,12.85,790885,892556
2102,泰豐,-,6.11,377660,-11.96,455218,400770,-11.96,455218,400770
2103,台橡,-,26.39,2097349,-6.07,2822326,2650889,-6.07,2822326,2650889
2104,國際中橡,-,10.46,1962622,18.7,1826358,2167950,18.7,1826358,2167950
2105,正新,無。,16.78,8233644,-4.03,10019439,9615549,-4.03,10019439,9615549
2106,建大,-,9.6,2432341,-5.36,2816948,2665955,-5.36,2816948,2665955
2107,厚生,主要係因本期營建收入較去年同期增加所致.,79.31,117518,74.4,120825,210728,74.4,120825,210728
2108,南帝,-,-0.61,1168167,11.07,1045274,1161018,11.07,1045274,1161018
2109,華豐,-,-6.94,453247,-8.24,459666,421756,-8.24,459666,421756
2114,鑫永銓,-,-1.2,152904,-3.58,156665,151055,-3.58,156665,151055
6582,申豐,-,29.69,254952,0.61,328626,330652,0.61,328626,330652
1319,東陽,-,9.82,1749904,-13.58,2224016,1921791,-13.58,2224016,1921791
1339,昭輝,-,-1.59,251752,-9.35,273280,247724,-9.35,273280,247724
1512,瑞利,1.台灣公司去年同期有模具收入，本月則無2.受貿易戰及未有優惠政策影響，大陸整體車市低迷，客戶調節成車庫存，致子公司銷量衰減,-42.32,217077,-55.88,283835,125210,-55.88,283835,125210
1521,大億,-,3.81,397937,-14.76,484690,413134,-14.76,484690,413134
1522,堤維西,-,18.52,1339957,7.13,1482421,1588233,7.13,1482421,1588233
1524,耿鼎,-,11.98,207025,9.64,211434,231829,9.64,211434,231829
1525,江申,-,-39.77,164930,-4.74,104272,99329,-4.74,104272,99329
1533,車王電,-,2.64,244706,-4.28,262421,251189,-4.28,262421,251189
1536,和大,-,15.6,484367,-11.03,629429,559963,-11.03,629429,559963
1568,倉佑,-,-0.76,158088,-43.18,276107,156877,-43.18,276107,156877
1587,吉茂,-,-6.56,125452,7.12,109424,117220,7.12,109424,117220
2201,裕隆,-,6.85,8056789,-14.9,10117460,8609332,-14.9,10117460,8609332
2204,中華,-,31.8,2792014,-23.61,4817435,3679923,-23.61,4817435,3679923
2206,三陽工業,-,20.99,2426230,0.85,2910796,2935584,0.85,2910796,2935584
2207,和泰車,-,8.14,15912136,-1.29,17433137,17207809,-1.29,17433137,17207809
2227,裕日車,-,48.26,2819622,-3.09,4313824,4180393,-3.09,4313824,4180393
2228,劍麟,-,12.32,346164,4.64,371550,388825,4.64,371550,388825
2231,為升,-,9.52,328695,17.1,307429,360019,17.1,307429,360019
2233,宇隆,-,24.83,185574,2.37,226295,231660,2.37,226295,231660
2241,艾姆勒,-,4.94,38790,45.65,27948,40709,45.65,27948,40709
2247,汎德永業,本月新車交車數量成長,23.7,2900290,51.66,2365680,3587855,51.66,2365680,3587855
2497,怡利電,-,9.63,158618,-11.22,195897,173902,-11.22,195897,173902
3346,麗清,無,-24.16,427105,-33.15,484541,323915,-33.15,484541,323915
4551,智伸科,-,10.19,374035,0.56,409832,412156,0.56,409832,412156
6288,聯嘉,-,29.45,238734,36.06,227128,309049,36.06,227128,309049
6605,帝寶,-,14.56,1319312,1.64,1487044,1511501,1.64,1487044,1511501
2302,麗正,-,-1.55,47178,-7.2,50053,46445,-7.2,50053,46445
2303,聯電,-,3.6,11385275,-10.47,13175662,11795477,-10.47,13175662,11795477
2329,華泰,-,-7.75,1467867,22.34,1106723,1354012,22.34,1106723,1354012
2330,台積電,-,-13.06,89830598,-2.06,79740672,78093827,-2.06,79740672,78093827
2337,旺宏,-,10.59,2043397,-26.89,3091355,2259997,-26.89,3091355,2259997
2338,光罩,本公司合併美祿/威達/昱嘉之營收,8.71,228876,16.95,212756,248830,16.95,212756,248830
2340,台亞,-,-0.8,430192,-5.94,453693,426725,-5.94,453693,426725
2342,茂矽,-,3.08,130616,-10.52,150487,134645,-10.52,150487,134645
2344,華邦電,-,5.01,3691818,-6.48,4145678,3876792,-6.48,4145678,3876792
2351,順德,-,0.26,854344,-2.52,878792,856640,-2.52,878792,856640
2363,矽統,-,50.81,10812,40.12,11637,16306,40.12,11637,16306
2369,菱生,-,-0.32,359544,-26.13,485178,358362,-26.13,485178,358362
2379,瑞昱,無,18.74,3926809,20.64,3865058,4662891,20.64,3865058,4662891
2388,威盛,-,-12.39,489177,20.64,355223,428559,20.64,355223,428559
2401,凌陽,-,-6.94,420843,-23.06,509036,391621,-23.06,509036,391621
2408,南亞科,-,-11.81,4828971,-30.73,6147637,4258227,-30.73,6147637,4258227
2434,統懋,-,-11.32,18949,-40.88,28422,16803,-40.88,28422,16803
2436,偉詮電,-,3.1,190364,-12.78,225046,196273,-12.78,225046,196273
2441,超豐,-,-3.83,928476,-17.73,1085274,892838,-17.73,1085274,892838
2449,京元電子,-,-7.0,1945886,17.75,1536711,1809595,17.75,1536711,1809595
2451,創見,-,31.64,1041558,-20.04,1714797,1371138,-20.04,1714797,1371138
2454,聯發科,海外子公司之營收係以當月平均匯率換算之,-24.05,21387117,-3.52,16835151,16242046,-3.52,16835151,16242046
2458,義隆,-,9.16,697935,8.14,704488,761885,8.14,704488,761885
2481,強茂,"本月營收淨額含二極體$736,266仟元及其他$13,435仟元，減銷退/折$7,999仟元。107.10起對熒茂光學喪失控制力並未併入合併營收。",-17.31,897073,-30.16,1062066,741702,-30.16,1062066,741702
3006,晶豪科,-,9.02,825118,-0.98,908544,899594,-0.98,908544,899594
3014,聯陽,-,35.94,227220,-10.64,345694,308903,-10.64,345694,308903
3016,嘉晶,-,4.04,339093,15.21,306212,352816,15.21,306212,352816
3034,聯詠,-,0.26,5105147,39.45,3670359,5118504,39.45,3670359,5118504
3035,智原,-,-14.92,428977,2.27,356820,364946,2.27,356820,364946
3041,揚智,-,24.81,193799,1.36,238635,241897,1.36,238635,241897
3054,立萬利,-,13.83,8278,-12.8,10807,9423,-12.8,10807,9423
3094,聯傑,-,-22.54,20291,-27.8,21770,15716,-27.8,21770,15716
3189,景碩,-,3.51,2050083,3.18,2056636,2122169,3.18,2056636,2122169
3257,虹冠電,"中國經濟疲軟，以及中美貿易戰,故與去年同期相比減少50.75%",-7.97,40903,-50.75,76433,37641,-50.75,76433,37641
3413,京鼎,-,7.55,589533,-13.37,731931,634046,-13.37,731931,634046
3443,創意,-,-9.43,981395,13.59,782414,888790,13.59,782414,888790
3450,聯鈞,-,0.2,503865,-18.69,621019,504906,-18.69,621019,504906
3530,晶相光,-,-44.51,206127,-39.68,189626,114379,-39.68,189626,114379
3532,台勝科,-,-1.18,1385469,8.29,1264207,1369020,8.29,1264207,1369020
3536,誠創,-,41.14,69820,-31.47,143818,98546,-31.47,143818,98546
3545,敦泰,-,-6.09,513557,-47.9,925640,482253,-47.9,925640,482253
3583,辛耘,-,13.74,346357,39.02,283378,393980,39.02,283378,393980
3588,通嘉,-,2.62,82039,1.88,82635,84191,1.88,82635,84191
3592,瑞鼎,產品終端需求暢旺，整體銷貨增加。,-9.57,1237479,56.96,712910,1119051,56.96,712910,1119051
3686,達能,因太陽能產業鏈需求與價格持續低迷，本公司大幅減少出貨，避免落入販售越多虧損越多的窘境，營收因此下滑。,2.8,20260,-82.68,120278,20829,-82.68,120278,20829
3711,日月光投控,本公司於107年4月30日成立，上年度無營收產生,-10.52,36944079,,0,33055773,,0,33055773
4919,新唐,-,-25.91,862432,-19.36,792371,638922,-19.36,792371,638922
4952,凌通,-,-14.42,179406,-24.16,202457,153530,-24.16,202457,153530
4961,天鈺,-,5.8,756357,23.7,646934,800275,23.7,646934,800275
4967,十銓,-,1.62,577699,13.77,516030,587106,13.77,516030,587106
4968,立積,-,-11.08,180134,-30.36,230019,160171,-30.36,230019,160171
5222,全訊,國外銷貨增加,-64.42,50801,147.74,7295,18073,147.74,7295,18073
5269,祥碩,本年營收較去年增加主係因出貨量增加所致。,35.77,370511,105.09,245285,503056,105.09,245285,503056
5285,界霖,-,16.71,342997,-9.96,444623,400327,-9.96,444623,400327
5471,松翰,-,-11.27,237219,-9.39,232317,210483,-9.39,232317,210483
6202,盛群,-,9.25,379790,-5.69,440027,414955,-5.69,440027,414955
6239,力成,-,-2.94,5329632,-4.05,5391110,5172683,-4.05,5391110,5172683
6243,迅杰,本月營收較去年同期增加，主要係筆記型電腦相關應用IC銷售成長所致。,7.83,41604,71.93,26093,44863,71.93,26093,44863
