公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
6552,易華電,-,14.09,203247,42.25,163011,231885,42.25,163011,231885
6695,芯鼎,110年01月營收較109年同期大幅成長，主要係因車用影像及智能居家安防監控市場需求增加所致。,15.48,61054,58.59,44457,70507,58.59,44457,70507
6719,力智,-,27.33,345632,74.18,252662,440100,74.18,252662,440100
6756,威鋒電子,-,39.35,189273,43.25,184116,263761,43.25,184116,263761
6770,力積電,-,6.14,3947462,18.6,3532845,4189994,18.6,3532845,4189994
6789,采鈺,-,-4.79,588979,5.86,529671,560736,5.86,529671,560736
6799,來頡,本公司營業收入本月及本年增加百分比超過50%以上，主係因終端客戶需求增加所致。,5.1,73291,158.15,29838,77029,158.15,29838,77029
8016,矽創,-,-3.58,1471326,34.7,1053042,1418533,34.7,1053042,1418533
8028,昇陽半導體,-,4.29,217216,20.56,187911,226546,20.56,187911,226546
8081,致新,因客戶需求增加所致,19.16,678692,68.02,481333,808781,68.02,481333,808781
8110,華東,-,-6.62,497503,-10.8,520804,464553,-10.8,520804,464553
8131,福懋科,-,8.3,790856,-2.03,874278,856514,-2.03,874278,856514
8150,南茂,-,-1.24,2190543,24.87,1732334,2163311,24.87,1732334,2163311
8261,富鼎,本月較去年同期增加99.14%，係因受惠終端客戶需求強勁使營收大幅增加,10.63,335066,99.14,186154,370715,99.14,186154,370715
8271,宇瞻,-,11.34,591136,12.88,583060,658190,12.88,583060,658190
2301,光寶科,-,4.74,13439321,24.41,11314389,14076995,24.41,11314389,14076995
2305,全友,去年同期適逢春節假期，工作天比較少，故去年同期營收較少,-16.04,69545,88.96,30898,58387,88.96,30898,58387
2324,仁寶,-,-20.28,114381030,47.61,61766224,91177558,47.61,61766224,91177558
2331,精英,-,-10.02,2853615,30.47,1967745,2567501,30.47,1967745,2567501
2352,佳世達,-,-8.72,19222848,28.51,13652452,17545000,28.51,13652452,17545000
2353,宏��,由於去年基期較低，再加上今年市場需求增加，故本月營收較去年同期成長,-17.16,28363840,73.35,13553085,23495092,73.35,13553085,23495092
2356,英業達,-,-8.88,43223749,34.04,29378879,39382095,34.04,29378879,39382095
2357,華碩,主要係本月(年)受惠於後疫情時代下對筆電的需求大幅增加，及本公司執行品牌金三角策略，推動主要產品市占率增加所致。,-14.53,42970648,58.28,23201678,36724581,58.28,23201678,36724581
2362,藍天,"受惠宅經濟,NB需求持續增加",27.65,1531334,61.38,1211283,1954836,61.38,1211283,1954836
2364,倫飛,-,-29.74,85973,11.01,54404,60397,11.01,54404,60397
2365,昆盈,-,19.48,146294,14.28,152946,174796,14.28,152946,174796
2376,技嘉,"本月營收較去年同期增加,主要係板卡及網通產品銷售成長所致。",55.15,6693998,66.05,6254698,10386245,66.05,6254698,10386245
2377,微星,營收增加達69.11%，係市場需求暢旺所致,36.68,12454321,69.11,10065900,17022930,69.11,10065900,17022930
2380,虹光,海外及中國地區銷售增加,-14.51,266767,140.4,94856,228040,140.4,94856,228040
2382,廣達,-,-14.08,109820328,49.86,62958366,94354473,49.86,62958366,94354473
2387,精元,因疫情居家辦公及客戶NB新機型導入出貨量增加，連帶鍵盤出貨量增加所致,-15.63,2396402,190.28,696417,2021627,190.28,696417,2021627
2395,研華,-,-10.22,5024404,13.78,3964219,4510810,13.78,3964219,4510810
2397,友通,-,0.62,739807,-0.08,745070,744404,-0.08,745070,744404
2399,映泰,-,31.2,161447,32.3,160105,211826,32.3,160105,211826
2405,輔信,-,-33.18,190855,-27.37,175589,127524,-27.37,175589,127524
2417,圓剛,本月較去年同期增加主要係因出貨量增加所致。,-11.26,517649,149.15,184349,459311,149.15,184349,459311
2424,隴華,本月增加因本月出貨天線3套，去年同期出貨2套。,9.98,2023,57.02,1417,2225,57.02,1417,2225
2425,承啟,本月營業收入較同期增加主係同期受農曆春節假期影響，故營業收入較本期減少,-39.03,684549,140.75,173330,417306,140.75,173330,417306
2442,新美齊,主要係109年12月對凱銳控股(股)公司及凱銳光電(股)公司等重要子公司喪失控制力，故自110年1月起不納入合併個體,-60.05,504004,-30.94,291524,201314,-30.94,291524,201314
2465,麗臺,較去年同期成長173.79%；主系109年1月有農曆春節假期及本月大陸市場之人工智能行業應用對 RTX QUADRO和Geforce的需求增加。,-11.0,673631,173.79,218958,599492,173.79,218958,599492
2495,普安,-,-26.14,100651,-6.92,79868,74334,-6.92,79868,74334
3002,歐格,-,-8.98,58777,-8.91,58727,53494,-8.91,58727,53494
3005,神基,-,-1.88,2631395,30.47,1978770,2581834,30.47,1978770,2581834
3013,晟銘電,-,-19.04,536042,1.83,426141,433978,1.83,426141,433978
3017,奇鋐,-,0.51,3533740,12.47,3157840,3551772,12.47,3157840,3551772
3022,威強電,-,-28.29,690285,29.32,382736,494980,29.32,382736,494980
3046,建��,-,-40.79,212959,1.01,124829,126091,1.01,124829,126091
3057,喬鼎,-,-6.63,74309,-27.31,95459,69382,-27.31,95459,69382
3060,銘異,-,5.38,312091,-12.38,375375,328884,-12.38,375375,328884
3231,緯創,-,-20.34,73527923,-3.17,60489120,58569401,-3.17,60489120,58569401
3416,融程電,出貨增加,8.89,180029,93.7,101213,196051,93.7,101213,196051
3494,誠研,因受新型冠狀病毒疫情影響，致使營收波動。,-35.26,49565,-52.3,67272,32088,-52.3,67272,32088
3515,華擎,"“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異",24.22,1328131,16.95,1410743,1649931,16.95,1410743,1649931
3652,精聯,-,-26.55,219568,14.47,140860,161256,14.47,140860,161256
3701,大眾控,主要客戶訂單增加,-12.86,926805,76.91,456456,807556,76.91,456456,807556
3706,神達,-,-3.08,3626242,13.38,3099517,3514392,13.38,3099517,3514392
3712,永崴投控,-,-25.17,895236,17.8,568594,669845,17.8,568594,669845
4916,事欣科,因對恩德(1528)喪失控制力，故未予納入合併營收，致單月及累計營收變動逾50%。,-16.86,136786,-75.7,468063,113713,-75.7,468063,113713
4938,和碩,無,-41.15,140051496,-13.83,95653396,82418580,-13.83,95653396,82418580
5258,虹堡,-,-45.43,492091,-18.63,330018,268534,-18.63,330018,268534
6117,迎廣,-,31.19,153979,16.17,173889,202010,16.17,173889,202010
6128,上福,-,-2.74,371884,-22.22,465036,361663,-22.22,465036,361663
6166,凌華,-,-45.39,1081177,-5.44,624381,590372,-5.44,624381,590372
6206,飛捷,-,19.06,290373,-25.21,462320,345734,-25.21,462320,345734
6230,尼得科超眾,-,-13.96,964700,38.59,598892,830022,38.59,598892,830022
6235,華孚,-,-5.74,255388,39.75,172232,240709,39.75,172232,240709
6277,宏正,-,-16.11,478770,6.04,378730,401629,6.04,378730,401629
6414,樺漢,-,-40.74,10252085,-0.94,6132514,6074373,-0.94,6132514,6074373
6579,研揚,-,-6.48,535472,8.16,462940,500734,8.16,462940,500734
6669,緯穎,-,-19.85,15378815,-0.78,12421637,12324604,-0.78,12421637,12324604
8114,振樺電,-,-30.5,888312,7.14,576175,617333,7.14,576175,617333
8163,達方,併購新事業部及疫情帶動遠距會議/教學等對鍵盤需求所致,-3.68,2160714,50.8,1379971,2081055,50.8,1379971,2081055
8210,勤誠,-,-16.91,694569,24.14,464809,577048,24.14,464809,577048
9912,偉聯,-,-26.49,53538,18.74,33140,39353,18.74,33140,39353
2323,中環,-,-7.58,881543,-14.81,956350,814652,-14.81,956350,814652
2349,錸德,-,6.86,576223,19.93,513459,615793,19.93,513459,615793
2374,佳能,-,-6.29,253918,0.35,237097,237942,0.35,237097,237942
2393,億光,-,2.68,1975313,26.21,1607148,2028397,26.21,1607148,2028397
2406,國碩,-,-2.71,891903,20.36,720880,867672,20.36,720880,867672
2409,友達,本期營收較去年同期增加主要係市場價格上漲及出貨量增加所致。,-7.75,28857909,71.84,15491047,26620298,71.84,15491047,26620298
2426,鼎元,客戶訂單較去年同期增加，致使公司本月營收優於去年同期。,12.12,226629,52.02,167147,254109,52.02,167147,254109
2429,銘旺科,主係光學面板產品需求增加,-1.49,96250,78.24,53189,94808,78.24,53189,94808
2438,翔耀,-,27.04,26966,47.75,23185,34258,47.75,23185,34258
2466,冠西電,主要係本期光電元件及燈飾營收較去年同期成長,-17.33,95273,53.84,51196,78760,53.84,51196,78760
2486,一詮,本公司自109年3月起因新產品應用持續開發及出貨，使營業收入已逐月成長。及另因去年一月春節假期上班天數減少所致。,9.25,429472,63.48,287007,469204,63.48,287007,469204
2489,瑞軒,-,-11.07,1700090,28.5,1176427,1511763,28.5,1176427,1511763
2491,吉祥全,本期認列金融資產處分利益及透過損益按公允價值衡量之金融資產未實現評價調整,-65.51,127379,58.01,27795,43921,58.01,27795,43921
3008,大立光,-,-6.18,4910911,12.34,4101217,4607376,12.34,4101217,4607376
3019,亞光,本月營收較去年同期增加，主要係因客戶需求提升及去年同期適逢農曆新年假期，出貨天數減少所致。,0.97,1546445,54.93,1007863,1561488,54.93,1007863,1561488
3024,憶聲,海外外銷增加營收,121.86,69582,59.79,96609,154378,59.79,96609,154378
3031,佰鴻,去年1月份因農曆新年年假，工作天數較少，造成去年1月營收偏低。,-5.86,135808,72.9,73938,127846,72.9,73938,127846
3038,全台,-,1.88,311850,7.89,294475,317738,7.89,294475,317738
3049,和鑫,-,26.28,269825,3.25,329996,340738,3.25,329996,340738
3050,鈺德,-,17.54,69811,7.29,76483,82059,7.29,76483,82059
3051,力特,因面板廠農曆年提前拉貨,8.66,249252,50.0,180558,270850,50.0,180558,270850
3059,華晶科,-,-13.2,712028,46.57,421600,617977,46.57,421600,617977
3149,正達,2021年1月營收較去年同期增加85.75%原因主係新冠肺炎疫情影響，導致去年同期營收銳減。,29.23,188272,85.74,130994,243320,85.74,130994,243320
3356,奇偶,-,-12.98,90020,-21.39,99649,78329,-21.39,99649,78329
3406,玉晶光,-,-22.91,1463391,14.94,981350,1128034,14.94,981350,1128034
3437,榮創,客戶需求,4.29,507053,61.86,326722,528846,61.86,326722,528846
3454,晶睿,-,-10.88,462701,-16.29,492617,412355,-16.29,492617,412355
3481,群創,本期營收較去年同期增加主要係市場價格上漲及出貨量增加所致,1.86,27007865,65.91,16581800,27511858,65.91,16581800,27511858
3504,揚明光,-,-19.84,358163,18.93,241365,287077,18.93,241365,287077
3535,晶彩科,本公司以銷售機台為主，110年1月出售機台較去年同期多，且110年累計出售機台較去年同期增加，此為產業特性，尚屬正常。,122.32,85630,174.31,69403,190380,174.31,69403,190380
3543,州巧,-,0.95,310560,38.66,226114,313540,38.66,226114,313540
3563,牧德,-,11.55,184805,-2.28,210983,206154,-2.28,210983,206154
3576,聯合再生,-,-5.29,901317,23.69,690086,853606,23.69,690086,853606
3591,艾笛森,本月營收較去年同期增加，主要係因客戶需求提升及去年同期適逢農曆新年假期，出貨天數減少所致。,47.64,138595,57.12,130232,204631,57.12,130232,204631
3622,洋華,本月增加原因：係光電非消費性產品出貨增加所致。,-23.86,109890,63.88,51050,83661,63.88,51050,83661
3714,富采,富采於110/1/6公司始設立,,0,,0,2314387,,0,2314387
4934,太極,-,-25.85,135879,-41.43,172021,100747,-41.43,172021,100747
4942,嘉彰,-,2.26,698065,45.22,491571,713873,45.22,491571,713873
4956,光鋐,係因去年受疫情影響所致,-0.31,141107,80.62,77878,140667,80.62,77878,140667
4960,誠美材,-,-9.85,1003787,38.61,652800,904855,38.61,652800,904855
4976,佳凌,本月營收較去年同期增加主要係因客戶需求增加所致,6.26,162222,127.64,75724,172380,127.64,75724,172380
5234,達興材料,-,12.9,340076,5.71,363210,383951,5.71,363210,383951
5244,弘凱,因終端需求復甦，帶動營收持續成長。,-7.6,122046,96.85,57284,112765,96.85,57284,112765
5484,慧友,-,-2.79,28488,35.28,20468,27691,35.28,20468,27691
6116,彩晶,主要為面板價格較去年同期上漲所致。,-3.48,2570825,124.69,1104346,2481360,124.69,1104346,2481360
6120,達運,主要係業務量增加。,-4.91,1637336,59.19,977917,1556826,59.19,977917,1556826
6164,華興,-,17.37,76802,17.11,76969,90143,17.11,76969,90143
6168,宏齊,-,3.87,229997,16.72,204679,238906,16.72,204679,238906
6176,瑞儀,-,-14.25,5890501,45.03,3482446,5050882,45.03,3482446,5050882
6209,今國光,本月出貨相對暢旺，且去年1月為農曆新年工作天數較少,2.85,313874,73.04,186566,322839,73.04,186566,322839
6225,天瀚,行車紀錄器及數位影像產品逐漸發酵所致,-78.35,3290,24.25,573,712,24.25,573,712
6226,光鼎,-,-24.86,100211,35.2,55684,75290,35.2,55684,75290
6278,台表科,-,-7.71,4054698,33.15,2810024,3741820,33.15,2810024,3741820
6405,悅城,-,-22.93,33655,4.16,24900,25936,4.16,24900,25936
6443,元晶,-,20.85,301090,15.77,314305,363883,15.77,314305,363883
6477,安集,-,-12.09,52184,-1.7,46669,45871,-1.7,46669,45871
6668,中揚光,-,-19.4,137474,11.44,99420,110795,11.44,99420,110795
6706,惠特,-,11.44,339683,28.84,293821,378564,28.84,293821,378564
8104,錸寶,109年下半年後客戶訂單持續回升所致,7.63,143687,63.56,94555,154659,63.56,94555,154659
8105,凌巨,-,11.95,673307,34.88,558850,753779,34.88,558850,753779
8215,明基材,-,1.89,1363605,28.11,1084535,1389499,28.11,1084535,1389499
2314,台揚,-,9.57,367323,7.42,374659,402476,7.42,374659,402476
2321,東訊,-,1.79,80826,-4.1,85799,82276,-4.1,85799,82276
2332,友訊,-,-6.92,1354384,6.8,1180303,1260594,6.8,1180303,1260594
2345,智邦,-,-30.94,6336478,19.07,3674679,4375535,19.07,3674679,4375535
2412,中華電,-,-30.38,24590681,2.53,16696282,17119318,2.53,16696282,17119318
2419,仲琦,配合客戶需求出貨量增加,-23.65,1266445,107.29,466414,966835,107.29,466414,966835
2439,美律,主要客戶耳機新產品從9月開始銷售大幅增加，及因疫情影響，頭機銷售增加。,-17.53,3946322,75.6,1853159,3254313,75.6,1853159,3254313
2444,兆勁,-,-31.73,230155,9.85,143016,157104,9.85,143016,157104
2450,神腦,-,8.18,2507827,11.98,2422784,2713138,11.98,2422784,2713138
2455,全新,-,-5.66,289420,25.67,217250,273020,25.67,217250,273020
2485,兆赫,客戶端因應市場需求，而季節性調整出貨時程。,-14.03,679544,59.8,365560,584193,59.8,365560,584193
2498,宏達電,-,-19.83,614579,2.99,478357,492663,2.99,478357,492663
3025,星通,-,-40.26,79969,-37.51,76447,47770,-37.51,76447,47770
3027,盛達,主要係來自北美網通路由器訂單和太陽能變流器訂單增加所致,12.57,62250,55.79,44983,70080,55.79,44983,70080
3045,台灣大,-,-1.84,12720536,15.55,10805501,12485995,15.55,10805501,12485995
3047,訊舟,-,-16.85,526245,14.7,381448,437543,14.7,381448,437543
3062,建漢,-,-3.66,462264,28.21,347337,445333,28.21,347337,445333
3138,耀登,-,-0.35,100662,20.12,83499,100301,20.12,83499,100301
3311,閎暉,-,-11.44,182818,-11.19,182307,161900,-11.19,182307,161900
3380,明泰,-,-33.5,3600333,45.65,1643660,2394050,45.65,1643660,2394050
3419,譁裕,因子公司蘇州華廣電通有限公司已於109年8月出售100%股份，並喪失控制力，故修正109年之合併營收(更改為不包含該營收)。,0.99,137211,34.96,102678,138577,34.96,102678,138577
3447,展達,-,-5.27,316751,71.58,174869,300054,71.58,174869,300054
3596,智易,-,19.28,2723767,22.31,2656331,3249096,22.31,2656331,3249096
3669,圓展,本月較去年同期增加主要係因出貨量增加所致。,5.55,341985,176.46,130571,360984,176.46,130571,360984
3682,亞太電,-,-21.43,1416743,-3.83,1157329,1113002,-3.83,1157329,1113002
3694,海華,109年農曆春節休假影響及電腦需求增加,-1.69,898764,130.1,383960,883527,130.1,383960,883527
3704,合勤控,本月營收較去年同期增加，主係本期國內及北美地區出貨增加。,-34.56,3399773,52.28,1460795,2224607,52.28,1460795,2224607
4904,遠傳,-,-8.7,8124806,8.76,6819232,7417245,8.76,6819232,7417245
4906,正文,1.去年疫情基期低 2. 新客戶、新產品帶動營收成長,1.09,1682964,80.19,944226,1701474,80.19,944226,1701474
5388,中磊,-,-7.84,3314044,43.41,2129587,3054064,43.41,2129587,3054064
6136,富爾特,-,6.44,52098,-35.57,86080,55456,-35.57,86080,55456
6142,友勁,-,-58.23,385064,-22.87,208504,160808,-22.87,208504,160808
6152,百一,主要係因客戶需求增加,-39.68,410507,57.75,156951,247593,57.75,156951,247593
6216,居易,訂單增加,-3.33,79251,92.74,39748,76611,92.74,39748,76611
6285,啟��,-,-8.81,5935161,10.28,4907168,5411717,10.28,4907168,5411717
6416,瑞祺電通,-,-25.33,555935,-7.49,448734,415107,-7.49,448734,415107
6426,統新,-,9.37,42741,-6.27,49881,46750,-6.27,49881,46750
6442,光聖,光通訊產品銷售成長,46.04,196366,66.66,172075,286787,66.66,172075,286787
6674,鋐寶科技,-,-8.8,279552,33.4,191098,254929,33.4,191098,254929
6792,詠業,-,11.04,119008,15.77,114152,132155,15.77,114152,132155
8011,台通,-,-9.8,138538,43.37,87154,124961,43.37,87154,124961
8101,華冠,主要客戶出貨量一直下滑，導致營收較去年同期降低,-41.96,219568,-25.53,171112,127425,-25.53,171112,127425
1471,首利,-,-30.62,94405,33.16,49182,65492,33.16,49182,65492
1582,信錦,營業收入較去年同期增加，主要係因本期客戶需求提升，去年同期遇春節假期、又因新冠肺炎影響所致。,-5.38,929438,56.41,562207,879364,56.41,562207,879364
2059,川湖,-,-4.53,473340,29.95,347704,451859,29.95,347704,451859
2308,台達電,-,-6.66,26908434,29.92,19330593,25115225,29.92,19330593,25115225
2313,華通,-,-9.92,5593491,24.53,4045829,5038378,24.53,4045829,5038378
2316,楠梓電,-,-1.48,459276,29.97,348110,452464,29.97,348110,452464
2327,國巨,與去年同期比較營收增加，主要是因歐美市場需求強勁及大中華區客戶於農曆年前增加備貨所致。。,9.33,7327819,142.66,3301746,8012179,142.66,3301746,8012179
2328,廣宇,-,-13.25,1932240,3.2,1624049,1676126,3.2,1624049,1676126
2355,敬鵬,-,-5.27,1462786,-0.46,1392123,1385584,-0.46,1392123,1385584
2367,燿華,-,-17.57,1555084,-10.69,1435268,1281778,-10.69,1435268,1281778
2368,金像電,-,5.1,1950808,41.83,1445719,2050494,41.83,1445719,2050494
2375,凱美,各產品線出貨旺所致,10.06,429344,56.18,302568,472568,56.18,302568,472568
2383,台光電,-,11.22,2472491,39.99,1964414,2750004,39.99,1964414,2750004
2385,群光,-,10.34,8347896,47.88,6228700,9211314,47.88,6228700,9211314
2392,正崴,-,-6.32,9148757,39.07,6162048,8569765,39.07,6162048,8569765
2402,毅嘉,-,2.41,555278,44.89,392480,568689,44.89,392480,568689
2413,環科,客戶訂單增加出貨增加,2.27,375757,55.93,246452,384302,55.93,246452,384302
2415,錩新,-,8.8,218433,31.4,180862,237668,31.4,180862,237668
2420,新巨,-,0.32,229261,17.57,195631,230006,17.57,195631,230006
2421,建準,-,-9.35,1223647,34.91,822116,1109149,34.91,822116,1109149
2428,興勤,差異主係去年1月適逢年節假期，2期營運天數差異造成營收變動比例較大。,13.18,599900,54.53,439403,679014,54.53,439403,679014
2431,聯昌,-,-5.72,177535,-25.87,225786,167366,-25.87,225786,167366
2440,太空梭,2020年初受新冠肺炎影響及適逢春節上班天數較少基期徧低，加上今年度銅價較去年同期上揚致本期營收增幅較大。,-2.69,380545,174.38,134953,370296,174.38,134953,370296
2457,飛宏,工具機及手機電源拉貨動能提升及去年1月屬淡季且工作天數少，營收基期低，故營收較去年同期成長所致。,5.69,878125,61.81,573568,928126,61.81,573568,928126
2460,建通,"110年1月營收較109年1月營收增加205.15%,主要係因109年春節假期在1月所造成之影響.",-2.23,404388,205.14,129554,395331,205.14,129554,395331
2462,良得電,1.去年適逢農曆年，工作天期較少，基值較低 2.因應客戶農曆年前的提升備貨量及市場需求，致營收較去年成長61.30%,-0.88,439516,61.29,270066,435608,61.29,270066,435608
2467,志聖,2020年初受春節及疫情影響，出貨遞減，營收下滑，2020下半年客戶需求提升，致使1月營收較去年同期增加。,-27.68,581074,87.07,224620,420206,87.07,224620,420206
2472,立隆電,客戶訂單增加，出貨暢旺,1.42,764924,54.59,501824,775803,54.59,501824,775803
2476,鉅祥,-,-1.94,477001,31.32,356171,467737,31.32,356171,467737
2478,大毅,營收較去年同期增加，主係因客戶需求增加及農曆年前提前備貨所致。,17.15,507037,94.07,306091,594037,94.07,306091,594037
2483,百容,主係半導體產業需求提高，使本公司導線架產品銷貨金額較去年同期增加,10.94,167870,53.37,121425,186235,53.37,121425,186235
2484,希華,市場需求增加,10.56,238960,56.45,168875,264217,56.45,168875,264217
2492,華新科,"1月合併營收37.2億,較去年12月增12.4%,與去年1月比增84.2%,累計較去年增 84.2%,因客戶提前為筆電､遊戲機及5G等需求備料.",12.37,3305956,84.22,2016556,3715008,84.22,2016556,3715008
2493,揚博,-,-17.26,297034,16.8,210399,245760,16.8,210399,245760
3003,健和興,109年1月適逢農曆春節,4.68,370144,72.7,224367,387500,72.7,224367,387500
3011,今皓,-,-2.21,117955,38.94,83015,115348,38.94,83015,115348
3015,全漢,-,24.27,1215855,35.75,1112982,1510954,35.75,1112982,1510954
3021,鴻名,-,31.01,239083,48.17,211399,313235,48.17,211399,313235
3023,信邦,-,3.7,2036261,35.81,1554934,2111801,35.81,1554934,2111801
3026,禾伸堂,"主要受惠於遠距商機、網通等產品需求持續暢旺,且客戶農曆年前備貨積極",38.82,1234599,58.54,1081035,1713914,58.54,1081035,1713914
3032,偉訓,訂單增加,36.21,828630,78.64,631831,1128754,78.64,631831,1128754
3037,欣興,-,0.76,7391417,9.42,6806543,7448265,9.42,6806543,7448265
3042,晶技,因客戶訂單需求增加且產能擴充、稼動率提升所致。,11.9,1074626,84.05,653381,1202603,84.05,653381,1202603
3044,健鼎,-,10.4,5267946,45.53,3996067,5815827,45.53,3996067,5815827
3058,立德,-,14.23,358645,33.08,307843,409695,33.08,307843,409695
3090,日電貿,主要係因客戶之需求增溫及農曆年前備貨所致。,56.13,698279,50.68,723542,1090282,50.68,723542,1090282
3092,鴻碩,-,20.91,212392,27.32,201689,256810,27.32,201689,256810
3229,晟鈦,海外子公司之營收係以當年度平均匯率換算之，本月(年)營收較去年同期增加50%，主因109年度1月份為春節假期。,26.41,29887,58.94,23771,37782,58.94,23771,37782
3296,勝德,去年因受COVID-19疫情及適逢農曆春節工作天數較少之影響。,-19.75,302428,76.82,137241,242680,76.82,137241,242680
3308,聯德,-,25.23,23155,32.39,21903,28998,32.39,21903,28998
3321,同泰,因去(109)年1月適逢農曆春節假期工作天數少，及今(110)年1月客戶需求增加所致。,31.29,142115,52.06,122703,186589,52.06,122703,186589
3338,泰碩,-,-8.8,469923,41.25,303406,428569,41.25,303406,428569
3376,新日興,-,-12.81,1525762,27.21,1045650,1330183,27.21,1045650,1330183
3432,台端,-,37.97,2644,26.4,2886,3648,26.4,2886,3648
3501,維熹,109年1月因逢年假工作天數減少加上肺炎疫情影響，致訂單減少、銷量下滑。,3.23,423031,53.86,283838,436720,53.86,283838,436720
3533,嘉澤,"去年過年休假,在一月中下旬,致工作天數較少",-1.54,1791985,72.56,1022419,1764317,72.56,1022419,1764317
3550,聯穎,係因109年1月適逢春節假期營業天數較少，致110年1月營收與去年相比大幅成長。,2.92,421080,109.76,206598,433376,109.76,206598,433376
3593,力銘,1月份營收增加，主要係開工天數正常(去年適逢農曆春節假期)，以及客戶於農曆年前增加備貨所致。,63.66,68346,69.51,65987,111856,69.51,65987,111856
3605,宏致,-,18.56,713905,49.49,566185,846428,49.49,566185,846428
3607,谷崧,"主要係因109年一月為農曆春節期間,比較基期較低及110年1月電子產品需求較強所致",-1.25,390430,127.63,169365,385536,127.63,169365,385536
3645,達邁,本月營收較去年同期增加，主係軟板市場需求增加，帶動本公司業績成長。,1.97,193412,67.02,118082,197224,67.02,118082,197224
3653,健策,-,-3.5,649280,13.45,552219,626528,13.45,552219,626528
3679,新至陞,營收較去年同期增加138.97%，主要因去年1月工作天數較少，基期低，且因疫情影響需求增加所致。,5.06,566362,138.97,248990,595023,138.97,248990,595023
4545,銘鈺,-,-35.53,262433,38.33,122290,169173,38.33,122290,169173
4915,致伸,-,21.31,5920415,35.18,5312893,7182142,35.18,5312893,7182142
4989,榮科,-,11.66,261999,13.49,257777,292566,13.49,257777,292566
4999,鑫禾,本期銷售數量較去年同期增加所致,-49.02,402290,90.99,107376,205079,90.99,107376,205079
5469,瀚宇博,無,1.07,4241959,42.2,3014984,4287557,42.2,3014984,4287557
6108,競國,-,11.82,724684,41.38,573186,810381,41.38,573186,810381
6115,鎰勝,-,-1.78,639276,36.59,459650,627839,36.59,459650,627839
6133,金橋,去年同期銷貨收入受疫情的影響而嚴重衰退。目前每月的銷貨收入已逐漸恢復至往年同期正常水平的80%~90%左右。,3.78,86366,50.83,59430,89639,50.83,59430,89639
6141,柏承,1.增減百分比達50%係訂單增加 2.資料係自行結算數,1.78,319511,77.58,183120,325202,77.58,183120,325202
6153,嘉聯益,-,-4.24,1667815,47.27,1084345,1597002,47.27,1084345,1597002
6155,鈞寶,本月較去年營收增加79.31%，主係因去年同期1月適逢農曆新年工作日數較少所致。,12.98,58339,79.3,36760,65913,79.3,36760,65913
6191,精成科,-,3.43,2180275,36.28,1654706,2255158,36.28,1654706,2255158
6197,佳必琪,-,-15.1,371580,22.66,257167,315461,22.66,257167,315461
6205,詮欣,本月較去年同期增加主係工控產品銷售成長所致,41.83,106462,56.54,96455,150998,56.54,96455,150998
6213,聯茂,去年同期適逢農曆春節工作天數較少，比較基期偏低。,17.64,2117359,54.82,1608888,2490950,54.82,1608888,2490950
6224,聚鼎,因客戶訂單需求增加稼動率提升所致,13.57,178749,59.08,127620,203020,59.08,127620,203020
6269,台郡,訂單增加，營收成長。,-25.01,3657266,108.63,1314365,2742251,108.63,1314365,2742251
6282,康舒,-,-0.3,1784085,-12.51,2033104,1778605,-12.51,2033104,1778605
6412,群電,-,24.9,2898175,48.23,2442078,3620056,48.23,2442078,3620056
6449,鈺邦,本月營收較去年同期增加56.98%，係因PC客戶需求增加，及去年同期適逢年假，客戶放假減少拉貨。,2.0,239553,56.97,155657,244346,56.97,155657,244346
6715,嘉基,-,-24.86,280872,45.0,145542,211040,45.0,145542,211040
6834,天二科技,與去年同期比較營收增加，主要係因推廣新產品通路奏效，市場需求增加所致。,3.27,94577,126.19,43181,97672,126.19,43181,97672
8039,台虹,自結數尚未經會計師簽證，特此說明。,-4.11,782497,44.22,520208,750283,44.22,520208,750283
8046,南電,本期電路板產品銷售量較去年同期增加影響,5.1,3731234,58.07,2480951,3921811,58.07,2480951,3921811
8103,瀚荃,主係去年春節假期於1月故工作日較少，以致本年1月營收較去年同期增加。,14.24,300863,99.92,171928,343719,99.92,171928,343719
8213,志超,-,4.43,2018347,31.76,1599784,2107932,31.76,1599784,2107932
8249,菱光,疫情影響,11.37,332459,64.4,225226,370290,64.4,225226,370290
2347,聯強,-,-17.18,37463030,42.16,21822580,31023432,42.16,21822580,31023432
2414,精技,-,10.66,1870949,26.97,1630630,2070499,26.97,1630630,2070499
2430,燦坤,-,16.06,1807302,15.76,1811974,2097616,15.76,1811974,2097616
3010,華立,-,11.0,5265482,36.8,4272418,5844746,36.8,4272418,5844746
3028,增你強,主要客戶需求增加，出貨量增加，導致營收較去年同期大幅成長。,11.44,3510131,112.57,1840283,3911907,112.57,1840283,3911907
3033,威健,"1.晶片巿場缺貨潮,客戶積極提前備貨.2.因去年同期適逢春節年假,致本期營業天數相對較長",17.41,5073358,88.95,3152664,5956993,88.95,3152664,5956993
3036,文曄,因去年農曆年在一月工作天數較少，基期較低影響，加上因疫情與宅經濟帶動全球數位化加速，因此電子產品與其零組件需求大幅提升。,6.28,35311596,51.71,24737890,37531203,51.71,24737890,37531203
