公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1463,強盛新,12732,19206,30055,-33.7,-57.63,231402,290760,-20.41,本月接單狀況不理想，較去年同月減少57.64%，雖10月下旬訂單回流但不及生產。
1464,得力,1192279,1166847,857638,2.17,39.01,9707401,8086563,20.04,-
1465,偉全,36035,40150,31064,-10.24,16.0,409178,467240,-12.42,-
1466,聚隆,322801,270765,243687,19.21,32.46,2417821,2004410,20.62,-
1467,南緯,445092,537396,336060,-17.17,32.44,4154267,3865630,7.46,-
1468,昶和,91748,80796,69010,13.55,32.94,931995,862529,8.05,-
1470,大統新創,72495,67423,44711,7.52,62.14,645951,571733,12.98,"品牌需求增加,訂單回流"
1473,台南,407687,471729,401621,-13.57,1.51,6182246,5333141,15.92,-
1474,弘裕,297605,255691,223492,16.39,33.16,2592124,2145772,20.8,-
1476,儒鴻,3300689,3189368,2856878,3.49,15.53,30558314,25148406,21.51,-
1477,聚陽,2647647,3291362,2477334,-19.55,6.87,29414731,26807770,9.72,-
4438,廣越,1226930,2017626,1113161,-39.18,10.22,14311403,15036925,-4.82,-
4440,宜新實業,95292,104341,73576,-8.67,29.51,932390,819624,13.75,-
1506,正道,84045,91268,94325,-7.91,-10.89,850061,947600,-10.29,-
1513,中興電,2323719,2105114,2005685,10.38,15.85,20982575,18303903,14.63,-
1514,亞力,715808,696218,938539,2.81,-23.73,6936763,7035734,-1.4,-
1515,力山,377521,388591,876716,-2.84,-56.93,5481040,4823540,13.63,客戶庫存管理減少採購量
1526,日馳,46919,61627,56934,-23.86,-17.59,590817,909259,-35.02,-
1527,鑽全,260214,234529,200496,10.95,29.78,2652629,2321706,14.25,-
1529,樂事綠能,87700,77066,76617,13.79,14.46,593420,608079,-2.41,-
1530,亞崴,137189,152402,129164,-9.98,6.21,1528427,1987823,-23.11,-
1531,高林股,128399,148094,110562,-13.29,16.13,1369444,1219728,12.27,-
1532,勤美,943508,1068464,1018575,-11.69,-7.36,15977611,13986698,14.23,-
1535,中宇,771880,919570,845468,-16.06,-8.7,8586880,7546394,13.78,-
1537,廣隆,738980,706926,636835,4.53,16.03,6798350,5300157,28.26,-
1538,正峰,12300,7790,13566,57.89,-9.33,87616,172641,-49.24,-
1539,巨庭,128754,84391,157494,52.56,-18.24,1174206,1259037,-6.73,-
1540,喬福,17719,29278,81030,-39.48,-78.13,442526,458071,-3.39,美國市場衰退
1541,錩泰,221803,216247,395570,2.56,-43.92,2471293,2683682,-7.91,-
1558,伸興,637421,731918,572850,-12.91,11.27,6947502,6255452,11.06,-
1560,中砂,593536,638126,553579,-6.98,7.21,5779425,5340042,8.22,-
1583,程泰,362445,364936,453815,-0.68,-20.13,3674524,4340622,-15.34,-
2049,上銀,2173193,2164124,2000161,0.41,8.65,20189062,20875153,-3.28,-
2371,大同,3531068,3925579,3499524,-10.04,0.9,39143093,39309568,-0.42,-
4532,瑞智,1774251,1565303,1224674,13.34,44.87,17846068,13669266,30.55,-
4555,氣立,112289,132029,91263,-14.95,23.03,1220122,1128564,8.11,-
4562,穎漢,59671,76153,43827,-21.64,36.15,620579,606800,2.27,-
4564,元翎,105333,71381,99786,47.56,5.55,872047,1116704,-21.9,-
4566,時碩工業,407918,411492,315535,-0.86,29.27,4007268,3530617,13.5,-
4572,駐龍,80753,72489,65063,11.4,24.11,748687,692470,8.11,-
4576,大銀微系統,182863,216868,192893,-15.68,-5.19,1817529,1815244,0.12,-
4583,台灣精銳,246659,223820,240051,10.2,2.75,2473999,2244624,10.21,-
6606,建德工業,48751,58037,52668,-16.0,-7.43,599729,667536,-10.15,-
8222,寶一,83906,74630,46675,12.42,79.76,707289,558327,26.68,去年度因生產不及所致
8374,羅昇,411223,347776,228477,18.24,79.98,2875993,2604139,10.43,歐洲綠能產品銷售進入旺季，台灣自動化市場需求回溫及併入怡進營收，故本月營收較去年變動達79.98%
1603,華電,397191,312564,360165,27.07,10.28,3739182,3408365,9.7,-
1604,聲寶,696352,654600,676472,6.37,2.93,7875111,7590762,3.74,-
1605,華新,14774899,14503449,15224362,1.87,-2.95,147379234,161744038,-8.88,-
1608,華榮,861992,903344,747916,-4.57,15.25,9516495,7935224,19.92,-
1609,大亞,2501911,2415984,2129003,3.55,17.51,24667006,21428575,15.11,-
1611,中電,90478,86346,113349,4.78,-20.17,954406,1093338,-12.7,-
1612,宏泰,583713,475857,473115,22.66,23.37,5406885,4921673,9.85,-
1614,三洋電,372021,453701,351880,-18.0,5.72,4774163,4921721,-2.99,-
1615,大山,499356,481466,429707,3.71,16.2,4903881,3930370,24.76,-
1616,億泰,417503,487542,365063,-14.36,14.36,3767620,3266706,15.33,-
1618,合機,220155,276802,190276,-20.46,15.7,3542043,3370820,5.07,-
1708,東鹼,592394,559176,452530,5.94,30.9,5271921,4858433,8.51,-
1709,和益,660689,781295,667840,-15.43,-1.07,8760716,7870083,11.31,-
1710,東聯,1497476,2072475,1524085,-27.74,-1.74,19683559,17255201,14.07,無
1711,永光,641785,675314,678070,-4.96,-5.35,6778852,6596543,2.76,-
1712,興農,1604818,1553265,1508347,3.31,6.39,16173680,16102905,0.43,-
1713,國化,56770,32031,41127,77.23,38.03,431740,387746,11.34,-
1714,和桐,2019941,1725230,1800851,17.08,12.16,16503072,16780316,-1.65,-
1717,長興,3526514,3618106,3497006,-2.53,0.84,36450167,35189732,3.58,-
1718,中纖,4794863,2747430,3324602,74.52,44.22,37327236,32702566,14.14,"本月營業收入淨額變動主要係認列子公司台中銀行公司透過損益按公允價值衡量之金融資產及負債利益1,054,455仟元。"
1721,三晃,159047,231382,163755,-31.26,-2.87,1955273,1761446,11.0,-
1722,台肥,910914,1025790,886740,-11.19,2.72,10081855,13269158,-24.02,-
1723,中碳,632708,512032,744172,23.56,-14.97,6491557,7147849,-9.18,-
1725,元禎,825702,606712,636786,36.09,29.66,6933408,6281674,10.37,-
1727,中華化,203926,202054,133839,0.92,52.36,1786490,1432908,24.67,今年10月月營收較去年同期增加達50%以上，主係本公司特用化學品及電子化學品銷量皆較去年同期增加
1730,花仙子,229555,207137,237155,10.82,-3.2,2125635,2195182,-3.16,-
1735,日勝化,214268,217873,201721,-1.65,6.21,2196019,1951747,12.51,-
1773,勝一,970416,960837,835735,0.99,16.11,9132416,8132839,12.29,-
1776,展宇,107496,100174,140845,7.3,-23.67,1003849,1015896,-1.18,-
4720,德淵,336425,304287,291734,10.56,15.31,3035795,2727490,11.3,-
4722,國精化,295922,318145,278809,-6.98,6.13,3370485,2780133,21.23,-
4739,康普,304470,326116,353653,-6.63,-13.9,3495561,4504165,-22.39,-
4755,三福化,407258,351865,419200,15.74,-2.84,3976441,4094776,-2.88,-
4764,雙鍵,250436,270644,168494,-7.46,48.63,2193535,1834986,19.53,-
4766,南寶,2090536,1976467,1876873,5.77,11.38,18951621,16940654,11.87,-
1731,美吾華,120718,116047,104520,4.02,15.49,1230496,1068443,15.16,本月美髮及醫藥產品均出貨暢旺，當月及累計營收皆較去年同期成長逾15%。
1733,五鼎,156748,186470,134140,-15.93,16.85,1554963,1400449,11.03,-
1734,杏輝,289331,209681,238270,37.98,21.42,2585989,2454187,5.37,-
1752,南光,215996,188749,200252,14.43,7.86,1836651,1834170,0.13,-
1760,寶齡富錦,130388,130967,141151,-0.44,-7.62,1637495,1494360,9.57,-
1783,和康生,61973,63049,45765,-1.7,35.41,536989,519138,3.43,-
1786,科妍,80576,60324,60029,33.57,34.22,708689,569770,24.38,-
1789,神隆,227722,265990,258302,-14.38,-11.83,2597530,2321221,11.9,-
1795,美時,1884995,1186821,911653,58.82,106.76,16060271,14450526,11.13,主係本月血癌用藥Lenalidomide於美國市場銷售量較去年同期增加所致
3705,永信,744593,612214,618008,21.62,20.48,6620821,5701580,16.12,-
4119,旭富,168385,132340,94097,27.23,78.94,1290275,1006840,28.15,既有產品銷貨成長
4142,國光生,479993,340997,500691,40.76,-4.13,1491913,1726295,-13.57,-
4155,訊映,144651,178073,86110,-18.76,67.98,1390839,1002230,38.77,113年10月營收較112年10月增加，係因北非客戶銷售成長及自113年10月起美國子公司Prodigy營收併入本公司所致。
4736,泰博,394852,441740,388000,-10.61,1.76,3868583,4116464,-6.02,-
4746,台耀,381063,365234,402586,4.33,-5.34,3760564,3550715,5.91,-
4771,望隼,311009,259008,294506,20.07,5.6,2551257,2060144,23.83,-
6446,藥華藥,914288,932418,547405,-1.94,67.02,7587568,4006165,89.39,本月及本年累計營收較去年成長，主要來自認列美國子公司PharmaEssentia USA Corp. 之營收。
6472,保瑞,2089357,2023925,1123658,3.23,85.94,15588994,12118525,28.63,113.04起合併子公司USL營收及113.08.20收購Emergent BioSolutions旗下位於美國馬里蘭康登鎮無菌製劑廠營收納入合併
6491,晶碩,596564,577757,709982,3.25,-15.97,5619064,5462083,2.87,-
6534,正瀚-創,71962,54486,17657,32.07,307.55,1432313,1388754,3.13,本月較去年同期增加係部分客戶為補齊存貨所致。
6645,金萬林-創,47522,46459,24419,2.28,94.61,389714,313681,24.23,本月增減百分比達50％以上，係因代理設備較去年增加所致。
6657,華安,882,455,615,93.84,43.41,6035,5538,8.97,-
6782,視陽,389345,309984,218136,25.6,78.48,3147453,1927164,63.32,主係去年同期受客戶庫存調整影響，使得基期較低。
6838,台新藥,3488,4333,0,-19.5,,140949,31172,352.16,APP13007銷貨收入
6861,睿生光電,161255,166690,169148,-3.26,-4.66,1613239,1501290,7.45,-
6919,康霈*,0,11116,5058,-100.0,-100.0,35071,29084,20.58,本月健康食品銷售較去年同期減少。
1809,中釉,193253,189291,206011,2.09,-6.19,1965278,1941621,1.21,-
1817,凱撒衛,247743,231799,208324,6.87,18.92,2260649,1995228,13.3,-
1903,士紙,11923,10993,13614,8.45,-12.42,128003,142629,-10.25,-
1904,正隆,3625130,5159848,3798596,-29.74,-4.56,36928985,34683100,6.47,-
1906,寶隆,294975,243791,344129,20.99,-14.28,2772312,2874792,-3.56,-
1909,榮成,4344052,4000098,4025580,8.59,7.91,39450636,38446005,2.61,-
2006,東和鋼鐵,4561679,4541875,5228588,0.43,-12.75,49787016,50183454,-0.78,-
2007,燁興,625216,629225,431789,-0.63,44.79,5868247,4227838,38.8,-
2008,高興昌,113743,105624,97124,7.68,17.11,1204199,1234017,-2.41,-
2009,第一銅,249383,257054,218383,-2.98,14.19,2586268,2141182,20.78,-
2013,中鋼構,1712631,1602897,1380166,6.84,24.08,15970236,15619306,2.24,-
2014,中鴻,2045819,1956661,2991697,4.55,-31.61,26059543,31650758,-17.66,-
2015,豐興,2547550,2645006,3175793,-3.68,-19.78,28240816,28982129,-2.55,-
2023,燁輝,5820903,5821470,6284195,-0.0,-7.37,61976291,61170359,1.31,-
2025,千興,94997,53793,159935,76.59,-40.6,784491,602387,30.23,-
2027,大成鋼,8049301,6922208,8473628,16.28,-5.0,77093232,88152600,-12.54,-
2028,威致,840223,828960,850499,1.35,-1.2,8676978,8593224,0.97,-
2029,盛餘,977190,1066034,1122817,-8.33,-12.96,10943959,10055585,8.83,-
2030,彰源,901129,931929,1007165,-3.3,-10.52,10304416,10867023,-5.17,-
2031,新光鋼,1263392,1068782,1191436,18.2,6.03,11762464,13137712,-10.46,-
2032,新鋼,285625,238649,221107,19.68,29.17,2424066,2362554,2.6,-
2033,佳大,42652,42216,42203,1.03,1.06,464181,477693,-2.82,-
2034,允強,1318957,1158954,1328044,13.8,-0.68,11753457,13102320,-10.29,土耳其子公司因處高度通貨膨脹環境，應依IAS 29編製財報，故其本年度營收已按土耳其消費者物價指數波動率重述。
2038,海光,729717,740124,839937,-1.4,-13.12,7791710,7609380,2.39,-
2069,運錩,895325,748591,873381,19.6,2.51,8878435,9937834,-10.66,-
3004,豐達科,287348,284080,277839,1.15,3.42,2856942,2484689,14.98,-
9958,世紀鋼,1036505,1025697,1293984,1.05,-19.89,10086321,10833128,-6.89,-
2101,南港,765113,7027665,706518,-89.11,8.29,13912026,6589730,111.11,本公告係屬自結數，如與公告財報有所差異，請以財報為準，另113.9月新增子公司-南榮營建收入62億元。
2102,泰豐,30625,32753,11582,-6.49,164.41,218939,445090,-50.81,"自美國反傾銷案及停產後,衝擊本公司營收,但本公司仍致力於拓展全球其它區域的銷售。"
2103,台橡,3448466,3410390,2678997,1.11,28.72,31068529,26223679,18.47,-
2105,正新,7777354,8461855,7636730,-8.08,1.84,81273327,81023148,0.3,無。
2107,厚生,96974,162631,92685,-40.37,4.62,1221067,1147456,6.41,-
2108,南帝,994474,1123242,664410,-11.46,49.67,9383000,7510428,24.93,-
2109,華豐,462318,329846,396864,40.16,16.49,4020234,3842927,4.61,-
2114,鑫永銓,129999,121761,136150,6.76,-4.51,1193110,1281914,-6.92,-
6582,申豐,133915,197884,97087,-32.32,37.93,1380262,734544,87.9,本年累計營業收入受市場狀況影響，營收增加。
1319,東陽,2260509,2171105,2125831,4.11,6.33,20935993,19429360,7.75,-
1521,大億,281914,251199,361508,12.22,-22.01,3149571,3942215,-20.1,-
1522,堤維西,1674636,1536105,1658614,9.01,0.96,16758809,16110424,4.02,-
1524,耿鼎,267140,254120,230564,5.12,15.86,2363517,2168734,8.98,-
1525,江申,113608,138583,112462,-18.02,1.01,1201628,1352203,-11.13,-
1533,車王電,497172,226177,425390,119.81,16.87,2462613,3498653,-29.61,-
1563,巧新,669091,597422,713963,11.99,-6.28,6214724,6287448,-1.15,-
1568,倉佑,79163,90435,121718,-12.46,-34.96,887591,1208936,-26.58,-
1587,吉茂,190030,182886,165038,3.9,15.14,1752764,1781323,-1.6,-
2204,中華,2374520,2729237,3719261,-12.99,-36.15,34611383,31428319,10.12,-
2227,裕日車,1781651,1960731,2488906,-9.13,-28.41,20557742,22162707,-7.24,-
2231,為升,505180,427571,351182,18.15,43.85,3699826,3682877,0.46,-
2233,宇隆,295813,309600,274890,-4.45,7.61,3064971,2747520,11.55,-
2241,艾姆勒,53247,53707,93337,-0.85,-42.95,576613,722666,-20.21,-
2247,汎德永業,4152635,5481869,3551249,-24.24,16.93,47706446,44090620,8.2,-
2254,巨鎧精密-創,41704,18572,72183,124.55,-42.22,522004,487827,7.0,-
2258,鴻華先進-創,768190,749886,176224,2.44,335.91,7695767,764704,906.37,乘用車陸續交車，營收表現優於去年同期。
2497,怡利電,430382,444427,333744,-3.16,28.95,3750691,3023511,24.05,-
3346,麗清,802050,861323,791529,-6.88,1.32,7560186,6662188,13.47,-
4551,智伸科,678697,729219,574448,-6.92,18.14,6386102,6078943,5.05,-
6288,聯嘉,460069,500768,388175,-8.12,18.52,4664859,3597056,29.68,-
6605,帝寶,1750412,1673742,1603829,4.58,9.13,16706939,15301648,9.18,-
6988,威力暘-創,74955,73257,53054,2.31,41.28,751361,702140,7.01,-
2302,麗正,66820,68296,50480,-2.16,32.36,618893,623528,-0.74,-
2303,聯電,21371110,18942714,19191382,12.81,11.35,193287584,186766104,3.49,-
2329,華泰,1315755,1329392,1624056,-1.02,-18.98,13466195,13578207,-0.82,-
2330,台積電,314239713,251872717,243202811,24.76,29.2,2340086234,1779409796,31.5,-
2337,旺宏,2135343,2652966,2166105,-19.51,-1.42,22105918,23981938,-7.82,-
2338,光罩,636836,638494,612830,-0.25,3.91,6280676,5931328,5.88,-
2340,台亞,379816,410513,362202,-7.47,4.86,3570988,3327444,7.31,-
2342,茂矽,179872,175364,117061,2.57,53.65,1532449,1287541,19.02,主要係晶圓市場需求較去年同期增加所致。
2344,華邦電,6097945,7231483,6297972,-15.67,-3.17,69015710,62130381,11.08,-
2351,順德,853127,914431,871698,-6.7,-2.13,8931394,9129208,-2.16,-
2363,矽統,140674,176923,12668,-20.48,1010.46,437879,164686,165.88,113年9月1日起新增合併個體聯暻半導體(山東)有限公司營收
2369,菱生,424946,440155,505531,-3.45,-15.94,4521231,4705579,-3.91,-
2379,瑞昱,8947322,9829641,7865762,-8.97,13.75,95996398,80459913,19.3,無
2388,威盛,1634881,2649497,1023680,-38.29,59.7,12042621,9457264,27.33,出貨增加
2408,南亞科,2182240,2584927,2668030,-15.57,-18.2,29738813,23856358,24.65,-
2434,統懋,3768,3733,7391,0.93,-49.01,41569,52128,-20.25,-
2436,偉詮電,279502,290543,288747,-3.8,-3.2,2537934,2380264,6.62,-
2441,超豐,1260888,1252598,1158906,0.66,8.79,12586647,11202198,12.35,-
2449,京元電子,2410546,2343053,2187829,2.88,10.17,21969667,19833799,10.76,"以上營收不含停業部門營收:113年10月907,732仟元暨112年10月690,478仟元;113年1~10月8,212,520仟元,暨112年1~10月7,569,976仟元"
2454,聯發科,51117348,44675936,42810847,14.41,19.4,443660110,346695172,27.96,海外子公司之營收係以當月平均匯率換算之
2458,義隆,1083784,1114868,1075830,-2.78,0.73,10743816,10024299,7.17,-
3006,晶豪科,1146747,1234788,1079154,-7.13,6.26,11477066,9798802,17.12,-
3014,聯陽,592935,638504,493295,-7.13,20.19,5585534,5319782,4.99,-
3016,嘉晶,342462,350941,346515,-2.41,-1.16,3475065,3556749,-2.29,-
3034,聯詠,8522705,8918212,9525678,-4.43,-10.52,86047937,92800551,-7.27,-
3035,智原,930020,942900,926905,-1.36,0.33,9042077,10068654,-10.19,-
3094,聯傑,11501,14524,18295,-20.81,-37.13,134025,201953,-33.63,-
3150,鈺寶-創,20982,29916,15885,-29.86,32.08,304486,192871,57.87,累計營收較去年同期增加，係因市場需求增加所致。
3189,景碩,2576678,2646537,2508336,-2.63,2.72,25068664,21851060,14.72,-
3257,虹冠電,50035,70016,100422,-28.53,-50.17,714909,895542,-20.17,客戶需求減少
3413,京鼎,1604601,1616439,1076432,-0.73,49.06,13259679,10747889,23.37,-
3443,創意,1482729,1763514,2127874,-15.92,-30.31,20504278,22053792,-7.02,-
3450,聯鈞,864645,797761,499660,8.38,73.04,5955756,4460543,33.52,因本期客戶需求增加，致使營收增加。
3530,晶相光,137982,208190,112482,-33.72,22.67,1481311,1336992,10.79,-
3532,台勝科,974107,1021364,1093137,-4.62,-10.88,10278649,12123180,-15.21,-
3545,敦泰,1422489,1420436,1227817,0.14,15.85,11773411,11163854,5.46,-
3583,辛耘,881700,866210,607966,1.78,45.02,7999392,5580579,43.34,-
3588,通嘉,120059,140750,110142,-14.7,9.0,1238540,923341,34.13,-
3592,瑞鼎,1987929,2097378,1642719,-5.21,21.01,20676025,15073457,37.16,-
3686,達能,8603,5353,4505,60.71,90.96,69598,26834,159.36,本期營收與去年同期差異，主要係本期電子零組件材料交易量較去年同期多所致
4919,新唐,2310485,2708378,2865741,-14.69,-19.37,26963471,29744156,-9.34,-
4952,凌通,177110,181349,175638,-2.33,0.83,2168760,1844753,17.56,-
4961,天鈺,1695577,1782935,1265099,-4.89,34.02,15748842,13784326,14.25,-
4967,十銓,1195186,1185953,1601091,0.77,-25.35,17866997,12473510,43.23,-
4968,立積,300033,308708,270486,-2.81,10.92,3081570,2383795,29.27,-
5222,全訊,102732,102782,116456,-0.04,-11.78,1074753,993409,8.18,-
5269,祥碩,622811,527603,597873,18.04,4.17,6804169,5288248,28.66,-
5285,界霖,428101,465056,398246,-7.94,7.49,4225165,4263810,-0.9,-
5471,松翰,217378,221416,247673,-1.82,-12.23,2245214,2147380,4.55,-
6202,盛群,229296,235964,178971,-2.82,28.11,2038705,2286811,-10.84,-
6239,力成,5798085,5706214,6086492,1.61,-4.73,62015698,57493585,7.86,-
6243,迅杰,70699,63616,67229,11.13,5.16,612206,747980,-18.15,-
6257,矽格,1680008,1583058,1351925,6.12,24.26,14978813,12817857,16.85,-
6271,同欣電,994628,978551,1046398,1.64,-4.94,10102108,9457431,6.81,-
6423,億而得-創,33235,2550,24369,1203.33,36.38,208808,169101,23.48,-
6515,穎崴,648059,711340,256178,-8.89,152.97,4907118,3265218,50.28,受惠於全球AI及HPC客戶終端應用需求強勁持續拉貨，本月營收變動達50%以上
6526,達發,1627264,1854172,1180572,-12.23,37.83,15917128,11569943,37.57,-
6531,愛普*,445184,417130,381694,6.72,16.63,3398610,3439164,-1.17,-
6552,易華電,116184,142201,172459,-18.29,-32.63,1675841,1469937,14.0,-
6719,力智,331517,337358,249858,-1.73,32.68,3094097,2481410,24.69,-
6756,威鋒電子,119518,141317,169502,-15.42,-29.48,1452968,1692945,-14.17,-
6770,力積電,3913891,3900201,3846930,0.35,1.74,37507934,36708016,2.17,-
6789,采鈺,904867,902408,551110,0.27,64.18,8218393,5908165,39.1,因客戶需求增加所致。
6799,來頡,78364,73307,92895,6.89,-15.64,764118,851260,-10.23,-
6937,天虹,119711,145530,89477,-17.74,33.78,1688673,1427028,18.33,無
8016,矽創,1527520,1589405,1521809,-3.89,0.37,14737162,13733536,7.3,-
8028,昇陽半導體,344675,312729,272314,10.21,26.57,2846324,2846308,0.0,-
8081,致新,682469,725827,671817,-5.97,1.58,6958427,6774608,2.71,-
8110,華東,749013,640424,606185,16.95,23.56,6600678,5898913,11.89,-
8131,福懋科,713868,636214,636862,12.2,12.09,7491459,6328604,18.37,-
8150,南茂,1784936,1888888,1970006,-5.5,-9.39,19081259,17600821,8.41,-
8162,微矽電子-創,104533,93977,98094,11.23,6.56,873240,718650,21.51,-
8261,富鼎,270450,245631,250290,10.1,8.05,2401294,2414337,-0.54,-
8271,宇瞻,703680,617432,818876,13.96,-14.06,6432157,6302118,2.06,-
2301,光寶科,12396253,11850060,12238842,4.6,1.28,111224331,123663339,-10.05,-
2305,全友,63109,66227,39934,-4.7,58.03,597935,450033,32.86,113年10月當月光電子產品營收增加
2324,仁寶,85452293,83765925,87494016,2.01,-2.33,766549921,792537644,-3.27,無
2331,精英,1234601,1459533,1263903,-15.41,-2.31,14421796,16677131,-13.52,-
2352,佳世達,18007192,17666058,17048011,1.93,5.62,165576710,169975738,-2.58,-
2353,宏��,18819702,26310042,19352086,-28.46,-2.75,217405619,197518361,10.06,-
2356,英業達,64685079,56253892,40401753,14.98,60.1,513165232,427076679,20.15,新增訂單與季節性需求致營收增加
2357,華碩,49931512,62060474,42124331,-19.54,18.53,483095808,404277498,19.49,-
2364,倫飛,100810,121690,82574,-17.15,22.08,1025216,869408,17.92,-
2365,昆盈,65647,75538,59858,-13.09,9.67,817527,632296,29.29,-
2376,技嘉,25771684,26735874,16764958,-3.6,53.72,225291532,108133819,108.34,AI訂單需求暢旺
2377,微星,20066245,19810278,19147888,1.29,4.79,166451342,152958594,8.82,-
2380,虹光,253407,182247,223946,39.04,13.15,2154160,1500875,43.52,海外地區銷售增加。
2382,廣達,135893235,155109787,91392610,-12.38,48.69,1129335985,889107561,27.01,-
2387,精元,1914108,2135139,1883926,-10.35,1.6,19511338,18050338,8.09,-
2395,研華,5534571,4950809,5126731,11.79,7.95,49007105,54556822,-10.17,-
2397,友通,968421,880733,692963,9.95,39.75,7567187,12195580,-37.95,-
2405,輔信,140345,126171,127979,11.23,9.66,1408230,1403270,0.35,-
2417,圓剛,233033,264486,258688,-11.89,-9.91,2758596,2719622,1.43,-
2425,承啟,574857,506565,473400,13.48,21.43,4622484,5497985,-15.92,-
