公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
1326,台化,-,-0.36,31749162,32.15,23935729,31632092,47.34,227046097,334537100
4306,炎洲,-,13.27,1325097,12.82,1330385,1500995,25.3,12581484,15764690
1402,遠東新,-,6.05,21199363,19.63,18791926,22482606,16.39,186325363,216881143
1409,新纖,去年因為疫情影響導致營收下降，今年市況回升營收回升,-1.63,4000959,54.26,2551167,3935610,43.92,28142933,40505775
1410,南染,-,35.2,37426,36.43,37087,50600,20.02,374117,449039
1413,宏洲,因去年關係基期低,-6.05,294688,50.58,183846,276845,93.36,1402396,2711811
1414,東和,-,-3.27,71195,16.1,59309,68863,20.05,615101,738474
1417,嘉裕,因參與國軍服裝供售業務，致使營收增加,23.81,135528,56.68,107100,167809,20.86,968329,1170398
1418,東華,因本公司110.4.1董事會通過亞克力棉生產線停止生產。,-94.74,2780,-98.72,11414,146,-56.5,88251,38388
1419,新紡,-,-15.42,334325,23.44,229060,282768,27.8,1916444,2449386
1423,利華,-,-18.42,17597,19.23,12038,14354,-11.13,190599,169367
1434,福懋,-,1.63,2722623,22.8,2253131,2767029,13.64,26255069,29837790
1439,雋揚,因去年受到疫情影響基期較低，致使本月營收較去年同期增加，但累計營收較去年同期減少。,66.41,5850,325.48,2288,9735,-22.59,98034,75887
1440,南紡,-,13.17,1539664,6.67,1633489,1742497,15.5,15846452,18303984
1441,大東,-,-19.23,162042,-0.83,131969,130873,-1.01,1418665,1404318
1444,力麗,-,-1.9,891412,11.17,786572,874440,27.4,7562492,9634655
1445,大宇,訂單增加營業額成長,13.41,109180,84.82,66994,123823,36.19,820198,1117071
1446,宏和,因永和合建案已銷售完畢,41.98,8842,-80.28,63683,12554,-62.23,461089,174138
1447,力鵬,本年累計增加係因子公司貿易營收增加。,3.86,2288069,36.84,1736512,2376394,83.63,12122107,22260800
1449,佳和,-,2.05,200317,5.4,193946,204431,44.54,1766114,2552788
1451,年興,-,25.81,601494,27.1,595405,756766,15.08,6323863,7277571
1452,宏益,去年同期受新冠肺炎疫情影響，營收大幅減少。,17.09,184852,52.0,142400,216459,75.1,1088697,1906404
1454,台富,-,18.77,118589,19.31,118054,140853,34.0,1074286,1439575
1455,集盛,-,-4.56,1069872,29.62,787713,1021085,48.96,6839464,10188310
1457,宜進,"109年因台南廠停止生產及疫情影響,致營業額大幅降低,今年已恢復正常。",-4.36,374414,25.15,286100,358065,52.27,2514178,3828567
1459,聯發,-,2.91,194177,2.92,194149,199837,47.51,1545051,2279234
1460,宏遠,-,4.66,1005828,23.97,849170,1052751,36.32,6579961,8970020
1463,強盛,-,-2.11,45128,27.37,34679,44173,0.57,409280,411640
1464,得力,-,0.39,957017,33.43,720066,960824,24.79,7537337,9405970
1465,偉全,-,27.4,45370,37.24,42119,57805,0.2,381581,382378
1466,聚隆,-,-1.96,304251,15.87,257415,298287,40.4,2335464,3279044
1467,南緯,-,2.24,611804,-23.25,815089,625542,-23.93,7886641,5998818
1468,昶和,訂單增加營業額成長,45.3,79234,61.93,71097,115132,21.15,861318,1043504
1470,大統新創,-,-7.82,76250,18.96,59081,70285,45.45,565833,823051
1472,三洋實業,本期差異主係母公司三洋商品部停止營運。,-84.43,80778,-57.47,29569,12574,74.67,307009,536275
1473,台南,-,16.51,435361,23.6,410395,507273,-4.68,5474376,5217948
1474,弘裕,-,5.02,304949,8.88,294124,320263,23.46,2580934,3186640
1475,業旺,主要開始銷售染劑產品,17.22,73270,124.62,38238,85892,206.4,122754,376128
1476,儒鴻,-,23.45,2534825,25.45,2494282,3129326,29.64,24472987,31729191
1477,聚陽,-,-0.3,2262641,28.06,1761346,2255666,13.11,22767582,25752509
4414,如興,-,5.66,1108176,-2.31,1198668,1170913,-5.12,15925802,15110177
4426,利勤,因國外新冠疫情嚴重，導致出貨減少,47.46,27108,-55.95,90756,39974,-49.13,1113234,566279
4438,廣越,越南廠恢復生產，帶動營收增加。,54.09,864884,196.68,449208,1332726,-1.29,11672151,11521453
4440,宜新實業,本年度受惠於東南亞因疫情影響產生之轉單效應及巿場需求增加，致今年營收較去年同期增加。,7.54,158228,36.97,124230,170169,59.3,1045367,1665346
1503,士電,-,3.94,2079311,8.54,1991320,2161437,10.79,22620692,25062220
1504,東元,-,7.31,4280930,16.96,3927983,4594287,13.53,40695500,46203286
1506,正道,-,-4.19,93321,11.11,80460,89402,22.41,785932,962095
1513,中興電,-,-31.44,1896633,2.51,1268416,1300299,31.7,12194031,16060495
1514,亞力,-,43.99,456601,37.78,477166,657473,13.27,4537790,5140015
1515,力山,客戶銷售狀況好增加採購量,-14.05,1918915,11.39,1480505,1649257,73.64,9702357,16847896
1517,利奇,-,8.5,433490,35.18,347951,470364,46.73,2975465,4366140
1519,華城,-,53.47,567140,33.72,650893,870436,3.78,7125155,7395137
1526,日馳,因市場需求增加，致本月營收優於去年同期。,8.96,171096,54.02,121040,186427,49.33,1114945,1664999
1527,鑽全,-,12.95,314176,24.6,284799,354865,30.58,3185680,4159959
1528,恩德,-,3.54,275958,20.78,236571,285752,10.22,2898021,3194421
1529,樂事綠能,"本年度迄今,因代建太陽能工程(EPC)案量少,以自建太陽能電廠為主,故本年累計營收較去年同期減少",60.4,10219,15.12,14239,16392,-51.13,592530,289533
1530,亞崴,-,35.43,262426,24.62,285184,355420,18.49,2788119,3303888
1531,高林股,受到新冠肺炎之影響，致109年度營收大幅下降。110年度疫情緩和，營收有顯著成長。,61.53,197534,92.41,165833,319081,84.25,1433196,2640796
1532,勤美,兩期變動達50%以上，主係今年認列完工交屋營建收入較去年增加所致,17.7,1785704,61.23,1303517,2101785,48.84,11059070,16460493
1535,中宇,-,4.62,683276,-15.56,846632,714862,-6.11,7989783,7501397
1537,廣隆,-,55.82,322759,-14.75,590004,502931,-18.4,6437442,5252570
1538,正峰,-,104.92,13826,-0.67,28526,28333,-5.72,249934,235615
1539,巨庭,國外市場需求增加,-0.63,326922,51.25,214757,324837,38.75,2056969,2854137
1540,喬福,大型機台出貨,297.33,11952,69.06,28090,47490,34.02,258198,346062
1541,錩泰,-,-10.62,648888,16.69,496968,579947,20.53,4723042,5692788
1558,伸興,-,38.94,332422,-33.27,692204,461878,12.2,6406089,7187676
1560,中砂,-,8.33,484715,20.16,437013,525131,17.42,4685039,5501364
1583,程泰,-,13.34,527458,25.78,475291,597839,30.14,4688367,6101697
1597,直得,-,0.91,150442,33.58,113647,151821,36.16,1250344,1702532
2049,上銀,-,-6.16,2410871,10.62,2044943,2262241,31.9,19137764,25243151
2371,大同,-,17.62,2210990,-0.9,2624403,2600720,-7.72,29099695,26852468
3167,大量,市場設備需求逐漸復甦所致,3.25,317794,17.31,279685,328125,96.23,2104300,4129425
4526,東台,-,25.81,704521,23.73,716365,886373,27.34,6931632,8827097
4532,瑞智,-,14.8,1653927,13.68,1670128,1898742,20.16,17335334,20831702
4540,全球傳動,-,-2.77,255403,10.31,225096,248312,21.49,2470352,3001253
4555,氣立,-,-1.85,160377,18.42,132904,157394,31.34,1439233,1890422
4562,穎漢,-,-3.09,72260,19.05,58820,70026,27.83,599471,766316
4564,元翎,-,2.15,206308,22.64,171828,210744,21.64,1858997,2261421
4566,時碩工業,-,16.87,305363,2.89,346874,356905,23.46,3207416,3960159
4572,駐龍,"航太景氣可望逐步復甦,客戶需求增加,營收隨之成長",-13.73,40056,71.82,20109,34553,12.28,332042,372845
4576,大銀微系統,-,9.75,284245,41.19,220950,311979,31.89,2218118,2925633
4583,台灣精銳,-,10.72,258468,0.01,286150,286193,17.23,2547229,2986321
8222,寶一,-,-10.71,32021,27.2,22476,28591,-17.7,383969,315984
8374,羅昇,-,-6.74,262851,-7.81,265918,245125,32.23,2473606,3270897
8996,高力,-,-0.04,191741,10.82,172934,191649,11.77,1819093,2033318
1603,華電,-,17.94,216189,23.95,205699,254980,14.65,2049365,2349797
1604,聲寶,-,6.37,738388,48.3,529607,785427,14.84,7055388,8102741
1605,華新,主係本期銷售價、量均較去年同期增加所致,6.53,13715425,53.52,9517377,14611879,37.64,100725484,138644113
1608,華榮,營收增加主係因出貨量增加及國際銅價較去年同期上漲,-3.29,973633,52.18,618687,941524,40.08,6779805,9497609
1609,大亞,係因銅價上漲所致,11.66,2276433,37.33,1850911,2542009,53.14,16250812,24887602
1611,中電,-,16.28,147914,7.1,160599,172007,-14.27,1900536,1629191
1612,宏泰,本月因銅價及原物料上漲，及配合客戶交期落點，高壓電纜出貨量增加，致營收較去年同期成長。,35.8,460996,52.81,409699,626070,40.43,4194358,5890503
1614,三洋電,-,-5.34,490623,39.68,332440,464379,5.94,5069176,5370550
1615,大山,-,-16.73,416617,35.6,255806,346880,47.02,2808522,4129209
1616,億泰,-,6.15,317339,38.05,244007,336867,18.51,2396288,2839943
1617,榮星,因銅價持續上漲所致,-7.87,377274,20.69,287963,347554,60.65,2649020,4255911
1618,合機,-,-70.45,432201,-48.58,248374,127702,-3.07,2675019,2592759
4930,燦星網,"109/3/27董事會決議處分燦星國旅全數持股，109年第一季起將該公司轉列停業單位，合併營收109年11月累積扣除110,186仟元。",-14.52,951569,-19.65,1012375,813358,14.34,8623699,9860778
5283,禾聯碩,-,-12.12,512286,15.9,388402,450182,3.51,5598696,5795659
1708,東鹼,本月增加百分比達50%以上，係因硫酸鉀銷量、售價增加及航運租金上揚,38.51,448665,116.16,287501,621473,15.92,3696604,4285464
1709,和益,-,6.46,731574,9.59,710664,778859,9.18,7813535,8531386
1710,東聯,無,-17.26,2529249,14.1,1834052,2092658,49.19,17062280,25455494
1711,永光,-,10.9,753924,26.69,659991,836154,20.57,6979699,8415553
1712,興農,-,-2.14,1497567,11.79,1310838,1465434,6.14,16137714,17130035
1713,國化,"因國內需求暢旺,銷售量增加所致.",32.7,53546,78.65,39774,71058,36.18,420088,572088
1714,和桐,-,-4.94,1730316,-15.15,1938587,1644724,-23.75,23977122,18282086
1717,長興,-,4.89,4211682,7.84,4096702,4418016,34.35,34276182,46053366
1718,中纖,本月份自結異業別合併營收資訊，未經會計師簽證或核閱,2.26,2966288,31.51,2306567,3033512,4.27,28578079,29799990
1721,三晃,-,13.54,269719,29.26,236914,306256,1.5,2550945,2589275
1722,台肥,本月營業收入較去年本月增加，主因轉銷尿素營收增加368百萬元及肥料產品營收增加390百萬元。,49.7,1100881,131.74,711162,1648114,20.06,9476851,11378537
1723,中碳,-,8.55,655718,43.4,496347,711800,49.88,4859782,7284059
1725,元禎,本年度油價回升及產業較復甦，加上去年度基期低，係本年度營收較去年度大幅成長主因。,1.82,967061,34.77,730635,984718,59.22,6230837,9921045
1726,永記,-,-2.87,802513,10.0,708516,779413,11.51,7195954,8024454
1727,中華化,-,1.82,185606,23.87,152575,189000,6.73,1666310,1778460
1730,花仙子,-,1.3,302489,-10.21,341302,306444,1.49,2824756,2867074
1732,毛寶,-,-4.75,51406,10.9,44148,48961,-0.33,561577,559715
1735,日勝化,-,-9.02,306696,20.11,232296,279032,39.02,2097036,2915372
1773,勝一,溶劑銷量較去年同期增加,3.58,1032653,53.14,698477,1069700,43.31,7050400,10104383
1776,展宇,-,11.01,110025,-15.05,143788,122139,9.05,1230404,1341796
3708,上緯投控,-,-32.31,1170858,-39.22,1303972,792467,9.18,8934473,9755364
4720,德淵,-,1.74,329224,9.3,306461,334966,14.39,2829854,3237257
4722,國精化,-,-1.36,455815,28.52,349799,449574,28.75,3409645,4390075
4739,康普,本月營收較去年同期增加主係動力電池材料銷售增加,8.21,613633,59.98,415072,664066,38.94,4807343,6679632
4755,三福化,因原料漲價而調整價格及新產品與部分工程認列,17.77,518251,88.99,322963,610368,21.94,3499628,4267592
4764,雙鍵,-,-2.48,276715,-4.14,281489,269834,21.6,2323890,2825883
4766,南寶,-,15.19,1481853,13.03,1510227,1707013,16.04,14036323,16288541
4770,上品,本年累計數較去年同期增加，主係本期對銷貨客戶之設備出貨增加所致,77.71,265735,107.81,227240,472238,45.53,2360877,3435958
1598,岱宇,去年受疫情影響帶動家用健身器材需求激增,-12.57,937590,-52.31,1719006,819680,-2.67,11099584,10803022
1701,中化,-,7.23,633230,-7.14,731270,679023,-1.94,7410148,7265971
1707,葡萄王,-,31.39,805466,9.88,963181,1058373,7.65,8121642,8743473
1720,生達,-,9.33,359643,15.37,340793,393206,5.77,3898839,4123901
1731,美吾華,美吾髮事業部雙11業績創新高，醫藥事業部因疫情趨緩業績持續成長，當月營收較去年同期大幅成長27%。,13.55,102193,27.12,91285,116047,20.93,974048,1177923
1733,五鼎,-,19.9,165110,38.53,142900,197972,4.22,1855033,1933424
1734,杏輝,-,9.88,197558,16.9,185698,217091,-0.36,2215402,2207326
1736,喬山,-,-2.69,2786924,-8.55,2965722,2711903,9.07,24323040,26530443
1752,南光,-,-5.6,153554,21.37,119423,144944,3.24,1577940,1629200
1760,寶齡富錦,-,82.6,114997,-1.85,213950,209988,26.14,1396523,1761610
1762,中化生,-,-5.01,136579,-24.51,171870,129732,21.24,1396630,1693345
1783,和康生,-,-23.64,56849,9.6,39604,43406,19.56,393833,470904
1786,科妍,-,10.7,34160,24.02,30491,37816,5.0,416427,437278
1789,神隆,-,28.28,241819,29.22,240069,310225,-5.99,2760526,2595048
1795,美時,-,13.6,868252,3.04,957236,986367,22.16,9578170,11700906
3164,景岳,本月營收較去年同期增加主係外銷增加,19.37,37726,83.83,24498,45036,31.0,298746,391370
3705,永信,-,5.54,646757,-5.46,722106,682644,-2.77,7253355,7052099
4104,佳醫,-,3.22,580120,7.75,555782,598857,-2.79,6137956,5966239
4106,雃博,-,-16.64,227246,5.21,180018,189412,20.35,1804956,2172387
4108,懷特,懷特血寶®凍晶注射劑及專為癌症患者輔助治療的保健品「懷特耆力®」持續推展，業績較去年同期成長42%。,-33.4,17371,41.82,8157,11569,106.98,75972,157253
4119,旭富,因火災影響產線，目前廠內產能為0，租賃廠房產能貢獻仍有限,2.46,47590,-77.25,214425,48764,-68.4,2610724,824805
4133,亞諾法,-,22.34,29002,-2.38,36348,35482,-0.73,422195,419090
4142,國光生,本月營收較去年同期增加主因為流感疫苗外銷量增加所致,-60.25,529052,164.59,79472,210279,-8.84,1741726,1587614
4155,訊映,-,8.72,100972,-8.92,120532,109778,-17.77,1357592,1116296
4164,承業醫,-,16.66,185963,41.3,153543,216962,-15.55,2327948,1965937
4737,華廣,-,1.96,147234,27.82,117448,150125,21.13,1378267,1669622
4746,台耀,-,21.04,256876,49.73,207650,310928,2.87,2742268,2821099
6491,晶碩,-,11.85,519482,8.73,534425,581086,46.04,3520127,5141135
6782,視陽,-,6.22,189077,46.75,136859,200846,22.94,1418536,1744058
6796,晉弘,-,0.09,50416,44.15,35006,50462,22.39,343361,420262
1802,台玻,-,-2.09,4560703,-1.05,4513047,4465225,37.77,37175203,51219270
1806,冠軍,-,8.64,275358,1.88,293646,299176,-13.18,3332895,2893461
1809,中釉,子公司印尼中釉109/6/15停工至109/12/7才復工，孟加拉部分客戶因應今年春節年假較早，提前備料要求出貨。,24.67,169791,51.77,139469,211679,20.02,1654559,1985863
1810,和成,-,25.97,467468,23.53,476721,588898,3.46,4652361,4813580
1817,凱撒衛,-,5.06,218008,21.92,187860,229057,2.6,2074359,2128478
1903,士紙,累計營業收入較去年同期增加，主要係出售營建房地收入。,1.99,15242,9.99,14133,15546,113.36,145531,310519
1904,正隆,-,18.42,3509220,19.36,3481592,4155950,13.63,35762957,40638211
1905,華紙,-,1.67,1802666,11.36,1645777,1832863,19.21,16801377,20030595
1906,寶隆,代理銷售工業用紙之噸數增加,-6.53,412471,580.47,56654,385518,35.65,1174346,1593102
1907,永豐餘,-,0.66,7053055,2.77,6907954,7099759,17.92,65977680,77803927
1909,榮成,-,1.01,5275903,23.77,4305485,5329272,38.62,37029701,51334235
6790,永豐實,-,-0.47,871626,-3.86,902338,867475,-2.35,9202443,8986053
2002,中鋼,鋼鐵事業群整體受惠鋼鐵市場復甦，銷售單價較去年同期增加所致,4.82,43199465,51.39,29909497,45282222,50.37,284175594,427329608
2006,東和鋼鐵,-,-0.88,5295519,31.76,3983338,5248687,38.29,37992383,52540631
2007,燁興,-,16.32,504451,24.69,470579,586783,27.52,5079219,6477309
2008,高興昌,主要係原物料價格上漲,-2.11,137643,40.6,95820,134729,66.68,852153,1420411
2009,第一銅,-,-2.67,290992,40.11,202123,283203,43.59,2026426,2909784
2010,春源,-,4.19,2355583,27.87,1919466,2454501,38.17,17390430,24028393
2012,春雨,去年疫情嚴重，各國需求低迷。今年疫情好轉，各國需求恢復，台灣扣件業接單大好，扣件及線材需求大增，故營業額大幅成長。,19.07,1014616,56.16,773663,1208190,49.16,7208463,10752680
2013,中鋼構,-,16.71,1265021,4.15,1417470,1476407,16.58,11997224,13986439
2014,中鴻,本月售價較去年同月增加，致營業收入增加。,-5.74,5106918,52.94,3147316,4813514,48.51,33521851,49783586
2015,豐興,主係景氣復甦，原物料上漲，銷售數量及價格分別較去年同期增加6.99%及40.41%，使110年11月營業收入較去年同期大幅成長。,3.33,3670689,50.21,2525123,3793073,42.37,24506438,34890617
2017,官田鋼,-,23.71,267296,6.53,310408,330687,17.61,3127393,3678140
2020,美亞,-,-11.25,615474,32.57,412000,546223,32.29,4583985,6064353
2022,聚亨,-,-18.97,760531,9.86,560876,616183,38.81,7322314,10164762
2023,燁輝,營收成長係因銷售量及售價皆明顯較去年同期提升所致,5.24,7611947,43.96,5564557,8011239,63.37,50074529,81807781
2024,志聯,-,-13.96,129789,-10.71,125066,111663,34.76,1058072,1425917
2025,千興,本月營收及累計營收較去年同期增加係因為客戶需求增加所致。,35.08,288477,358.12,85064,389701,204.52,730352,2224085
2027,大成鋼,因美國市場需求暢旺所致,-5.75,8887169,62.78,5145374,8375852,68.39,53311151,89774557
2028,威致,景氣回升好轉，故營收增加,3.15,1484020,90.7,802682,1530794,62.05,7736841,12537628
2029,盛餘,銷售量比去年同期多且銷售平均價格比去年同期上漲,-16.03,1495069,56.09,804238,1255400,58.36,8334940,13199850
2030,彰源,主要係鎳價上漲帶動不�袗�產品價格上漲致營收增加,-1.9,1530286,62.61,923173,1501187,44.04,9526342,13722525
2031,新光鋼,-,-5.65,1104580,23.66,842678,1042099,48.42,8790914,13047962
2032,新鋼,-,-11.42,339004,7.88,278325,300281,10.93,2923121,3242837
2033,佳大,-,13.44,67346,28.2,59593,76399,10.92,688483,763672
2034,允強,主係因不�袗�漲價及需求增加所致。,-13.01,1909639,74.75,950552,1661156,43.3,11651900,16698276
2038,海光,-,2.78,971203,42.84,698833,998261,34.77,6792937,9155124
2069,運錩,主要係鋼鐵需求量增加及價格上漲所致。,8.74,1379164,102.07,742212,1499792,95.87,6576458,12881539
2211,長榮鋼,主要為鋼構事業認列收入數量較去年同期增加，導致收入增加。,33.75,1251188,97.43,847654,1673529,43.58,8362783,12007309
3004,豐達科,-,-15.94,135361,10.93,102561,113771,-19.02,1544356,1250607
5007,三星,-,8.3,508868,32.6,415632,551139,46.45,4460164,6532201
9958,世紀鋼,本月及本年增加百分比達50%以上，主因風力事業陸續投產，影響收入較同期增加。,10.68,904469,53.83,650752,1001073,58.54,5794791,9187414
2101,南港,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準.",2.47,601265,-32.02,906391,616133,-15.9,8932624,7511641
2102,泰豐,"因美國反傾銷案,導致本公司11月營收及累計營收下滑",32.26,95257,-75.9,522850,125995,-73.01,5368857,1448881
2103,台橡,-,12.81,2629092,39.58,2124898,2966030,37.9,21758878,30005510
2104,國際中橡,與Genzyme 就被授權之歐洲及美國專利權所生之歐洲與美國權利金爭議達成和解，故本月認列權利金收入。,183.55,1671597,191.69,1624966,4739968,52.0,15345673,23325658
2105,正新,無。,3.67,7823888,-9.92,9005039,8111332,6.99,87248071,93349637
2106,建大,-,-8.58,2924806,-2.33,2737670,2673639,16.46,27687946,32245636
2107,厚生,-,-36.68,269104,10.12,154713,170384,-7.06,2714954,2523059
2108,南帝,主係銷售增加,-13.25,1416901,-34.71,1882620,1229045,83.46,12132409,22258713
2109,華豐,-,0.0,515210,24.91,412457,515237,14.23,4385205,5009243
2114,鑫永銓,-,0.87,169177,21.0,141032,170657,21.26,1455152,1764612
6582,申豐,終端客戶因年底出口貨運受限，造成短期訂單影響。,-75.21,566690,-78.21,644659,140450,74.89,4535512,7932177
1319,東陽,-,6.23,1570975,3.6,1610814,1668856,6.08,15726629,16684054
1339,昭輝,-,-1.21,168512,-17.26,201196,166461,-7.44,1922890,1779696
1512,瑞利,-,6.32,68933,-23.89,96299,73290,-20.11,1084344,866214
1521,大億,-,-0.78,431962,-17.9,522022,428555,4.44,4298038,4489014
1522,堤維西,-,9.37,1368230,21.39,1232668,1496445,15.25,13116353,15116907
1524,耿鼎,-,8.9,183516,34.64,148435,199860,4.37,1716319,1791417
1525,江申,-,36.26,74829,-0.82,102809,101964,26.98,924107,1173471
1533,車王電,-,25.22,180004,6.54,211559,225408,7.11,2254082,2414463
1536,和大,-,12.2,542724,1.09,602414,608985,32.55,4645987,6158677
1568,倉佑,-,-1.76,155992,-14.72,179703,153240,5.2,1581811,1664164
1587,吉茂,-,-2.36,206454,29.07,156165,201570,37.96,1583065,2184120
2201,裕隆,-,9.54,6626899,-4.71,7618695,7259140,-4.24,74660306,71493104
2204,中華,-,-13.87,2235985,-27.19,2645038,1925806,1.9,28332653,28871131
2206,三陽工業,-,19.99,3253657,-4.11,4071832,3904346,2.86,36611756,37661862
2207,和泰車,-,10.91,16838493,-10.89,20960133,18675699,5.9,210000154,222392828
2227,裕日車,-,-11.39,1979754,-43.87,3125709,1754197,-14.68,27053018,23080706
2228,劍麟,-,6.36,281261,-20.61,376842,299161,8.65,3082872,3349739
2231,為升,-,12.12,306490,17.89,291499,343661,25.01,2956409,3696081
2233,宇隆,-,12.09,217351,2.53,237632,243650,32.73,2256204,2994840
2241,艾姆勒,-,-15.1,113860,20.55,80176,96659,35.95,764845,1039864
2247,汎德永業,-,7.33,3189005,2.35,3344245,3423001,10.86,35048049,38854282
2497,怡利電,109年係因受新冠肺炎疫情影響，車廠停工，致營收大幅減少，110年新案量產，營收增加。,17.93,250997,67.17,177065,296016,51.83,1427783,2167916
3346,麗清,-,69.02,355204,25.95,476657,600396,29.53,3843851,4979101
4551,智伸科,-,9.11,711128,6.61,727790,775950,24.5,6513001,8108781
6288,聯嘉,-,8.78,290882,-20.75,399324,316433,-2.74,3445102,3350528
6605,帝寶,-,22.56,1242599,20.59,1262966,1523013,13.84,12960775,14755274
2302,麗正,系訂單需求影響,-4.59,60136,-58.85,139434,57374,1.16,671321,679166
2303,聯電,-,2.62,19158585,33.51,14725559,19661423,19.31,161532945,192731438
2329,華泰,-,1.15,1335931,24.16,1088312,1351328,15.3,12639327,14574301
2330,台積電,無。,10.2,134539477,18.74,124865438,148267599,17.19,1221889899,1432032807
2337,旺宏,2021年11月較去年同期營收成長57.4%，主要係因客戶需求增加，而使銷貨較去年同期成長。,-17.1,5715019,57.41,3009565,4737579,27.36,36494457,46480562
2338,光罩,-,9.72,558406,33.01,460643,612729,30.94,4238060,5549719
2340,台亞,-,-11.7,500237,-13.12,508425,441691,9.84,5206247,5718670
2342,茂矽,-,1.85,176352,19.77,149961,179615,3.99,1709500,1777849
