公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
1303,南亞,去年肺炎疫情影響全球經濟活動；今年景氣大幅增溫，本公司營收較去年大幅增加。,4.87,35710126,51.39,24739023,37452644,55.94,218711317,341079537
1304,台聚,因市場環境影響，銷售量價皆優於去年同期，故營收增加。,5.26,6396966,45.68,4622066,6733585,50.68,39250828,59143376
1305,華夏,109年第二季全球爆發第一波新冠肺炎疫情，致需求驟降，今年因部分PVC大廠受疫情、歲修或天災而減產，價格大幅上漲。,6.25,1963157,50.46,1386393,2086017,63.25,10526829,17185783
1307,三芳,-,15.41,550855,-24.44,841490,635756,-1.59,7016582,6904321
1308,亞聚,產品平均售價較去年同期提高所致,10.57,853180,105.56,458950,943444,70.88,4444385,7594733
1309,台達化,-,2.12,1813435,30.45,1419625,1851988,43.23,12086690,17312324
1310,台苯,主要產品之數量及價格均較去年成長。,-15.59,1029947,22.56,709251,869299,55.2,6266452,9725612
1312,國喬,-,7.14,1871954,27.98,1567152,2005736,44.39,13038337,18826882
1313,聯成,產品價格較去年同期增加。,-7.62,7428330,38.99,4936665,6861565,67.43,39998168,66972256
1314,中石化,去年同期及累計營收因受疫情影響而較正常低；今年原物料價格上漲及需求回穩，銷量及售價皆上漲，故今年單月及累計營收較去年增加,10.6,2884029,146.36,1294775,3189912,104.43,14313110,29261554
1315,達新,-,-3.51,185205,-16.64,214384,178690,5.32,1845954,1944178
1321,大洋,-,10.9,597581,45.91,454209,662746,35.87,4039583,5488654
1323,永裕,-,1.95,344408,19.69,293385,351157,11.61,2790015,3114180
1324,地球,-,-13.03,96914,2.57,82168,84282,0.42,876090,879785
1325,恆大,因新冠肺炎防疫物資競爭激烈，致營收較去年同期減少。,-4.56,49959,-89.95,474557,47679,-68.57,3467485,1089568
1326,台化,-,4.9,30263865,40.94,22525959,31749162,49.13,203110368,302905008
4306,炎洲,-,-6.28,1414033,6.45,1244703,1325097,26.77,11251099,14263695
1402,遠東新,-,5.68,20059024,26.25,16790724,21199363,16.03,167533437,194398537
1409,新纖,-,7.15,3733900,44.78,2763433,4000959,42.89,25591766,36570165
1410,南染,-,-1.07,37833,10.01,34020,37426,18.22,337030,398439
1413,宏洲,因去年疫情關係基期低,20.48,244586,108.38,141414,294688,99.82,1218550,2434966
1414,東和,-,10.37,64505,7.51,66216,71195,20.47,555792,669611
1417,嘉裕,-,72.08,78757,45.96,92852,135528,16.41,861229,1002589
1418,東華,因本公司110.4.1董事會通過亞克力棉生產線停止生產。,272.15,747,-46.24,5172,2780,-50.22,76837,38242
1419,新紡,客戶訂單量增加,29.98,257212,51.56,220587,334325,28.4,1687385,2166618
1423,利華,-,125.89,7790,20.49,14604,17597,-13.18,178561,155013
1434,福懋,-,8.44,2510703,14.65,2374609,2722623,12.78,24001938,27070761
1439,雋揚,-,9.92,5322,-5.81,6211,5850,-30.9,95746,66152
1440,南紡,-,24.8,1233678,-4.65,1614790,1539664,16.52,14212963,16561487
1441,大東,-,47.8,109629,0.5,161229,162042,-1.02,1286696,1273445
1444,力麗,-,-7.66,965384,24.93,713503,891412,29.28,6775920,8760215
1445,大宇,訂單增加營業額成長,-4.65,114512,65.18,66097,109180,31.86,753204,993248
1446,宏和,本月訂單與去年同期比較增加,-13.34,10204,76.55,5008,8842,-59.34,397406,161583
1447,力鵬,本年累計增加係因子公司貿易營收增加,46.49,1561857,21.67,1880469,2288069,91.46,10385594,19884406
1449,佳和,-,-22.58,258758,-8.59,219162,200317,49.37,1572168,2348357
1451,年興,-,-20.17,753483,-13.96,699166,601494,13.83,5728458,6520805
1452,宏益,去年同期受新冠肺炎疫情影響，營收大幅減少。,14.05,162067,54.75,119450,184852,78.58,946297,1689945
1454,台富,去年同期受新冠肺炎疫情影響，營收偏低,3.43,114653,50.67,78705,118589,35.81,956232,1298721
1455,集盛,因受疫情影響，營收過度萎縮，致基期較低，本年景氣已回穩。,7.48,995373,63.52,654240,1069872,51.48,6051751,9167225
1457,宜進,"109年因台南廠停止生產及疫情影響,致營業額大幅降低,今年已恢復正常。",15.13,325191,50.04,249542,374414,55.76,2228078,3470502
1459,聯發,去年受新型冠狀病毒疫情影響，致去年營業收入大幅減少。,-2.66,199489,16.1,167239,194177,54.06,1349360,2078828
1460,宏遠,-,5.87,950028,17.17,858426,1005828,38.16,5730748,7917844
1463,強盛,去年同期因受疫情影響營業額較本年度同期減少.,41.36,31922,86.67,24174,45128,-1.9,374601,367467
1464,得力,-,15.42,829100,13.69,841717,957017,23.87,6817271,8445146
1465,偉全,去年同期受新冠肺炎疫情影響，基期低。,17.7,38544,54.28,29407,45370,-4.38,339462,324573
1466,聚隆,-,-1.32,308329,15.86,262582,304251,43.44,2078049,2980757
1467,南緯,-,10.48,553732,-23.95,804509,611804,-24.01,7071552,5373274
1468,昶和,-,-41.22,134801,25.2,63282,79234,17.48,790221,928372
1470,大統新創,-,-15.96,90731,40.11,54421,76250,49.19,506752,756032
1472,三洋實業,主係子公司上鋌營造本期依完工比例認列收入增加,-34.53,123398,51.86,53190,80778,88.76,277440,523701
1473,台南,-,-24.97,580293,31.96,329912,435361,-6.97,5063981,4710675
1474,弘裕,-,-6.23,325217,10.66,275559,304949,25.34,2286810,2866377
1475,業旺,主要開始銷售染劑產品,15.84,63250,192.14,25080,73270,243.4,84516,290236
1476,儒鴻,-,23.66,2049715,-18.98,3128881,2534825,30.12,21978705,28599865
1477,聚陽,-,-9.22,2492715,6.56,2123190,2262641,11.85,21006236,23496843
4414,如興,-,-39.82,1841650,-31.67,1621854,1108176,-5.34,14727134,13939264
4426,利勤,因國外新冠疫情嚴重，導致出貨減少,8.88,24897,-66.72,81469,27108,-48.52,1022478,526305
4438,廣越,-,-28.5,1209790,10.4,783353,864884,-9.21,11222943,10188727
4440,宜新實業,去年同期受新冠疫情衝擊，今年則受惠於東南亞因疫情影響產生之轉單效應及巿場需求增加，致今年營收較去年同期增加。,-4.23,165227,37.94,114707,158228,62.31,921137,1495177
1503,士電,-,-3.59,2156922,-5.79,2207236,2079311,11.01,20629372,22900782
1504,東元,-,-3.0,4413724,19.25,3589714,4280930,13.16,36767517,41608999
1506,正道,-,-9.3,102895,42.13,65655,93321,23.7,705472,872693
1513,中興電,本月較去年同期增加，主要係業務成長營收增加 所致。,34.93,1405608,89.93,998584,1896633,35.09,10925615,14760196
1514,亞力,-,-5.27,482037,20.28,379584,456601,10.39,4060623,4482542
1515,力山,客戶銷售狀況好增加採購量,40.49,1365823,40.34,1367284,1918915,84.85,8221852,15198639
1517,利奇,-,17.4,369236,30.79,331423,433490,48.26,2627514,3895776
1519,華城,-,-10.61,634517,-6.78,608406,567140,0.77,6474262,6524701
1526,日馳,因市場需求增加，致本月營收優於去年同期。,15.58,148024,56.63,109234,171096,48.76,993905,1478572
1527,鑽全,-,-13.7,364062,5.1,298915,314176,31.17,2900881,3805094
1528,恩德,-,-13.1,317563,13.31,243531,275958,9.28,2661450,2908669
1529,樂事綠能,"本年度迄今,因代建太陽能工程(EPC)案量減少,以自建太陽能電廠為主,故本年累計營收較去年同期減少",-81.84,56280,-65.19,29360,10219,-52.76,578291,273141
1530,亞崴,-,-9.53,290088,0.46,261212,262426,17.8,2502935,2948468
1531,高林股,受到新冠肺炎之影響，致109年度營收大幅下降。110年度疫情緩和，營收有顯著成長。,-17.31,238904,50.63,131137,197534,83.19,1267363,2321716
1532,勤美,-,-18.38,2187890,4.12,1714970,1785704,47.18,9755553,14358708
1535,中宇,-,0.53,679673,-24.3,902626,683276,-4.99,7143151,6786535
1537,廣隆,子公司越南利隆公司因新冠疫情影響產能，已逐步復工,69.31,190622,-47.61,616113,322759,-18.77,5847438,4749639
1538,正峰,-,-40.47,23229,-42.03,23851,13826,-6.38,221408,207282
1539,巨庭,-,12.55,290452,18.34,276238,326922,37.29,1842212,2529299
1540,喬福,電腦控制器延交(缺晶片),13.88,10495,-68.38,37804,11952,29.75,230108,298572
1541,錩泰,-,25.29,517901,39.65,464634,648888,20.98,4226074,5112841
1558,伸興,本月越南子公司伸興責任有限公司因COVID-19疫情影響降載生產,-3.04,342870,-50.97,678115,332422,17.7,5713885,6725798
1560,中砂,-,-4.71,508701,15.18,420808,484715,17.14,4248026,4976233
1583,程泰,-,-9.26,581312,23.39,427442,527458,30.63,4213076,5503858
1597,直得,-,-13.68,174286,39.97,107479,150442,36.42,1136697,1550711
2049,上銀,-,-3.58,2500398,21.94,1977041,2410871,34.44,17092821,22980910
2371,大同,-,-24.23,2918163,-6.05,2353499,2210990,-8.39,26475292,24251747
3167,大量,市場設備需求逐漸復甦所致,-25.82,428459,34.5,236273,317794,108.33,1824615,3801300
4526,東台,去年因疫情影響，下半年開始營收處於低基期，而今年逐步回溫所致。,12.27,627477,50.63,467696,704521,27.76,6215267,7940723
4532,瑞智,-,1.25,1633481,6.29,1555921,1653927,20.85,15665206,18932960
4540,全球傳動,-,-26.86,349208,-10.85,286516,255403,22.61,2245256,2752941
4555,氣立,-,-7.03,172512,21.75,131719,160377,32.66,1306329,1733028
4562,穎漢,-,-9.34,79711,27.05,56874,72260,28.78,540651,696290
4564,元翎,-,-4.92,217003,18.37,174288,206308,21.54,1687168,2050677
4566,時碩工業,-,-16.39,365227,-6.67,327194,305363,25.96,2860542,3603254
4572,駐龍,"航太景氣可望逐步復甦,客戶需求增加,營收隨之成長",7.26,37344,84.48,21712,40056,8.45,311933,338292
4576,大銀微系統,主係新冠肺炎疫情影響趨緩，帶動市場景氣需求提升所致。,-2.57,291758,52.15,186814,284245,30.86,1997168,2613654
4583,台灣精銳,-,0.63,256843,14.2,226314,258468,19.41,2261079,2700128
8222,寶一,-,-3.43,33160,1.39,31580,32021,-20.49,361493,287392
8374,羅昇,-,-12.54,300561,28.0,205349,262851,37.05,2207687,3025772
8996,高力,-,1.59,188724,4.24,183936,191741,11.87,1646159,1841670
1603,華電,-,-39.78,359057,31.3,164642,216189,13.62,1843666,2094817
1604,聲寶,-,8.49,680562,33.84,551670,738388,12.12,6525782,7317314
1605,華新,-,-4.71,14394712,41.87,9667281,13715425,35.98,91208107,124032234
1608,華榮,-,-1.5,988471,42.31,684140,973633,38.87,6161118,8556085
1609,大亞,係因銅價上漲所致,-4.1,2373865,46.64,1552389,2276433,55.17,14399901,22345593
1611,中電,-,6.37,139051,0.14,147703,147914,-16.25,1739937,1457184
1612,宏泰,-,-19.94,575841,33.76,344641,460996,39.09,3784659,5264433
1614,三洋電,因原、物料價格已上漲一段期間，本公司預計於11/1調整冷氣售價，經銷商等通路提前於10月底備貨，致較去年同期大幅成長。,7.69,455565,52.09,322581,490623,3.57,4736736,4906171
1615,大山,本月配合客戶交期落點，電力電纜出貨量增加，致營收較去年同期成長。,17.92,353278,68.72,246924,416617,48.16,2552716,3782329
1616,億泰,本月營收較去年同期增加主要係因公營機關出貨增加所致,23.38,257191,64.63,192755,317339,16.29,2152281,2503076
1617,榮星,因銅價持續上漲所致,1.76,370723,35.66,278099,377274,65.53,2361057,3908357
1618,合機,110年10月超高壓線出貨量較去年同期增加。,153.67,170373,100.93,215094,432201,1.58,2426645,2465057
4930,燦星網,"109/3/27董事會決議處分燦星國旅全數持股，109年第一季起將該公司轉列停業單位，合併營收109年10月累積扣除110,186仟元。",-6.71,1020120,-9.49,1051414,951569,18.86,7611324,9047420
5283,禾聯碩,-,21.76,420727,33.01,385142,512286,2.59,5210294,5345477
1708,東鹼,-,5.09,426915,31.34,341589,448665,7.47,3409103,3663991
1709,和益,-,-10.09,813711,22.05,599376,731574,9.03,7110432,7752527
1710,東聯,主要係2021年1~10月合併公司主要產品乙二醇之單價增加49%所致。,16.37,2173419,42.1,1779869,2529249,53.41,15228228,23362836
1711,永光,-,3.88,725758,13.65,663321,753924,19.93,6319708,7579399
1712,興農,-,0.12,1495643,11.44,1343723,1497567,5.65,14826876,15664601
1713,國化,"因國內需求暢旺,銷售量增加所致.",17.73,45479,65.58,32338,53546,31.74,380313,501030
1714,和桐,-,-6.06,1842123,-5.33,1827787,1730316,-24.5,22038535,16637362
1717,長興,-,-4.31,4401398,13.66,3705269,4211682,37.95,30179480,41635350
1718,中纖,本月份自結異業別合併營收資訊，未經會計師簽證或核閱。,11.51,2660048,30.69,2269616,2966288,1.88,26271513,26766478
1721,三晃,-,19.62,225462,39.28,193640,269719,-1.34,2314031,2283019
1722,台肥,-,-6.02,1171517,46.27,752587,1100881,11.0,8765689,9730423
1723,中碳,本年營收較去年同期增加幅度較大，主係因油價較去年同期大漲，帶動主要產品售價上漲，導致本年營收較去年同期增加。,-17.53,795130,44.8,452816,655718,50.62,4363435,6572259
1725,元禎,本年度油價回升及產業較去年度復甦，另，去年度基期低，故本年度營收較去年度大幅成長。,4.08,929067,73.32,557958,967061,62.47,5500202,8936327
1726,永記,-,9.44,733270,9.59,732255,802513,11.67,6487438,7245041
1727,中華化,-,6.05,175010,27.34,145753,185606,5.0,1513735,1589460
1730,花仙子,-,-7.56,327257,23.73,244458,302489,3.1,2483454,2560629
1732,毛寶,-,9.59,46904,17.64,43696,51406,-1.29,517429,510754
1735,日勝化,-,33.53,229668,28.26,239107,306696,41.37,1864741,2636340
1773,勝一,溶劑銷量較去年同期增加,3.73,995468,52.82,675711,1032653,42.23,6351923,9034683
1776,展宇,-,0.63,109335,0.56,109407,110025,12.24,1086616,1219657
3708,上緯投控,-,29.06,907198,1.1,1158096,1170858,17.46,7630501,8962897
4720,德淵,-,16.74,281992,12.84,291745,329224,15.01,2523393,2902292
4722,國精化,-,18.92,383266,40.13,325267,455815,28.78,3059846,3940501
4739,康普,本月營收較去年同期增加64.34%主係動力電池材料銷售增加,-7.05,660216,64.34,373386,613633,36.95,4392271,6015566
4755,三福化,因原料漲價而調整價格及新產品與部分工程認列,32.47,391210,90.75,271686,518251,15.12,3176665,3657225
4764,雙鍵,-,7.68,256970,24.6,222069,276715,25.14,2042401,2556049
4766,南寶,-,8.2,1369446,3.25,1435195,1481853,16.4,12526096,14581528
4770,上品,-,7.47,247246,-26.06,359437,265735,38.9,2133637,2963720
1598,岱宇,-,4.75,895003,-45.22,1711714,937590,6.42,9380578,9983342
1701,中化,-,-3.31,654963,3.14,613931,633230,-1.37,6678878,6586948
1707,葡萄王,-,1.5,793518,9.84,733274,805466,7.35,7158461,7685100
1720,生達,-,-6.07,382901,-2.85,370225,359643,4.85,3558046,3730695
1731,美吾華,美吾髮事業部整合電商和實體通路續創佳績，醫藥事業部因疫情趨緩業績亦顯著成長，整體營收較去年同期成長17.26%。,-11.81,115887,17.25,87151,102193,20.29,882763,1061876
1733,五鼎,-,-1.45,167544,2.21,161526,165110,1.36,1712133,1735452
1734,杏輝,-,-6.66,211669,9.37,180624,197558,-1.94,2029704,1990235
1736,喬山,-,-3.54,2889358,2.58,2716764,2786924,11.53,21357318,23819999
1752,南光,-,7.14,143319,16.81,131446,153554,1.76,1458517,1484256
1760,寶齡富錦,-,-18.34,140839,-0.1,115119,114997,31.2,1182573,1551622
1762,中化生,-,2.33,133463,-43.27,240784,136579,27.66,1224760,1563613
1783,和康生,本月營收較去年同期增加，主要係因出貨量增加所致。,2.63,55392,192.08,19463,56849,20.68,354229,427498
1786,科妍,-,-16.87,41094,-32.99,50982,34160,3.5,385936,399462
1789,神隆,-,13.2,213606,-22.37,311527,241819,-9.34,2520457,2284823
1795,美時,-,-14.27,1012862,-15.15,1023290,868252,24.28,8620935,10714431
3164,景岳,-,0.32,37603,5.08,35899,37726,26.28,274248,346334
3705,永信,-,-8.26,705029,-2.23,661566,646757,-2.47,6531249,6369455
4104,佳醫,-,5.19,551463,0.53,577013,580120,-3.84,5582174,5367382
4106,雃博,-,-3.27,234938,30.08,174691,227246,22.03,1624938,1982975
4108,懷特,受惠健保，懷特血寶®凍晶注射劑需求持續強勁，當月業績較去年同期大幅成長123%。,50.97,11506,123.33,7778,17371,114.82,67815,145684
4119,旭富,因火災影響產線，目前廠內產能為0，租賃廠房產能貢獻仍有限,-31.99,69984,-76.8,205214,47590,-67.61,2396299,776042
4133,亞諾法,-,-2.61,29782,-40.66,48878,29002,-0.58,385847,383608
4142,國光生,-,13.83,464745,-13.89,614442,529052,-17.14,1662254,1377335
4155,訊映,109年10月因銷售暢旺，使該月份為109年度營收最高之月份，以致本月營收相較去年同期衰退，然本月營收與110年月平均營收數相當。,-7.33,108962,-50.75,205049,100972,-18.63,1237060,1006518
4164,承業醫,-,-7.99,202122,20.43,154413,185963,-19.56,2174405,1748975
4737,華廣,-,-20.55,185323,48.14,99385,147234,20.51,1260819,1519497
4746,台耀,-,-8.11,279555,-4.7,269546,256876,-0.96,2534619,2510171
6491,晶碩,因代工訂單增加，故業績提升,-14.05,604441,23.52,420532,519482,52.72,2985702,4560049
6782,視陽,-,12.62,167881,16.42,162409,189077,20.4,1281677,1543212
6796,晉弘,-,7.21,47025,39.65,36101,50416,19.92,308355,369800
1802,台玻,-,-5.81,4842494,10.5,4127169,4560703,43.14,32662156,46754045
1806,冠軍,-,-5.41,291124,-9.61,304651,275358,-14.64,3039250,2594285
1809,中釉,-,10.28,153950,-4.13,177115,169791,17.1,1515090,1774184
1810,和成,-,23.58,378269,13.73,411014,467468,1.17,4175640,4224682
1817,凱撒衛,-,42.59,152891,7.11,203519,218008,0.68,1886499,1899422
1903,士紙,累計營業收入較去年同期增加，主要係出售營建房地收入。,-19.22,18869,0.54,15160,15242,124.48,131398,294973
1904,正隆,-,-15.37,4146589,4.25,3366103,3509220,13.03,32281364,36489818
1905,華紙,-,5.98,1700864,12.65,1600126,1802666,20.07,15155600,18197732
1906,寶隆,代理銷售工業用紙之噸數增加,17.12,352175,304.66,101929,412471,8.04,1117692,1207584
1907,永豐餘,-,1.27,6964142,4.59,6743318,7053055,19.69,59069726,70704168
1909,榮成,-,2.25,5159719,26.22,4179763,5275903,40.58,32724216,46004963
6790,永豐實,-,13.65,766922,3.49,842220,871626,-2.18,8300105,8118578
2002,中鋼,鋼鐵事業群整體受惠鋼鐵市場復甦，銷售單價較去年同期增加所致。,2.9,41981668,59.47,27088765,43199465,50.25,254266097,382047386
2006,東和鋼鐵,-,13.41,4669117,35.28,3914211,5295519,39.05,34009045,47291943
2007,燁興,-,-9.23,555749,3.87,485649,504451,27.81,4608640,5890526
2008,高興昌,主要係銷售價量齊揚,-9.72,152471,43.94,95624,137643,69.98,756333,1285683
2009,第一銅,主係因出貨量增加及國際銅價較去年同期上漲。,-0.48,292401,56.95,185396,290992,43.97,1824303,2626581
2010,春源,-,2.41,2300050,34.75,1748007,2355583,39.44,15470964,21573892
2012,春雨,去年疫情嚴重，各國需求低迷。今年疫情好轉，各國需求恢復，台灣扣件業接單大好，扣件及線材需求大增，故營業額大幅成長。,-13.77,1176775,53.37,661541,1014616,48.32,6434800,9544490
2013,中鋼構,-,-3.35,1308938,8.82,1162396,1265021,18.24,10579754,12510032
2014,中鴻,本月售價較去年同月增加，致營業收入增加。,0.29,5091940,60.5,3181690,5106918,48.05,30374535,44970072
2015,豐興,主係景氣復甦，原物料上漲，銷售數量及價格分別較去年同期增加14.0%及40.5%，使110年10月營業收入較去年同期大幅成長。,12.54,3261658,60.19,2291325,3670689,41.47,21981315,31097544
2017,官田鋼,-,-6.81,286845,-18.76,329038,267296,18.83,2816985,3347453
2020,美亞,鋼鐵事業群整體受惠鋼鐵市場復甦，銷售單價較去年同月增加所致。,-6.29,656789,54.87,397388,615474,32.27,4171841,5518241
2022,聚亨,-,-0.71,766008,36.82,555853,760531,41.22,6761438,9548579
2023,燁輝,銷售量及售價皆明顯較去年同期提升所致,-4.51,7971658,41.57,5376577,7611947,65.79,44509973,73796542
2024,志聯,-,12.47,115391,23.14,105395,129789,40.86,933005,1314254
2025,千興,本月營收及累計營收較去年同期增加係因為客戶需求增加所致。,-18.63,354535,1347.37,19931,288477,184.27,645288,1834383
2027,大成鋼,因美國市場需求暢旺所致,1.94,8717185,67.92,5292296,8887169,68.99,48165777,81398705
2028,威致,景氣回升好轉，故營收增加,39.87,1060973,56.83,946260,1484020,58.73,6934159,11006834
2029,盛餘,銷售量比去年同期多且銷售平均價格比去年同期上漲,16.51,1283192,77.0,844643,1495069,58.61,7530702,11944450
2030,彰源,主要係鎳價上漲帶動不�袗�產品價格上漲致營收增加,14.41,1337532,74.74,875719,1530286,42.05,8603169,12221338
2031,新光鋼,本年累積營收較去年同期增加50%以上，主要係鋼鐵需求量增加及價格上漲所致。,-13.32,1274385,39.87,789674,1104580,51.05,7948233,12005863
2032,新鋼,-,15.6,293255,28.87,263041,339004,11.25,2644796,2942556
2033,佳大,-,-2.2,68862,13.53,59315,67346,9.28,628890,687273
2034,允強,主係因不�袗�漲價及需求增加所致。,5.52,1809602,101.34,948429,1909639,40.51,10701348,15037120
2038,海光,因疫情減緩，客戶訂單增加所致,1.54,956401,74.35,557022,971203,33.84,6094104,8156863
2069,運錩,主要係鋼鐵需求量增加及價格上漲所致。,-9.01,1515752,105.09,672466,1379164,95.08,5834246,11381747
2211,長榮鋼,主要為鋼構事業認列收入數量較去年同期增加，導致收入增加。,3.93,1203873,79.54,696865,1251188,37.5,7515129,10333780
3004,豐達科,客戶需求增加,1.85,132902,65.02,82026,135361,-21.15,1441795,1136836
5007,三星,-,-31.73,745429,18.16,430654,508868,47.88,4044532,5981062
9958,世紀鋼,本年度增加百分比達50%以上，主因風力事業陸續投產，影響收入較同期增加。,-16.77,1086731,45.91,619864,904469,59.14,5144039,8186341
2101,南港,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準.",-10.97,675371,-34.11,912574,601265,-14.08,8026233,6895508
2102,泰豐,"因美國反傾銷案,導致本公司10月營收及累計營收下滑",-3.72,98938,-81.69,520519,95257,-72.7,4846006,1322886
2103,台橡,-,12.61,2334544,31.62,1997435,2629092,37.71,19633980,27039480
2104,國際中橡,-,3.79,1610438,8.93,1534441,1671597,35.45,13720707,18585690
2105,正新,無。,-0.35,7851718,-8.72,8571569,7823888,8.94,78243032,85238305
2106,建大,-,-0.13,2928806,1.58,2879154,2924806,18.52,24950276,29571997
2107,厚生,主要係因本期營建收入較去年同期增加所致.,25.75,213984,108.38,129137,269104,-8.1,2560241,2352675
2108,南帝,主係銷售增加,-17.14,1710059,-1.79,1442770,1416901,105.17,10249788,21029668
2109,華豐,-,22.66,420005,0.5,512638,515210,13.12,3972748,4494006
2114,鑫永銓,-,-0.03,169230,20.68,140176,169177,21.29,1314120,1593955
6582,申豐,本年累計營收較去年同期增加，主係銷售價格調漲,-21.77,724410,0.57,563468,566690,100.25,3890853,7791727
1319,東陽,-,4.64,1501236,5.53,1488561,1570975,6.37,14115815,15015198
1339,昭輝,-,26.84,132849,-15.5,199428,168512,-6.34,1722382,1613063
1512,瑞利,-,-2.09,70408,-29.35,97578,68933,-19.74,988044,792924
1521,大億,-,18.78,363654,-40.66,728048,431962,7.53,3776016,4060459
1522,堤維西,-,-4.77,1436901,7.84,1268689,1368230,14.61,11883685,13620462
1524,耿鼎,-,13.31,161959,6.9,171669,183516,1.5,1567883,1591557
1525,江申,-,-20.3,93896,-20.33,93931,74829,30.46,821298,1071507
1533,車王電,-,-19.13,222603,-27.84,249473,180004,7.17,2042523,2189056
1536,和大,-,-10.56,606815,-2.96,559302,542724,37.24,4043573,5549692
1568,倉佑,-,8.99,143121,-11.73,176727,155992,7.76,1402107,1510924
1587,吉茂,-,2.45,201499,10.64,186584,206454,38.94,1426900,1982550
2201,裕隆,-,-2.0,6762173,-12.12,7540911,6626899,-4.18,67041611,64233964
2204,中華,-,-6.68,2396089,-20.72,2820607,2235985,4.89,25687615,26945325
2206,三陽工業,-,-3.88,3385131,-14.36,3799312,3253657,3.74,32539924,33757516
2207,和泰車,-,5.17,16010315,-17.45,20399524,16838493,7.76,189040021,203717128
2227,裕日車,-,-9.34,2183934,-13.63,2292296,1979754,-10.86,23927309,21326509
2228,劍麟,-,2.03,275645,-26.75,383993,281261,12.73,2706030,3050578
2231,為升,-,0.03,306384,-20.46,385332,306490,25.79,2664910,3352420
2233,宇隆,-,-19.74,270825,-5.13,229113,217351,36.29,2018572,2751190
2241,艾姆勒,-,-3.08,117484,48.55,76645,113860,37.76,684669,943205
2247,汎德永業,-,-10.64,3569069,3.82,3071460,3189005,11.75,31703804,35431281
2497,怡利電,-,24.74,201207,49.81,167543,250997,49.66,1250718,1871900
3346,麗清,-,-35.0,546514,-13.32,409797,355204,30.04,3367194,4378705
4551,智伸科,-,0.66,706423,6.04,670606,711128,26.75,5785211,7332831
6288,聯嘉,-,-12.92,334062,-27.18,399491,290882,-0.38,3045778,3034095
6605,帝寶,-,-7.65,1345578,-9.09,1366968,1242599,13.11,11697809,13232261
2302,麗正,-,-13.35,69406,-35.08,92633,60136,16.9,531887,621792
2303,聯電,-,2.17,18750564,25.36,15282825,19158585,17.88,146807386,173070015
