公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2342,茂矽,177739,183770,90269,-3.28,96.89,1893958,1483112,27.7,主要係晶圓市場需求較去年同期增加所致。
2351,順德,907358,924833,838571,-1.88,8.2,10763585,10856531,-0.85,-
2363,矽統,98419,202262,10490,-51.34,838.21,738560,187184,294.56,113年9月1日起新增合併個體聯暻半導體(山東)有限公司營收
2369,菱生,420354,430975,489115,-2.46,-14.05,5372560,5660171,-5.08,-
2379,瑞昱,8675245,8722055,6912871,-0.53,25.49,113393698,95179276,19.13,無
2408,南亞科,2205531,2187326,3161948,0.83,-30.24,34131670,29892306,14.18,-
2434,統懋,4253,4891,6810,-13.04,-37.54,50713,63079,-19.6,-
2436,偉詮電,271917,284767,225006,-4.51,20.84,3094619,2885560,7.24,-
2441,超豐,1342477,1284116,1157008,4.54,16.03,15213240,13570076,12.1,-
2449,京元電子,2446149,2440215,2059257,0.24,18.78,26856031,23991580,11.93,"以上營收不含停業部門營收:113年12月834,357仟元暨112年12月718,120仟元;113年1~12月9,936,530仟元;暨112年1~12月9,033,727仟元"
2458,義隆,971459,980587,957272,-0.93,1.48,12695862,12058515,5.28,-
2481,強茂,1015402,1051548,998523,-3.43,1.69,12533876,12707777,-1.36,"本月營收淨額含功率元件及其他IC產品$1,016,632仟元及太陽能$13,788仟元，減銷退/折$15,018仟元"
3006,晶豪科,1044351,963752,1018994,8.36,2.48,13485168,11884121,13.47,-
3014,聯陽,479203,567842,473911,-15.6,1.11,6632578,6276443,5.67,-
3034,聯詠,8527147,8212667,8679433,3.82,-1.75,102787751,110428698,-6.91,-
3035,智原,1102209,920566,964061,19.73,14.32,11064852,11965574,-7.52,-
3150,鈺寶-創,16585,24192,13584,-31.44,22.09,345263,219393,57.37,累計營收較去年同期增加，係因市場需求增加所致。
3189,景碩,2945583,2520732,2450705,16.85,20.19,30534979,26832187,13.79,-
3257,虹冠電,50750,50369,88332,0.75,-42.54,816028,1073890,-24.01,-
3413,京鼎,1586830,1607966,1185561,-1.31,33.84,16454476,13051357,26.07,-
3443,創意,2702478,1837436,2208208,47.07,22.38,25044192,26240714,-4.55,-
3450,聯鈞,824908,786997,454498,4.81,81.49,7567661,5399197,40.16,因本期客戶需求增加，致使營收增加。
3530,晶相光,130295,119425,174889,9.1,-25.49,1731031,1663499,4.05,-
3545,敦泰,1244021,1521555,1236552,-18.24,0.6,14538987,13568371,7.15,-
3583,辛耘,789870,899019,717656,-12.14,10.06,9688281,6911980,40.16,-
3588,通嘉,105278,110088,106190,-4.36,-0.85,1453906,1141594,27.35,-
3592,瑞鼎,1881678,1819099,1653524,3.44,13.79,24376802,18346622,32.86,-
4919,新唐,2573573,2386246,2785948,7.85,-7.62,31923290,35348149,-9.68,-
4952,凌通,143170,150099,156943,-4.61,-8.77,2461895,2167031,13.6,-
4961,天鈺,1740812,1735092,1209293,0.32,43.95,19224746,16276245,18.11,-
4967,十銓,1166065,905397,2039212,28.79,-42.81,19938459,16566276,20.35,-
4968,立積,297766,300012,300383,-0.74,-0.87,3679348,2984581,23.27,-
5222,全訊,132991,93943,133089,41.56,-0.07,1301687,1250809,4.06,-
5269,祥碩,636289,640613,662355,-0.67,-3.93,8081071,6401267,26.24,-
5285,界霖,416104,385582,420541,7.91,-1.05,5026851,5131552,-2.04,-
5471,松翰,259327,239925,232456,8.08,11.55,2744466,2609937,5.15,-
6202,盛群,224834,238091,154745,-5.56,45.29,2501630,2596067,-3.63,-
6239,力成,5590342,5709002,6479215,-2.07,-13.71,73315042,70440945,4.08,-
6243,迅杰,54357,49986,64606,8.74,-15.86,716549,875342,-18.14,-
6257,矽格,1612008,1627323,1348184,-0.94,19.56,18218144,15479501,17.69,-
6271,同欣電,951709,1037177,1086102,-8.24,-12.37,12090994,11584909,4.36,-
6423,億而得-創,10693,5204,7441,105.47,43.7,224706,187384,19.91,-
6515,穎崴,455367,435611,171954,4.53,164.81,5798096,3682049,57.46,全球AI及HPC客戶終端應用持續拉貨，本月營收變動達50%以上
6531,愛普*,459917,317829,466854,44.7,-1.48,4176356,4215894,-0.93,-
6552,易華電,155161,128531,140036,20.71,10.8,1959533,1765433,10.99,-
6719,力智,301359,302507,285909,-0.37,5.4,3697963,3037375,21.74,-
6756,威鋒電子,131061,116281,146682,12.71,-10.64,1700310,2035103,-16.45,-
6799,來頡,69276,73784,82266,-6.1,-15.79,907178,1022564,-11.28,-
6937,天虹,775555,123413,182035,528.42,326.04,2587641,1992643,29.85,銷售產品組合差異所致
8016,矽創,1567241,1522102,1471728,2.96,6.48,17826505,16722891,6.59,-
8028,昇陽半導體,353522,351762,239929,0.5,47.34,3551607,3327700,6.72,-
8131,福懋科,756778,684327,670211,10.58,12.91,8932564,7648594,16.78,-
8261,富鼎,232188,284899,214332,-18.5,8.33,2918381,2851177,2.35,-
8271,宇瞻,635154,769848,553509,-17.49,14.75,7837159,7631446,2.69,-
2301,光寶科,13387348,12512519,12324469,6.99,8.62,137124198,148335607,-7.55,-
2305,全友,72076,47104,66990,53.01,7.59,717115,575907,24.51,-
2324,仁寶,64056727,79666069,69537578,-19.59,-7.88,910272717,946714800,-3.84,無
2352,佳世達,18864550,17227164,16410955,9.5,14.95,201668424,203594781,-0.94,-
2356,英業達,72263615,60857602,43528473,18.74,66.01,646286449,514745351,25.55,新增訂單與季節性需求致營收增加
2357,華碩,47410945,55455596,34886447,-14.5,35.9,585962349,482314429,21.48,-
2364,倫飛,109802,113996,74769,-3.67,46.85,1249014,1081353,15.5,-
2365,昆盈,89812,71477,67688,25.65,32.68,978816,769549,27.19,-
2377,微星,12593345,18827063,11942671,-33.11,5.44,197871750,182965467,8.14,-
2380,虹光,197468,208787,216800,-5.42,-8.91,2560415,1969116,30.02,-
2382,廣達,138415569,141353606,92902893,-2.07,48.98,1409105160,1085611049,29.79,-
2387,精元,1903041,1930346,1678108,-1.41,13.4,23344725,21574984,8.2,-
2395,研華,5359727,5404296,4811930,-0.82,11.38,59771128,64567698,-7.42,-
2397,友通,998013,1020800,658621,-2.23,51.53,9586000,13685363,-29.95,對比去年同期，本月合併營收增加51.53%，主係合併子公司羅昇本業回溫及併入怡進營收所致。
2417,圓剛,259559,250635,242240,3.56,7.14,3268790,3241046,0.85,-
2432,倚天酷��-創,327339,225897,260253,44.9,25.77,2605483,2085866,24.91,-
2465,麗臺,938899,340838,591964,175.46,58.6,4295808,4276117,0.46,本月營收較去年同期增加58.61%，主係受惠於中國大陸市場之人工智能行業應用相關產品的需求增加。
3002,歐格,50648,37601,39799,34.69,27.25,591170,599741,-1.42,-
3005,神基,3032834,3131430,2733780,-3.14,10.93,35668386,34792557,2.51,-
3013,晟銘電,1062882,845078,486026,25.77,118.68,9409693,6463368,45.58,"本月營收較去年同期增加,主要係客戶需求增加所致"
3017,奇鋐,6631051,7192067,5618098,-7.8,18.03,71761296,59194356,21.22,-
3022,威強電,554948,573029,487420,-3.15,13.85,6839832,7577793,-9.73,-
3046,建��,466691,300945,546723,55.07,-14.63,6945874,5666834,22.57,-
3060,銘異,368701,297746,250423,23.83,47.23,3508217,2655528,32.1,-
3231,緯創,105654212,95242553,74698087,10.93,41.44,1049255609,866582627,21.07,-
3416,融程電,262127,261726,227191,0.15,15.37,3057605,2598533,17.66,自113年度起新增合併子公司 TL Electronic GmbH
3706,神達,8408891,7891453,2370563,6.55,254.72,61359852,35536013,72.66,營收增長主要係因延續今年以來的成長動能，在超大規模雲端資料中心及雲端服務客戶們強力需求，另在POS機客戶需求也回溫。
6166,凌華,1475202,821787,1392560,79.51,5.93,10149897,11414519,-11.07,-
6206,飛捷,475663,463048,280996,2.72,69.27,4606032,3488426,32.03,去年同期基期較低
6230,尼得科超眾,755116,719860,688995,4.89,9.59,8123811,10759092,-24.49,-
6235,華孚,390593,454828,524077,-14.12,-25.47,5813491,5782167,0.54,-
6414,樺漢,14694113,13220744,12890018,11.14,13.99,146960811,121640976,20.81,"以上申報之合併營收已排除停業單位營收。113年及112年1至12月累計合併營收(含停業單位)為146,960,811仟元及121,819,260仟元。"
6579,研揚,664874,540821,810912,22.93,-18.0,7186031,8073203,-10.98,"自112年5月起新增合併子公司捷波；113年1~12月併入其營收為1,251,573仟元"
6669,緯穎,42767009,37465174,20222154,14.15,111.48,360541104,241900989,49.04,主要係客戶需求強勁
8114,振樺電,1898013,1706238,798046,11.23,137.83,13886511,9865732,40.75,主係O2O Solutions逐步回溫與Embedded Foundry需求強勁所致。
8163,達方,1949591,2018757,1820284,-3.42,7.1,21721006,25791522,-15.78,-
8210,勤誠,1609749,1209018,1810810,33.14,-11.1,14517185,11247258,29.07,-
2374,佳能,550760,587047,404372,-6.18,36.2,6182894,4933155,25.33,-
2393,億光,1595748,1627465,1449860,-1.94,10.06,20968478,17813515,17.71,-
2426,鼎元,181711,188121,200422,-3.4,-9.33,2394131,2267637,5.57,咸瑞公司自113/2起非合併財務報表之子公司，不再納計合併營收。
2429,銘旺科,38536,33384,50923,15.43,-24.32,307957,512544,-39.91,本公司已於112年12月30日處分嵩達光電科技股份有限公司，自該日後嵩達營收將不納入合併。
2486,一詮,475974,527117,474390,-9.7,0.33,5492358,5068696,8.35,-
2489,瑞軒,1951178,1770341,1473792,10.21,32.39,23256868,16572325,40.33,-
3008,大立光,5636008,6012336,4781361,-6.25,17.87,59457553,48842247,21.73,-
3019,亞光,2145010,2108503,1567497,1.73,36.84,23047484,17824263,29.3,-
3024,憶聲,661515,372421,97799,77.62,576.4,2495322,1526679,63.44,子公司建案完工且交屋，使營收增加
3031,佰鴻,110470,93318,97310,18.38,13.52,1176322,1132454,3.87,-
3051,力特,208724,194201,123196,7.47,69.42,1887383,2004665,-5.85,大陸政府為振興經濟、刺激消費，推出一連串家電及汽車舊換新的補助方案及客戶擔心會祭出一連串關稅政策，年底提前拉貨備庫因應。
3149,正達,177812,199957,168112,-11.07,5.76,2163181,1859040,16.36,-
3168,眾福科,311612,228166,272621,36.57,14.3,3418445,3916245,-12.71,-
3406,玉晶光,1448952,2032150,1819631,-28.69,-20.37,23182529,21674551,6.95,-
3454,晶睿,790569,646105,693528,22.35,13.99,7329858,9162423,-20.0,-
3481,群創,17980325,18807281,18666993,-4.39,-3.67,216509919,211740557,2.25,-
3563,牧德,213631,209201,71242,2.11,199.86,1532481,1760788,-12.96,產業景氣復甦
3576,聯合再生,996209,291793,722522,241.4,37.87,5784135,12516227,-53.78,太陽能市場需求減緩，導致本年累計營收較去年累計減少。
3591,艾笛森,226567,237469,175006,-4.59,29.46,2558790,1991061,28.51,-
3622,洋華,82362,80926,192901,1.77,-57.3,1577292,1638979,-3.76,本月主係電線電纜產品依客戶施工需求減少所致。
3714,富采,1825241,1811324,1746390,0.76,4.51,24388294,22305680,9.33,-
4942,嘉彰,524838,466169,502586,12.58,4.42,5668676,6073271,-6.66,-
4956,光鋐,113333,114062,88013,-0.63,28.76,1294749,1132459,14.33,-
4976,佳凌,90290,78965,70003,14.34,28.98,1128847,923304,22.26,-
5234,達興材料,374460,340422,302880,9.99,23.63,4117847,4264121,-3.43,-
5244,弘凱,73924,79249,90545,-6.71,-18.35,861094,881008,-2.26,-
6120,達運,1830831,1603135,1983598,14.2,-7.7,20872571,17769982,17.45,-
6164,華興,77531,64492,62741,20.21,23.57,822357,717071,14.68,-
6176,瑞儀,4930472,5106602,3494863,-3.44,41.07,51617837,44078956,17.1,-
6209,今國光,234595,236305,184556,-0.72,27.11,2424206,2696437,-10.09,-
6225,天瀚,8558,2169,11888,294.55,-28.01,54263,53544,1.34,-
6226,光鼎,79569,50889,68080,56.35,16.87,655156,759468,-13.73,-
6278,台表科,4120884,3988927,4048857,3.3,1.77,45287887,46496015,-2.59,-
6405,悅城,150,8622,18268,-98.26,-99.17,131808,209017,-36.93,營收下降係因銷量大幅減少所致
6477,安集,51983,60194,55879,-13.64,-6.97,895634,1501814,-40.36,-
8104,錸寶,196071,156030,272985,25.66,-28.17,2312901,2681937,-13.76,-
8105,凌巨,791931,766827,681295,3.27,16.23,8767126,9042115,-3.04,-
8215,明基材,1613727,1677542,1214996,-3.8,32.81,18593978,17127523,8.56,-
