公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
1324,地球,-,4.77,92497,13.6,85306,96914,0.19,793922,795503
1325,恆大,因新冠肺炎防疫物資競爭激烈，致營收較去年同期減少。,12.4,44447,-89.4,471539,49959,-65.18,2992928,1041889
1326,台化,比較去年同時疫情影響較緩和，下游需求消費動能提升，致行情上漲，客戶採購動能提升，產銷量增加。,-1.16,30621450,46.08,20716904,30263865,50.15,180584409,271155846
4306,炎洲,-,-3.42,1464255,9.33,1293307,1414033,29.3,10006396,12938598
1402,遠東新,-,3.78,19327770,19.16,16832713,20059024,14.89,150742713,173199174
1409,新纖,-,-7.78,4049279,43.74,2597618,3733900,42.67,22828333,32569206
1410,南染,-,-13.15,43566,-6.79,40589,37833,19.14,303010,361013
1413,宏洲,因去年疫情關係基期低,-6.0,260225,99.8,122414,244586,98.7,1077136,2140278
1414,東和,-,-3.4,66782,6.07,60808,64505,22.23,489576,598416
1417,嘉裕,-,6.4,74018,-15.19,92872,78757,12.84,768377,867060
1418,東華,因本公司110.4.1董事會通過亞克力棉生產線停止生產。,-83.1,4421,-87.87,6159,747,-50.51,71665,35462
1419,新紡,-,14.83,223987,26.92,202648,257212,24.91,1466797,1832293
1423,利華,-,-38.49,12666,-39.5,12877,7790,-16.18,163957,137416
1434,福懋,-,2.34,2453091,7.81,2328734,2510703,12.58,21627329,24348138
1439,雋揚,-,-33.93,8056,6.5,4997,5322,-32.64,89535,60303
1440,南紡,-,-12.79,1414727,-13.01,1418244,1233678,19.23,12598173,15021824
1441,大東,係因去年同期訂單量減少,-3.66,113796,140.18,45644,109629,-1.24,1125467,1111404
1444,力麗,-,-5.12,1017562,47.85,652937,965384,29.79,6062417,7868803
1445,大宇,訂單增加營業額成長,12.22,102038,62.43,70496,114512,28.66,687107,884068
1446,宏和,因永和合建案已銷售完畢,-35.29,15769,-76.99,44365,10204,-61.07,392398,152742
1447,力鵬,本年累計增加係因子公司貿易營收增加,-21.14,1980684,-20.83,1972834,1561857,106.89,8505125,17596337
1449,佳和,訂單增加,35.26,191301,136.18,109559,258758,58.76,1353006,2148040
1451,年興,-,-7.61,815573,1.61,741504,753483,17.69,5029292,5919311
1452,宏益,去年同期受新冠肺炎疫情影響，營收大幅減少。,-5.56,171621,38.77,116783,162067,82.02,826847,1505093
1454,台富,-,-10.78,128509,23.63,92735,114653,34.48,877527,1180132
1455,集盛,因受疫情影響，營收過度萎縮，致基期較低，本年景氣已回穩。,0.84,987059,36.35,729968,995373,50.02,5397511,8097353
1457,宜進,"109年因台南廠停止生產及疫情影響,致營業額大幅降低,今年已恢復正常。",-8.7,356213,34.39,241966,325191,56.48,1978536,3096088
1459,聯發,去年受新型冠狀病毒疫情影響，致去年營業收入大幅減少。,-0.55,200609,42.82,139676,199489,59.52,1181381,1884587
1460,宏遠,-,3.23,920232,39.77,679694,950028,41.85,4872323,6911776
1463,強盛,-,11.61,28601,-1.21,32314,31922,-8.01,350427,322339
1464,得力,-,3.37,802061,-4.43,867547,829100,25.31,5975554,7488129
1465,偉全,-,8.4,35555,1.37,38020,38544,-9.95,310055,279203
1466,聚隆,-,-7.55,333540,14.5,269260,308329,47.42,1815467,2676506
1467,南緯,109年集團增加防護衣及隔離衣外銷營收，110年營收回復正常，部分產區短暫受到疫情影響，以致營收較去年同期減少約63.76%。,5.88,522945,-63.76,1528050,553732,-24.02,6267043,4761470
1468,昶和,去年因受疫情影響，營收過度萎縮，致基期較低。,53.14,88023,94.39,69344,134801,16.81,726939,849138
1470,大統新創,"2020年Q3營收逐漸恢復，年度仍受COVID-19疫情影響,累計出貨量銳減,造成兩年度明顯差異",3.44,87710,27.29,71277,90731,50.28,452331,679782
1472,三洋實業,主係子公司上鋌營造本期依完工比例認列收入增加,225.56,37903,345.67,27688,123398,97.51,224250,442923
1473,台南,-,22.15,475063,-0.19,581438,580293,-9.69,4734069,4275314
1474,弘裕,-,2.25,318031,19.77,271516,325217,27.35,2011251,2561428
1475,業旺,主要開始銷售染劑產品,68.68,37495,288.37,16286,63250,265.04,59436,216966
1476,儒鴻,-,-19.44,2544549,-21.17,2600363,2049715,38.27,18849824,26065040
1477,聚陽,-,-9.49,2754378,-7.33,2690100,2492715,12.45,18883047,21234202
4414,如興,-,23.34,1493036,18.18,1558236,1841650,-2.09,13105280,12831088
4426,利勤,因國外新冠疫情嚴重，導致出貨減少,-37.71,39970,-77.26,109515,24897,-46.95,941009,499197
4438,廣越,-,-16.07,1441478,-34.04,1834130,1209790,-10.68,10439590,9323843
4440,宜新實業,去年同期受新冠疫情衝擊，今年則受惠於東南亞因疫情影響產生之轉單效應及巿場需求增加，致今年營收較去年同期增加。,-3.04,170421,45.89,113250,165227,65.78,806430,1336949
1503,士電,-,-7.79,2339338,-0.93,2177328,2156922,13.02,18422136,20821471
1504,東元,-,0.61,4386806,16.57,3786157,4413724,12.5,33177803,37328069
1506,正道,-,25.37,82072,39.56,73726,102895,21.81,639817,779372
1513,中興電,-,-4.17,1466839,24.15,1132160,1405608,29.58,9927031,12863563
1514,亞力,-,8.63,443719,18.74,405959,482037,9.36,3681040,4025941
1515,力山,客戶銷售狀況好增加採購量,-16.77,1641095,1.44,1346360,1365823,93.73,6854568,13279724
1517,利奇,"主係自行車零組件受惠全球自行車零售巿場持續熱銷,造就本公司集團出貨量及金額大增。",-16.83,443970,4.8,352321,369236,50.79,2296091,3462286
1519,華城,-,-10.11,705918,-25.34,849914,634517,1.56,5865856,5957561
1526,日馳,-,-14.68,173495,20.56,122780,148024,47.79,884671,1307476
1527,鑽全,-,-5.03,383380,12.4,323881,364062,34.16,2601966,3490918
1528,恩德,-,-13.94,369008,9.19,290830,317563,8.88,2417919,2632711
1529,樂事綠能,"本年迄今因代建太陽能工程(EPC)案量減少,而以自建太陽能電廠為主,故本年累計營收較去年同期減少",59.34,35320,8.08,52072,56280,-52.1,548931,262922
1530,亞崴,-,-14.09,337700,38.2,209901,290088,19.82,2241723,2686042
1531,高林股,受到新型冠狀病毒肺炎全球大流行之影響，致109年度營業收入大幅下降。110年度隨着疫情逐步緩和，營收有顯著成長。,-12.66,273558,31.37,181850,238904,86.95,1136226,2124182
1532,勤美,兩期變動達50%以上，主係今年認列完工交屋營建收入較去年增加所致,31.38,1665213,82.66,1197780,2187890,56.36,8040583,12573004
1535,中宇,-,-1.51,690125,-14.38,793878,679673,-2.19,6240525,6103259
1537,廣隆,本月子公司越南利隆公司因新冠疫情影響部份停工,-1.27,193093,-69.48,624602,190622,-15.37,5231325,4426880
1538,正峰,-,39.16,16692,47.75,15721,23229,-2.07,197557,193456
1539,巨庭,-,20.23,241574,34.59,215803,290452,40.63,1565974,2202378
1540,喬福,大陸長假及美國海運延遲,-51.09,21460,-45.99,19435,10495,49.04,192304,286620
1541,錩泰,-,-23.26,674920,-2.34,530327,517901,18.67,3761439,4463953
1558,伸興,本月越南子公司伸興責任有限公司因COVID-19疫情影響部份停工,-10.35,382470,-51.13,701611,342870,26.95,5035770,6393376
1560,中砂,-,-0.81,512863,20.95,420571,508701,17.35,3827218,4491517
1583,程泰,-,3.47,561792,33.32,435996,581312,31.45,3785634,4976400
1597,直得,市場需求增加。,15.03,151508,54.02,113151,174286,36.05,1029218,1400269
2049,上銀,-,-1.13,2529149,24.3,2011433,2500398,36.08,15115780,20570039
2371,大同,-,4.46,2793519,17.84,2476369,2918163,-8.62,24121793,22040758
3167,大量,市場設備需求逐漸復甦所致,11.51,384221,78.75,239693,428459,119.31,1588342,3483506
4526,東台,-,-29.17,885974,-8.73,687563,627477,25.9,5747571,7236202
4532,瑞智,-,6.04,1540420,13.74,1436038,1633481,22.46,14109285,17279033
4540,全球傳動,"市場需求提升及公司積極拓展業務,致營收較去年同期成長78.77%",19.23,292876,78.76,195344,349208,27.5,1958740,2497538
4555,氣立,-,-8.7,188963,28.75,133981,172512,33.88,1174610,1572651
4562,穎漢,-,0.75,79112,42.81,55816,79711,28.99,483777,624030
4564,元翎,-,-5.14,228775,26.9,170997,217003,21.91,1512880,1844369
4566,時碩工業,-,-7.4,394438,1.04,361444,365227,30.17,2533348,3297891
4572,駐龍,-,-5.54,39537,16.19,32138,37344,2.76,290221,298236
4576,大銀微系統,主係新冠肺炎疫情影響趨緩，帶動半導體、5G基礎建設及自動化等產業需求提升所致。,5.72,275969,59.11,183363,291758,28.67,1810354,2329409
4583,台灣精銳,-,6.8,240476,-1.85,261705,256843,19.99,2034765,2441660
8222,寶一,因疫情影響,30.86,25340,55.6,21310,33160,-22.59,329913,255371
8374,羅昇,-,-0.68,302644,32.1,227516,300561,37.98,2002338,2762921
8996,高力,-,5.0,179731,14.47,164861,188724,12.83,1462223,1649929
1603,華電,"本公司產品為訂單式生產。營收增加主要係本期有交貨161KV電力電纜線，金額為218,352仟元。",105.6,174638,116.32,165978,359057,11.88,1679024,1878628
1604,聲寶,-,-3.63,706217,14.98,591889,680562,10.12,5974111,6578927
1605,華新,-,7.26,13419588,35.04,10659389,14394712,35.29,81540826,110316809
1608,華榮,-,21.59,812890,14.98,859677,988471,38.44,5476978,7582452
1609,大亞,係因銅價上漲所致,6.03,2238712,46.42,1621234,2373865,55.69,12937785,20143169
1611,中電,-,-4.24,145213,-12.56,159038,139051,-17.77,1592234,1309270
1612,宏泰,本月因銅價及原物料上漲，及配合客戶交期落點，高壓電纜出貨量增加，致營收較去年同期成長。,-8.84,631737,70.98,336784,575841,39.63,3440018,4803437
1614,三洋電,-,-5.54,482311,-3.39,471575,455565,0.03,4414155,4415548
1615,大山,-,-5.27,372934,30.94,269800,353278,45.96,2305792,3365712
1616,億泰,-,3.5,248488,19.04,216050,257191,11.54,1959526,2185737
1617,榮星,因銅價持續上漲，客戶需求也增加所致。,-5.87,393843,26.07,294052,370723,69.52,2082958,3531083
1618,合機,110年9月超高壓線及高壓線出貨量較去年同期減少。,18.78,143424,-61.55,443209,170373,-8.08,2211551,2032856
4930,燦星網,"109/3/27董事會決議處分燦星國旅全數持股，109年第一季起將該公司轉列停業單位，合併營收109年8月累積扣除110,186仟元。",17.43,868663,-0.9,1029474,1020120,23.41,6559910,8095851
5283,禾聯碩,-,-31.23,611845,-8.78,461258,420727,0.16,4825152,4833191
1708,東鹼,-,5.67,403997,28.3,332745,426915,4.81,3067514,3215326
1709,和益,-,3.64,785104,-1.31,824520,813711,7.83,6511056,7020953
1710,東聯,2021年1~9月合併公司主要產品乙二醇之單價增加48%所致。,-8.32,2370831,32.54,1639701,2173419,54.91,13448359,20833587
1711,永光,-,-4.14,757158,7.02,678137,725758,20.66,5656387,6825475
1712,興農,-,-1.51,1518611,-1.8,1523205,1495643,5.07,13483153,14167034
1713,國化,-,-8.95,49951,16.32,39097,45479,28.59,347975,447484
1714,和桐,-,10.1,1673015,-2.1,1881822,1842123,-26.24,20210748,14907046
1717,長興,-,0.75,4368209,25.28,3513059,4401398,41.35,26474211,37423668
1718,中纖,1.本公告為異業別合併營收資訊2.本月營收較去年同期減少45.41%係去年同期認列出售雲林斗六科加段土地處分利益約27.4億元。,-2.77,2735907,-45.4,4872746,2660048,-0.84,24001897,23800190
1721,三晃,-,16.07,194246,12.01,201278,225462,-5.05,2120391,2013300
1722,台肥,-,17.59,996228,40.98,830979,1171517,7.69,8013102,8629542
1723,中碳,本月營收較去年同月增加幅度較大，主係因油價較去年同期大漲，帶動主要產品售價上漲，導致本月營收較去年同期增加。,5.8,751480,102.21,393207,795130,51.29,3910619,5916541
1725,元禎,本年度油價回升及產業較復甦，且去年度基期低，故本年度營收較去年度大幅成長。,9.72,846697,45.96,636485,929067,61.24,4942244,7969266
1726,永記,-,0.83,727220,1.65,721361,733270,11.94,5755183,6442433
1727,中華化,-,6.17,164839,6.62,164133,175010,2.62,1367982,1403854
1730,花仙子,-,35.53,241463,0.75,324815,327257,0.85,2238996,2258140
1732,毛寶,-,-3.55,48631,-8.34,51174,46904,-3.03,473733,459348
1735,日勝化,-,-6.22,244920,-9.89,254887,229668,43.3,1625634,2329644
1773,勝一,溶劑銷量較去年同期增加,-1.33,1008976,53.05,650400,995468,40.97,5676212,8002030
1776,展宇,-,-15.56,129490,-11.85,124033,109335,13.55,977209,1109632
3708,上緯投控,-,20.31,754049,-18.75,1116660,907198,20.38,6472405,7792039
4720,德淵,-,1.72,277210,1.18,278677,281992,15.29,2231648,2573068
4722,國精化,-,-5.22,404410,11.51,343680,383266,27.43,2734579,3484686
4739,康普,-,7.07,616595,36.8,482591,660216,34.41,4018885,5401934
4755,三福化,-,1.33,386062,14.71,341015,391210,8.05,2904979,3138973
4764,雙鍵,-,-1.87,261889,10.42,232700,256970,25.21,1820332,2279334
4766,南寶,-,4.78,1306960,-1.03,1383760,1369446,18.11,11090901,13099675
4770,上品,本年累計數較去年同期增加，主係本期對銷貨客戶之設備出貨增加所致,-46.32,460637,-8.23,269429,247246,52.06,1774200,2697985
1598,岱宇,-,13.72,786966,-36.6,1411781,895003,17.95,7668864,9045752
1701,中化,-,6.58,614507,-13.06,753371,654963,-1.83,6064947,5953718
1707,葡萄王,-,5.94,749006,6.05,748192,793518,7.07,6425187,6879634
1720,生達,-,0.91,379426,6.54,359392,382901,5.74,3187821,3371052
1731,美吾華,森歐黎漾® Saholea®需求強勁，加上新品表現亮眼，當月營收較去年同月成長17%。,9.34,105984,16.91,99118,115887,20.62,795612,959683
1733,五鼎,-,-1.18,169558,11.68,150014,167544,1.27,1550607,1570342
1734,杏輝,-,9.78,192807,-10.74,237151,211669,-3.05,1849080,1792677
1736,喬山,-,26.95,2275977,-5.95,3072447,2889358,12.83,18640554,21033752
1752,南光,-,-6.63,153505,0.87,142077,143319,0.27,1327071,1330702
1760,寶齡富錦,-,-35.27,217592,9.04,129161,140839,34.58,1067455,1436625
1762,中化生,客戶訂單需求增加，故當月營收較去年同期成長。,-24.08,175815,115.2,62016,133463,45.02,983976,1427034
1783,和康生,-,15.48,47965,8.0,51287,55392,10.71,334766,370649
1786,科妍,關節腔注射劑及可吸收防沾黏業務銷售增加。,-25.47,55141,72.3,23850,41094,9.06,334954,365302
1789,神隆,-,-8.28,232901,-20.46,268571,213606,-7.51,2208930,2043004
1795,美時,-,8.1,936958,-0.76,1020621,1012862,29.59,7597645,9846179
3164,景岳,-,29.04,29139,14.13,32946,37603,29.47,238349,308608
3705,永信,-,5.78,666505,1.74,692967,705029,-2.5,5869683,5722698
4104,佳醫,-,2.15,539838,-3.91,573907,551463,-4.35,5005161,4787262
4106,雃博,-,30.72,179714,13.82,206408,234938,21.06,1450247,1755729
4108,懷特,懷特血寶®凍晶注射劑及專為癌症患者輔助治療的保健品「懷特耆力®」需求增強，故當月業績較去年同期成長60.79%。,-40.11,19215,60.78,7156,11506,113.72,60037,128313
4119,旭富,因火災影響產線，目前廠內產能為0，租賃廠房產能貢獻仍有限,7.08,65351,-63.18,190075,69984,-66.75,2191085,728452
4133,亞諾法,-,-13.51,34436,-30.61,42920,29782,5.23,336969,354606
4142,國光生,-,97.1,235780,3.84,447539,464745,-19.04,1047812,848283
4155,訊映,-,46.67,74287,-15.79,129401,108962,-12.25,1032011,905546
4164,承業醫,-,39.35,145042,-42.18,349580,202122,-22.62,2019992,1563012
4737,華廣,-,24.92,148344,-6.91,199098,185323,16.22,1180663,1372263
4746,台耀,-,31.27,212957,-0.38,280622,279555,-0.51,2265073,2253295
6491,晶碩,因代工訂單增加，故業績提升,26.97,476039,58.75,380742,604441,57.51,2565170,4040567
6782,視陽,-,-4.44,175687,31.16,127996,167881,20.98,1119268,1354134
6796,晉弘,-,22.51,38383,28.4,36622,47025,17.31,272254,319384
1802,台玻,-,-8.41,5287484,15.31,4199290,4842494,47.86,28534987,42193342
1806,冠軍,-,-4.33,304326,9.99,264681,291124,-15.2,2734598,2318927
1809,中釉,-,-16.81,185060,-26.54,209589,153950,19.91,1337976,1604393
1810,和成,-,-12.42,431913,-32.29,558710,378269,-0.19,3764626,3757214
1817,凱撒衛,-,-8.11,166402,-25.62,205573,152891,-0.09,1682980,1681413
1903,士紙,累計營業收入較去年同期增加，主要係出售營建房地收入。,27.5,14799,42.76,13217,18869,140.65,116238,279731
1904,正隆,-,27.18,3260318,9.68,3780363,4146589,14.05,28915261,32980598
1905,華紙,-,0.2,1697469,10.5,1539235,1700864,20.94,13555474,16395066
1906,寶隆,代理銷售工業用紙之噸數增加,47.89,238127,310.43,85805,352175,-21.72,1015763,795113
1907,永豐餘,-,18.78,5862959,4.94,6635793,6964142,21.64,52326408,63651113
1909,榮成,-,-4.95,5428788,23.14,4189910,5159719,42.68,28544453,40729060
6790,永豐實,-,11.24,689395,-12.98,881362,766922,-2.82,7457885,7246952
2002,中鋼,鋼鐵事業群整體受惠鋼鐵市場復甦，銷售單價及數量較去年同月增加所致。,0.64,41713466,60.67,26127823,41981668,49.15,227177332,338847921
2006,東和鋼鐵,-,1.36,4606354,26.52,3690315,4669117,39.54,30094834,41996424
2007,燁興,-,-26.29,754049,20.39,461587,555749,30.63,4122991,5386075
2008,高興昌,主要係本月銷售價量齊揚,-3.77,158453,70.5,89423,152471,73.75,660708,1148039
2009,第一銅,-,6.32,275002,47.3,198501,292401,42.5,1638907,2335589
2010,春源,-,-3.85,2392275,35.62,1695910,2300050,40.04,13722957,19218309
2012,春雨,去年疫情嚴重，各國需求低迷。今年疫情好轉，各國需求恢復，台灣扣件業接單大好，扣件及線材需求大增，故營業額大幅成長。,6.51,1104777,72.78,681066,1176775,48.11,5773259,8550994
2013,中鋼構,-,-6.79,1404325,24.54,1050965,1308938,19.4,9417358,11245011
2014,中鴻,-,-4.67,5341704,49.08,3415540,5091940,46.59,27192845,39863154
2015,豐興,-,6.31,3068031,41.59,2303545,3261658,39.29,19689990,27426855
2017,官田鋼,-,5.39,272160,-12.67,328473,286845,23.8,2487947,3080157
2020,美亞,"110年較109年9月營收增加超過50%,主要係銷售單價及數量較去年同期增加所致。",10.23,595807,55.63,422015,656789,29.89,3774200,4902645
2022,聚亨,-,-21.82,979911,11.52,686857,766008,41.61,6205585,8788048
2023,燁輝,銷售量及售價皆明顯較去年同期提升所致,0.07,7965598,62.38,4909104,7971658,69.12,39133395,66184594
2024,志聯,-,-21.62,147238,3.07,111947,115391,43.11,827611,1184465
2025,千興,本月營收及累計營收較去年同期增加係因為客戶需求增加所致。,23.37,287355,302.93,87989,354535,147.2,625357,1545907
2027,大成鋼,因美國市場需求暢旺所致,-1.67,8865937,74.16,5005162,8717185,69.12,42873481,72511536
2028,威致,景氣回升好轉，故營收增加,-2.62,1089613,31.14,809010,1060973,59.03,5987899,9522814
2029,盛餘,銷售量比上月及去年同期多且銷售平均價格比去年同期上漲,25.36,1023602,55.13,827119,1283192,56.28,6686059,10449381
2030,彰源,-,-0.17,1339911,36.41,980460,1337532,38.35,7727450,10691052
2031,新光鋼,本年累積營收較去年同期增加50%以上，主要係鋼鐵需求量增加及價格上漲所致。,5.3,1210203,48.58,857680,1274385,52.28,7158559,10901283
2032,新鋼,-,12.57,260502,-0.13,293646,293255,9.31,2381755,2603552
2033,佳大,-,-0.17,68986,10.65,62230,68862,8.84,569575,619927
2034,允強,主係因不�袗�漲價及需求增加所致。,11.21,1627102,59.89,1131724,1809602,34.6,9752919,13127481
2038,海光,因疫情減緩，客戶訂單增加所致,27.68,749054,94.28,492258,956401,29.77,5537082,7185660
2069,運錩,主要係鋼鐵需求量增加及價格上漲所致。,18.57,1278281,138.03,636764,1515752,93.78,5161780,10002583
2211,長榮鋼,-,-0.66,1211872,43.54,838651,1203873,33.2,6818264,9082592
3004,豐達科,客戶需求增加,12.23,118411,55.87,85263,132902,-26.34,1359769,1001474
5007,三星,去年因新冠狀病毒疫情影響致營收減少，今年恢復正常,36.07,547791,46.47,508898,745429,51.42,3613878,5472194
9958,世紀鋼,本月及本年度增加百分比達50%以上，主因風力事業陸續投產，影響收入較同期增加。,1.22,1073536,72.46,630125,1086731,60.95,4524175,7281872
2101,南港,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準.",-8.02,734327,-28.39,943124,675371,-11.74,7113659,6278232
2102,泰豐,"因美國反傾銷案,導致本公司9月營收及累計營收下滑",-21.24,125632,-84.4,634606,98938,-71.61,4325487,1227630
2103,台橡,-,-13.37,2695151,16.81,1998494,2334544,38.4,17636545,24410388
2104,國際中橡,-,-26.46,2190096,3.94,1549276,1610438,38.79,12186266,16914093
2105,正新,無。,2.29,7675711,-18.57,9643242,7851718,11.11,69671463,77414417
2106,建大,-,2.87,2846822,6.29,2755305,2928806,20.73,22071122,26647191
2107,厚生,-,19.06,179715,-4.46,223979,213984,-14.29,2431104,2083571
2108,南帝,主係銷售增加,-8.85,1876130,25.43,1363278,1710059,122.69,8807019,19612766
2109,華豐,-,-0.23,420985,0.15,419345,420005,14.99,3460110,3978796
2114,鑫永銓,-,0.05,169145,23.68,136826,169230,21.36,1173944,1424778
6582,申豐,主係銷售單價提升,-0.45,727746,47.04,492659,724410,117.13,3327385,7225037
1319,東陽,-,0.85,1488482,-7.73,1627022,1501236,6.46,12627254,13444223
1339,昭輝,-,-21.34,168902,-35.68,206573,132849,-5.15,1523168,1444633
1512,瑞利,-,13.39,62092,-29.23,99501,70408,-18.69,890466,723990
1521,大億,-,2.14,356022,-8.14,395909,363654,19.04,3047968,3628497
1522,堤維西,-,8.46,1324818,16.79,1230277,1436901,15.42,10614996,12252232
1524,耿鼎,-,-2.65,166369,-12.26,184608,161959,0.84,1396214,1408041
1525,江申,-,2.45,91644,13.91,82427,93896,37.02,727367,996678
1533,車王電,-,-6.59,238329,-12.84,255406,222603,12.04,1793050,2009052
1536,和大,-,-2.92,625075,18.89,510362,606815,43.7,3484271,5006967
1568,倉佑,-,-11.65,161997,-16.95,172346,143121,10.57,1225380,1354933
1587,吉茂,-,2.39,196793,4.14,193477,201499,43.19,1240316,1776096
2201,裕隆,-,8.71,6219970,-0.7,6810349,6762173,-3.18,59500700,57607065
2204,中華,-,-32.77,3564477,-12.31,2732759,2396089,8.05,22867008,24709340
2206,三陽工業,-,5.27,3215574,-11.6,3829444,3385131,6.13,28740612,30503859
2207,和泰車,-,-14.23,18667431,-12.58,18314502,16010315,10.81,168640497,186878635
2227,裕日車,-,45.14,1504688,2.9,2122376,2183934,-10.57,21635013,19346755
2228,劍麟,-,-13.57,318942,-22.3,354792,275645,19.26,2322037,2769317
2231,為升,-,1.39,302158,0.34,305338,306384,33.61,2279578,3045930
2233,宇隆,-,-9.03,297732,-4.5,283616,270825,41.59,1789459,2533839
2241,艾姆勒,係客戶需求增加,10.72,106104,50.98,77810,117484,36.4,608024,829345
2247,汎德永業,-,26.85,2813539,-11.3,4024185,3569069,12.6,28632344,32242276
2497,怡利電,-,11.5,180444,27.73,157519,201207,49.64,1083175,1620903
3346,麗清,-,39.74,391088,20.49,453574,546514,36.04,2957397,4023501
4551,智伸科,-,-1.01,713676,-3.63,733039,706423,29.46,5114605,6621703
6288,聯嘉,-,8.75,307179,-12.5,381794,334062,3.66,2646286,2743213
6605,帝寶,-,-2.67,1382546,5.83,1271426,1345578,16.05,10330841,11989662
2302,麗正,-,12.28,61814,-18.41,85069,69406,27.86,439254,561656
2303,聯電,-,-0.2,18789991,29.01,14533813,18750564,17.02,131524561,153911430
2329,華泰,-,0.23,1304574,15.73,1129859,1307591,14.22,10406360,11887042
