公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
1235,興泰,本期銷貨收入較去年同期增加102.2萬,32.12,1292,149.19,685,1707,57.59,1903,2999
1236,宏亞,-,-50.09,220785,13.6,96993,110189,-13.07,380741,330974
1702,南僑,-,-0.07,1645186,29.86,1265823,1643891,6.96,3074974,3289077
1737,臺鹽,-,-21.78,320289,17.88,212495,250507,3.49,551505,570796
1301,台塑,-,22.76,14408136,-14.1,20591656,17688186,-27.92,44529450,32096322
1303,南亞,-,7.65,20289828,-26.75,29823052,21842845,-35.26,65089554,42132673
1304,台聚,-,14.64,3931572,-14.48,5270388,4507156,-25.78,11371204,8438728
1305,華夏,-,4.76,1277800,-14.82,1571715,1338693,-24.42,3461956,2616493
1307,三芳,-,21.46,789995,26.39,759173,959537,9.56,1596733,1749532
1308,亞聚,-,24.7,453973,-15.32,668580,566122,-28.55,1427708,1020095
1309,台達化,-,21.88,985589,-15.12,1415449,1201305,-24.48,2895830,2186893
1310,台苯,-,-3.47,589760,-49.23,1121273,569240,-48.24,2239518,1159000
1312,國喬,-,2.74,1285657,11.17,1188212,1320956,-7.74,2825496,2606612
1313,聯成,-,62.05,3601598,19.22,4895616,5836564,-13.76,10912240,9410696
1314,中石化,-,46.43,1141581,-25.13,2232821,1671640,-41.07,4773889,2813221
1315,達新,-,-51.13,241467,-12.21,134407,117990,-0.6,361648,359457
1321,大洋,-,11.37,396457,-11.78,500568,441561,-23.63,1097585,838171
1323,永裕,-,0.63,243005,-4.52,256144,244560,-21.47,620877,487565
1324,地球,-,23.86,62008,12.19,68459,76806,-11.12,156191,138814
1325,恆大,-,-5.1,35085,-17.01,40122,33295,-36.74,108095,68380
1326,台化,-,9.54,25576976,-2.44,28718758,28017455,-9.21,59033044,53594431
4306,炎洲,-,37.32,744969,3.49,988431,1023025,-22.55,2282809,1767994
1402,遠東新,-,4.04,18935083,1.34,19440141,19701851,-3.19,39911081,38636934
1409,新纖,-,13.08,2779771,-14.42,3673150,3143432,-24.0,7794135,5923203
1410,南染,-,22.87,16558,-20.58,25621,20346,-21.52,47026,36904
1413,宏洲,-,26.77,125711,-39.39,262952,159368,-48.06,548918,285079
1414,東和,-,38.74,35189,-26.35,66296,48822,-32.39,124274,84011
1417,嘉裕,-,42.01,112648,30.71,122388,159979,7.45,253720,272627
1418,東華,因本月出售長期庫存。,-6.25,3598,1276.73,245,3373,249.24,1996,6971
1419,新紡,-,-2.8,264387,31.99,194672,256959,14.55,455102,521346
1423,利華,-,-1.0,8444,-32.48,12381,8359,-46.4,31349,16803
1434,福懋,-,-0.19,2465734,-7.81,2669478,2460970,-11.6,5573676,4926704
1439,雋揚,本公司2月底營收較去年同期減少，係因本期認列交屋金額較低所致。,-69.8,44882,-71.99,48389,13551,-14.49,68339,58434
1440,南紡,-,44.12,1392081,3.11,1945614,2006312,-8.9,3730401,3398393
1441,大東,-,19.74,89197,11.02,96209,106813,-15.4,231714,196010
1444,力麗,-,-3.02,712724,-14.97,812838,691151,-24.54,1860644,1403875
1445,大宇,-,5.31,114713,34.45,89855,120811,4.55,225262,235524
1446,宏和,-,19.32,7685,45.0,6324,9170,-10.75,18887,16855
1447,力鵬,因子公司去年底船期延遲至今年初到貨使得本年貿易量增加。,-34.3,3246032,17.6,1813420,2132592,59.07,3381277,5378624
1449,佳和,-,46.73,141755,42.72,145736,208007,0.15,349210,349762
1451,年興,-,-28.39,558008,-37.75,641972,399572,-26.96,1311161,957580
1452,宏益,因市場需求疲弱，致本期累計營業收入淨額較去年同期減少。,23.17,68343,-42.73,147000,84182,-52.65,322169,152526
1454,台富,-,13.19,99448,-6.56,120473,112569,-22.62,273999,212017
1455,集盛,-,32.93,437746,-24.3,768783,581918,-39.39,1682419,1019664
1457,宜進,-,22.03,211612,-30.21,370055,258240,-37.74,754773,469852
1459,聯發,-,47.72,72580,-39.54,177350,107221,-49.76,357720,179712
1460,宏遠,-,5.0,613975,-20.23,808271,644698,-24.85,1674628,1258365
1463,強盛,-,34.31,24069,-12.4,36908,32328,-30.44,81078,56397
1464,得力,-,23.94,736967,6.28,859396,913441,-10.1,1835906,1650408
1465,偉全,係因客戶出貨增加所致。,60.78,32188,69.17,30591,51752,11.44,75321,83940
1466,聚隆,-,25.25,132317,-21.58,211338,165730,-39.2,490275,298047
1467,南緯,-,-0.81,365456,-26.45,492880,362473,-29.73,1035999,727929
1468,昶和,-,-33.91,112248,-11.05,83401,74177,-10.29,207812,186425
1470,大統新創,-,50.05,57982,12.23,77522,87006,-14.55,169690,144989
1472,三洋實業,本公司目前以專案收入為主要營收，因各財務報表期間所認列專案別不同，使得營業收入同期比較不具相同基礎，此為本公司營業特性,74.96,61007,218.75,33487,106740,27.24,128268,163216
1473,台南,-,-37.04,808935,-32.77,757514,509235,-15.21,1554724,1318170
1474,弘裕,-,63.28,145194,0.53,235820,237080,-29.0,538458,382274
1475,業旺,-,8.37,102647,46.64,75864,111247,31.45,162707,213894
1476,儒鴻,-,-4.89,2103889,-27.82,2772040,2000856,-36.39,6453146,4104745
1477,聚陽,-,11.15,2387509,3.75,2557570,2653731,-6.9,5415260,5041240
4414,如興,-,51.79,930337,4.44,1352164,1412248,-12.71,2683833,2342585
4426,利勤,因遇季節性訂單出貨,64.34,89583,138.31,61779,147226,69.32,139856,236809
4438,廣越,-,-18.82,967101,-18.52,963545,785080,-14.95,2060228,1752181
4440,宜新實業,-,26.24,73589,-26.97,127216,92899,-39.25,274076,166488
1503,士電,-,-16.75,3158454,30.35,2017058,2629403,16.31,4976117,5787857
1504,東元,-,1.72,4523185,14.19,4029547,4601348,4.88,8699701,9124533
1506,正道,-,-6.66,92757,2.17,84738,86578,-3.62,186086,179335
1513,中興電,-,11.62,1775922,38.13,1435084,1982399,36.05,2762414,3758321
1514,亞力,-,12.95,526927,25.33,474890,595193,24.67,900010,1122120
1515,力山,客戶庫存管理減少採購量,-34.28,223148,-62.91,395425,146636,-70.62,1258952,369784
1517,利奇,-,33.36,162096,-27.93,299980,216172,-46.96,713296,378268
1519,華城,-,66.81,184019,-41.54,525084,306963,-40.5,825268,490982
1526,日馳,-,5.72,111668,-12.87,135516,118064,-23.56,300572,229732
1527,鑽全,-,-19.18,273295,-16.14,263381,220866,-29.24,698422,494161
1528,恩德,-,-14.17,282962,21.84,199306,242839,21.18,433898,525801
1529,樂事綠能,"本月有台電銷貨及子公司工程收入等,致營收增加",-26.74,51634,235.91,11260,37824,199.86,29833,89458
1530,亞崴,-,-9.3,163300,-20.69,186759,148102,-30.8,450017,311402
1531,高林股,-,20.12,105694,-29.46,180022,126970,-48.98,456109,232664
1532,勤美,-,17.92,811722,-21.05,1212553,957222,-36.61,2790783,1768944
1535,中宇,-,-1.03,634031,3.14,608349,627487,-9.17,1388972,1261518
1537,廣隆,-,-26.09,489898,-8.63,396270,362038,-19.33,1056115,851935
1538,正峰,-,10.5,15616,29.86,13288,17257,-22.3,42312,32873
1539,巨庭,國外市場須求減少,-43.0,90674,-76.47,219689,51681,-73.65,540391,142355
1540,喬福,-,-68.88,66884,28.99,16135,20813,45.48,60278,87697
1541,錩泰,國際情勢導致物價原料運費持續大漲，引發嚴重通膨，降低消費者購買力，及因客戶高估需求庫存太多待去化大幅減少訂單。,-25.45,203919,-60.28,382722,152004,-64.82,1011938,355923
1558,伸興,-,-2.97,505439,13.34,432660,490384,-15.57,1179593,995823
1560,中砂,-,9.78,470383,-2.68,530672,516402,-7.06,1061808,986785
1583,程泰,-,16.41,277891,-14.02,376284,323501,-37.11,956291,601392
1597,直得,-,-4.05,103999,-15.37,117905,99783,-18.0,248528,203782
2049,上銀,-,38.61,1447352,-18.23,2453621,2006202,-28.86,4855104,3453554
2371,大同,依IFRS10規定綜合判斷對精英電腦(股)公司已具備實質控制力，故自111年10月起將其併入合併報表，致合併營收較比較期間大幅增加。,0.49,3538518,73.61,2048194,3556033,48.57,4775224,7094551
3167,大量,大環境變化所致,-38.65,112189,-67.65,212787,68818,-61.95,475820,181007
4526,東台,-,57.16,434211,49.12,457626,682430,11.46,1001816,1116641
4532,瑞智,-,16.17,1133263,-13.91,1529427,1316562,-32.36,3622364,2449825
4540,全球傳動,-,19.61,203363,37.84,176460,243250,-1.91,455314,446613
4555,氣立,-,66.58,74683,-10.97,139745,124414,-34.65,304705,199097
4562,穎漢,本月較去年同期增加主係去年適逢農曆年假基期較低所致,6.11,67277,52.12,46932,71393,23.47,112305,138670
4564,元翎,本月營收較去年同期減少，主係受通膨及戰爭等因素影響，市場消費力疲弱，致客戶訂單大幅減少。,-36.86,135711,-54.21,187134,85682,-44.31,397588,221393
4566,時碩工業,-,-8.13,394380,-6.46,387342,362285,-7.87,821338,756665
4572,駐龍,航太景氣可望逐步復甦，客戶需求增加，營收隨之成長,-5.2,61792,74.09,33645,58573,71.75,70080,120365
4576,大銀微系統,-,8.53,158313,-23.27,223954,171821,-36.11,516747,330134
4583,台灣精銳,-,40.03,163319,-11.22,257615,228700,-24.64,520246,392019
8222,寶一,去年度因疫情影響所致,20.14,45173,70.91,31754,54273,46.93,67681,99447
8374,羅昇,111/7/1取得達昇能源100%股權，係屬共同控制下組織重整，應視為自始即取得，故追溯重編去年合併營收。,2.67,244562,-0.78,253077,251097,-10.48,553719,495659
8996,高力,112年2月營收較去年同期增加104.25%，主要係熱能產品營業額較去年同期增加172%及板式熱交換器營業額較去年同期增加67%所致。,-20.74,321223,104.24,124644,254582,84.8,311578,575805
1603,華電,"本公司產品為訂單式生產。營收增加主要係161KV電纜線113,101仟元及鋼心鋁線636MCM37,110仟元。",21.83,252349,110.33,146174,307450,43.43,390292,559799
1604,聲寶,-,-35.92,991211,0.34,632949,635155,-1.3,1647814,1626366
1605,華新,-,17.87,15162554,37.17,13028634,17872155,24.52,26527963,33034709
1608,華榮,-,-7.67,791408,-18.59,897613,730688,-12.1,1731752,1522096
1609,大亞,-,18.3,1721314,13.13,1799952,2036454,-8.24,4095244,3757768
1611,中電,-,-5.34,105013,-2.07,101511,99403,-16.16,243842,204416
1612,宏泰,-,-4.3,434387,-12.33,474197,415693,-21.07,1077007,850080
1614,三洋電,-,-9.89,496253,-2.98,460903,447139,-9.86,1046655,943392
1615,大山,-,41.9,207339,34.87,218138,294217,-7.99,545112,501556
1616,億泰,-,6.72,262935,11.66,251291,280606,11.68,486682,543541
1617,榮星,-,72.17,151760,2.88,253983,261299,-23.71,541436,413059
1618,合機,"112年2月業主通知交貨較多,致高壓線出貨量較去年同期增加",44.99,151877,58.33,139086,220221,2.43,363262,372098
4930,燦星網,-,-19.72,526771,-10.5,472504,422878,-23.72,1245073,949649
5283,禾聯碩,-,4.15,295223,-16.09,366477,307504,-36.94,955827,602727
1708,東鹼,-,20.64,435183,-22.92,681223,525024,-23.97,1263007,960207
1709,和益,-,-5.87,739306,-10.44,777063,695861,-23.83,1884219,1435167
1710,東聯,無,23.05,1544402,-18.64,2336045,1900471,-20.73,4345799,3444873
1711,永光,-,19.78,552437,2.81,643609,661754,-18.71,1493715,1214191
1712,興農,-,-18.74,1878943,-1.53,1550473,1526677,-12.5,3892232,3405620
1713,國化,-,106.71,26296,7.26,50676,54357,-23.51,105446,80653
1714,和桐,-,0.45,1582206,6.59,1491087,1589422,5.09,3017774,3171628
1717,長興,-,33.56,2465213,0.54,3275069,3292782,-21.25,7311850,5757995
1718,中纖,-,-1.18,3169704,36.43,2295623,3131986,19.89,5256132,6301690
1721,三晃,-,9.83,166550,3.94,175985,182930,-23.04,454150,349480
1722,台肥,-,-7.02,1160450,-2.55,1107210,1078965,-13.95,2602556,2239415
1723,中碳,-,24.96,672027,27.91,656535,839791,1.69,1486627,1511818
1725,元禎,-,14.23,537180,-9.86,680806,613630,-24.23,1518977,1150810
1726,永記,-,6.74,766379,34.5,608193,818068,6.95,1481404,1584447
1727,中華化,-,10.32,133909,-22.39,190368,147732,-23.44,367903,281641
1730,花仙子,-,-40.09,307061,13.98,161381,183946,-19.23,607941,491007
1732,毛寶,-,-4.77,45408,7.11,40365,43238,-11.11,99732,88646
1735,日勝化,-,46.66,128223,-17.33,227511,188061,-32.08,465678,316285
1773,勝一,-,15.24,738653,-4.4,890516,851277,-18.5,1950941,1589930
1776,展宇,-,-1.88,103456,-15.92,120723,101502,-11.94,232754,204958
3708,上緯投控,-,15.21,458449,-21.37,671819,528203,-38.1,1594157,986652
4720,德淵,-,9.42,218870,20.13,199354,239498,-14.12,533742,458367
4722,國精化,-,54.27,162763,-26.08,339737,251110,-48.78,808162,413873
4739,康普,-,9.47,482936,-26.37,718046,528696,-29.07,1426350,1011632
4755,三福化,-,3.21,357749,-25.19,493602,369251,-32.67,1079775,727000
4764,雙鍵,-,7.08,151458,-11.89,184097,162194,-36.12,491066,313652
4766,南寶,-,28.72,1190314,14.54,1337619,1532204,-8.38,2971718,2722518
4770,上品,較去年同期增加，主係本期對銷貨客戶之設備出貨增加所致,17.46,525083,70.19,362394,616779,43.05,798188,1141862
1598,岱宇,-,-2.18,790794,8.65,711912,773508,8.76,1438289,1564302
1701,中化,-,-14.37,753430,21.5,530948,645122,9.97,1271674,1398552
1707,葡萄王,-,-8.44,666333,26.13,483677,610065,7.73,1184755,1276398
1720,生達,-,-7.82,493507,40.94,322740,454878,18.0,803669,948385
1731,美吾華,-,-24.1,119473,4.97,86385,90679,-12.57,240385,210153
1733,五鼎,-,-4.07,141091,-27.1,185661,135344,-20.26,346678,276435
1734,杏輝,-,-7.15,228663,27.32,166743,212309,8.34,407017,440972
1736,喬山,-,0.73,2072491,-12.15,2376568,2087740,-16.25,4956385,4150872
1752,南光,今年春節假期在元月份，故本月工作天數較去年增加且外銷出貨順暢所致。,0.82,165023,80.07,92399,166390,41.26,234600,331413
1760,寶齡富錦,-,120.1,90013,1.76,194689,198126,-8.33,314355,288139
1762,中化生,客戶訂單需求增加，故當月及本年度累計營業收入皆較去年同期成長。,8.65,262890,144.14,117001,285652,110.44,260663,548542
1783,和康生,-,-2.52,43249,3.44,40754,42159,11.07,76891,85408
1786,科妍,-,-32.06,35722,3.96,23343,24269,38.26,43387,59991
1789,神隆,-,-14.64,216363,-4.01,192401,184673,-8.1,436393,401036
1795,美時,一月份美國市場客戶血癌用藥Lenalidomide補貨所致,-45.91,2007756,5.53,1028926,1085919,56.66,1974725,3093675
3164,景岳,-,-25.16,24272,5.4,17231,18163,-26.09,57416,42435
3705,永信,-,-24.15,623797,2.57,461248,473122,-10.05,1219586,1096918
4104,佳醫,-,-11.03,679779,20.47,501960,604745,12.22,1144578,1284524
4106,雃博,-,-18.31,234661,-0.62,192902,191687,10.79,384816,426348
4108,懷特,-,-0.25,8735,-9.15,9591,8713,-15.33,20609,17448
4119,旭富,產能較去年同期增加,18.57,90784,299.29,26959,107645,119.54,90381,198430
4133,亞諾法,-,24.04,26069,17.46,27531,32338,-6.34,62367,58407
4142,國光生,累計及月營收增加主因為外銷歐洲增加所致,4.12,39209,36.53,29901,40825,142.5,33003,80034
4155,訊映,-,-62.47,145946,-45.85,101142,54763,-18.66,246757,200709
4164,承業醫,-,-7.71,215020,23.28,160945,198428,8.63,380572,413448
4737,華廣,-,21.88,123272,30.32,115287,150250,26.46,216282,273522
4746,台耀,-,2.84,269320,34.08,206576,276985,10.89,492624,546305
6491,晶碩,-,-11.12,498829,-9.72,491078,443338,-3.0,971386,942167
6782,視陽,-,-26.22,192644,-33.2,212787,142125,-21.52,426574,334769
6796,晉弘,-,48.81,29652,28.89,34234,44126,10.43,66805,73778
1802,台玻,-,15.55,2659893,-17.25,3714535,3073737,-19.75,7144882,5733630
1806,冠軍,-,25.48,156773,24.67,157801,196733,-19.32,438181,353506
1809,中釉,-,33.66,133261,35.17,131770,178120,-14.03,362211,311382
1810,和成,-,44.11,281415,-5.1,427350,405548,-13.49,794109,686963
1817,凱撒衛,-,3.5,126309,40.89,92792,130739,-16.83,309076,257048
1903,士紙,-,1.77,12791,-6.43,13914,13018,-14.52,30195,25808
1904,正隆,-,23.3,2864634,7.52,3284976,3532118,-11.36,7217278,6396753
1905,華紙,-,33.16,1430345,22.51,1554779,1904782,0.71,3311354,3335127
1906,寶隆,-,85.18,168788,2.11,306084,312567,-17.55,583829,481355
1907,永豐餘,-,22.55,4781791,9.24,5364597,5860467,-14.73,12481071,10642258
1909,榮成,-,28.7,2890777,7.16,3471768,3720614,-18.45,8107188,6611391
6790,永豐實,-,-1.37,789062,12.18,693721,778228,-5.39,1656685,1567290
2002,中鋼,-,19.08,26244553,-6.76,33521901,31254510,-21.82,73549407,57499063
2006,東和鋼鐵,-,27.11,3546573,10.63,4075041,4508315,-11.42,9093780,8054888
2007,燁興,-,12.06,408132,-15.67,542390,457384,-21.58,1103701,865516
2008,高興昌,-,11.87,145190,-5.18,171315,162425,-0.81,310138,307615
2009,第一銅,-,21.36,164320,-8.71,218471,199424,-27.08,498889,363744
2010,春源,-,30.8,1228189,-11.73,1820081,1606582,-26.86,3875951,2834771
2012,春雨,-,14.07,591365,-15.85,801724,674577,-25.92,1709004,1265941
2013,中鋼構,-,-32.81,1813168,-0.94,1229818,1218226,5.99,2859816,3031394
2014,中鴻,-,18.76,2704933,-14.69,3766024,3212571,-21.45,7533782,5917504
2015,豐興,-,36.34,2108507,8.3,2654317,2874776,-15.31,5884700,4983283
2017,官田鋼,-,-9.29,214941,-23.9,256202,194955,-28.63,574338,409896
2020,美亞,主要係去年(111)2月適逢農曆春節假期，銷售天數較少，以致產生營收增減百分比達50％以上。,54.2,428370,51.73,435332,660566,10.29,987282,1088965
2022,聚亨,-,45.65,456412,-12.53,760051,664808,-26.14,1518185,1121221
2023,燁輝,-,1.7,5280570,-29.54,7622611,5370438,-30.17,15254405,10651007
2024,志聯,-,51.23,55372,-11.78,94931,83742,-34.55,212571,139114
2025,千興,鋼價起伏不定需求疲弱下，客戶購買意願低，加上公司機器歲修、減少鋼捲進貨，短期出貨動能銳減，故營收較去年大幅減少。,174.06,37412,-23.22,133549,102532,-61.68,365268,139944
2027,大成鋼,-,-9.86,9901517,-0.77,8994745,8925017,4.34,18041880,18826534
2028,威致,-,41.27,707281,8.33,922302,999202,-19.21,2112286,1706483
2029,盛餘,-,22.65,772409,-21.01,1199433,947376,-33.34,2580060,1719786
2030,彰源,-,36.36,843401,1.85,1129181,1150086,-20.72,2514685,1993487
2031,新光鋼,-,44.53,816066,-7.16,1270565,1179500,-21.72,2549369,1995566
2032,新鋼,-,21.05,210527,-12.36,290808,254849,-25.2,622177,465376
2033,佳大,-,56.79,33965,7.08,49732,53255,-35.08,134370,87220
2034,允強,-,10.77,1116935,2.08,1211939,1237268,-11.58,2662591,2354203
2038,海光,-,55.96,524707,10.23,742336,818337,-20.1,1681014,1343044
2069,運錩,-,-0.48,952122,-19.69,1179783,947459,-22.88,2463379,1899581
2211,長榮鋼,-,67.7,508963,-7.51,922920,853553,-39.67,2258693,1362516
3004,豐達科,主要係客戶需求增加所致,8.91,207402,67.28,135038,225892,56.18,277429,433295
5007,三星,-,8.18,482318,2.29,510104,521807,-13.48,1160572,1004125
9958,世紀鋼,-,10.08,689192,-7.39,819309,758703,-9.36,1597508,1447895
2101,南港,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準.",23.14,472747,11.11,523928,582156,-5.33,1114409,1054904
2102,泰豐,-,-5.92,95644,-12.13,102405,89974,-15.18,218849,185619
2103,台橡,-,3.49,2566814,1.89,2607111,2656540,-5.65,5536469,5223354
2104,國際中橡,-,5.06,1520144,3.35,1545192,1597086,-8.3,3399673,3117230
2105,正新,無。,37.42,5858264,15.74,6955598,8050520,-6.27,14839482,13908784
2106,建大,-,13.45,2335138,-2.3,2711750,2649263,-11.74,5647441,4984401
2107,厚生,主要係因本期營建收入較去年同期減少所致.,20.05,85633,-63.39,280837,102803,-53.19,402587,188436
2108,南帝,-,42.62,600238,-14.98,1006947,856096,-32.33,2152179,1456334
2109,華豐,-,6.77,317200,-25.37,453844,338703,-30.24,940312,655903
2114,鑫永銓,-,21.21,100598,7.6,113323,121940,-21.68,284169,222538
6582,申豐,較去年同期減少，主係受市場狀況影響，銷售量及銷售價格減少,-59.06,93170,-71.84,135483,38143,-74.09,506813,131313
1319,東陽,-,28.9,1498170,38.93,1389990,1931211,9.42,3133979,3429381
1339,昭輝,-,24.33,138659,41.42,121905,172406,-11.33,350999,311198
1512,瑞利,因至111年11月起新增運動用品批發銷售，故本月份營業收入相較去年同期增加158.32%。,-26.87,135234,158.31,38281,98886,149.14,93969,234120
1521,大億,-,-0.78,384307,8.79,350472,381295,-2.45,784851,765602
1522,堤維西,-,-0.03,1499360,9.39,1370144,1498874,4.92,2857600,2998234
1524,耿鼎,本月增減百分比，因去年同期過年休假天數較長所致。,37.68,146193,73.72,115862,201283,8.7,319641,347476
1525,江申,中心廠訂單增加,12.51,126038,46.75,96630,141810,51.53,176752,267848
1533,車王電,-,-9.14,273666,17.96,210774,248631,0.09,521822,522297
1536,和大,-,16.12,497837,32.9,435008,578132,12.35,957619,1075969
1568,倉佑,-,-10.09,112863,-27.47,139912,101470,-32.83,319118,214333
1587,吉茂,-,-2.03,183000,5.56,169813,179268,-2.02,369774,362268
2201,裕隆,-,-14.03,6601773,12.96,5023559,5674964,-3.1,12669503,12276736
2204,中華,-,-0.63,2870558,48.84,1916381,2852439,21.03,4728412,5722997
2206,三陽工業,主係本月汽、機車銷售台數增加所致,9.92,4501509,75.39,2821140,4948095,35.43,6977421,9449604
2207,和泰車,-,18.58,18344657,30.73,16640445,21754357,2.67,39053776,40099014
2227,裕日車,-,-12.25,2460844,23.01,1755200,2159212,-12.78,5297219,4620056
2228,劍麟,-,-3.77,355219,19.57,285852,341809,6.33,655520,697028
2231,為升,疫情趨緩 業務好轉,33.73,321903,56.27,275474,430501,16.75,644441,752404
2233,宇隆,-,0.15,236066,-9.69,261825,236436,-17.65,573787,472502
2241,艾姆勒,-,13.79,50848,-25.38,77542,57860,-34.78,166695,108708
2247,汎德永業,本月新車交車數量成長,-31.76,4417290,91.31,1575475,3014142,20.52,6166126,7431431
2497,怡利電,-,-20.69,277090,-19.88,274283,219755,-10.88,557553,496845
3346,麗清,-,-20.13,501838,10.98,361138,400817,-2.2,922986,902655
4551,智伸科,-,7.15,580609,-0.7,626616,622168,-21.65,1535237,1202777
6288,聯嘉,-,-12.98,347908,19.76,252784,302748,3.16,630688,650656
6605,帝寶,-,3.31,1485835,36.77,1122282,1535041,18.15,2556725,3020876
2302,麗正,-,14.0,48862,31.25,42442,55707,-18.16,127783,104569
2303,聯電,-,-13.57,19589515,-18.63,20809602,16931079,-11.53,41282368,36520594
2329,華泰,-,5.69,976252,-7.09,1110647,1031827,-14.26,2342160,2008079
2330,台積電,無。,-18.43,200050544,11.05,146933238,163174097,13.82,319109348,363224641
2337,旺宏,-,-6.47,2211806,-42.91,3623441,2068622,-41.69,7341302,4280428
2338,光罩,-,16.13,469291,0.05,544680,544997,-7.8,1100189,1014288
2340,台亞,紹興歐柏斯光電科技有限公司因股權移轉，自112年2月起不再列入合併營收。,1.1,261337,-14.5,309046,264225,-36.06,822059,525562
2342,茂矽,-,-6.0,134636,-26.8,172905,126550,-23.82,342890,261186
2344,華邦電,-,17.61,4885570,-33.23,8606056,5746016,-38.53,17296544,10631586
2351,順德,-,10.19,782454,3.71,831371,862248,-8.94,1806351,1644702
2363,矽統,-,21.82,7795,26.1,7530,9496,-18.44,21202,17291
2369,菱生,-,10.02,375026,-20.71,520410,412621,-29.63,1119388,787647
2379,瑞昱,無,12.85,5490954,-31.93,9104272,6196611,-39.46,19307128,11687565
2388,威盛,-,32.58,548280,40.25,518296,726952,0.48,1269094,1275232
2401,凌陽,-,22.43,323779,-41.28,675152,396403,-46.77,1353017,720182
2408,南亞科,因俄烏戰爭、高通膨及升息等影響，全球性總體經濟走緩，記憶體市場需求不佳。,-9.99,2251364,-68.5,6433273,2026426,-67.6,13205484,4277790
2434,統懋,市場需求減少。,-1.77,3268,-42.66,5599,3210,-51.61,13388,6478
2436,偉詮電,-,10.89,160495,-37.24,283594,177974,-45.65,622760,338470
2441,超豐,-,19.55,836966,-26.14,1354913,1000638,-39.46,3035494,1837604
2449,京元電子,-,-2.58,2564123,-4.15,2605989,2497803,-11.11,5695202,5061926
2451,創見,-,5.02,765562,-23.23,1047426,804016,-29.23,2218083,1569579
2454,聯發科,海外子公司之營收係以當月平均匯率換算之。,35.41,22383397,-24.28,40028948,30309642,-36.91,83531290,52693039
2458,義隆,-,-3.08,814603,-29.32,1117014,789455,-34.6,2452962,1604058
2481,強茂,"本月營收淨額含功率元件及其他IC產品$936,732仟元及太陽能$9,666仟元，減銷退/折$24,436仟元",8.62,848735,-16.41,1103021,921962,-26.84,2420404,1770697
3006,晶豪科,-,12.97,787681,-43.1,1564088,889850,-48.54,3260263,1677531
3014,聯陽,-,-14.51,439439,-22.0,481647,375673,-23.23,1061828,815112
3016,嘉晶,-,-9.42,380976,-28.97,485836,345066,-25.13,969819,726042
3034,聯詠,-,5.78,7223448,-34.82,11724693,7641447,-38.17,24041966,14864895
3035,智原,-,0.21,1074944,2.52,1050702,1077253,2.4,2101707,2152197
3041,揚智,-,102.13,81896,-34.88,254225,165540,-44.95,449550,247436
